system:index,date,municipio,ndvi_mean,.geo
29_00000000000000000010,2007-06-01,Palestina,0.8173469764783169,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000011,2007-06-01,Pensilvania,0.748526680902417,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000012,2007-06-01,Riosucio,0.7756924672688026,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000013,2007-06-01,Risaralda,0.7822498710532746,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000014,2007-06-01,Salamina,0.7211120505622897,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000015,2007-06-01,Samana,0.8125619903541601,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000016,2007-06-01,San Jose,0.7774085636500268,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000017,2007-06-01,Supia,0.7437160813803514,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000018,2007-06-01,Victoria,0.7951731771895705,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000019,2007-06-01,Villamaria,0.50012108022401,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000001a,2007-06-01,Viterbo,0.7660921850424497,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000000,2007-07-01,Aguadas,0.751177360802344,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000001,2007-07-01,Anserma,0.7340237707480967,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000002,2007-07-01,Aranzazu,0.6626062633964797,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000003,2007-07-01,Belalcazar,0.7883043460871305,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000004,2007-07-01,Chinchina,0.7735567291894075,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000005,2007-07-01,Filadelfia,0.7502870319992907,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000006,2007-07-01,La Dorada,0.6759665817407813,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000007,2007-07-01,La Merced,0.7658305191654534,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000008,2007-07-01,Manizales,0.6477202035623135,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000009,2007-07-01,Manzanares,0.7498845465810173,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000a,2007-07-01,Marmato,0.7227787323861864,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000b,2007-07-01,Marquetalia,0.8084234281926291,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000c,2007-07-01,Marulanda,0.6222477364838291,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000d,2007-07-01,Neira,0.6847156129724689,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000e,2007-07-01,Norcasia,0.789307848783852,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000f,2007-07-01,Pacora,0.6820492026203349,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000010,2007-07-01,Palestina,0.7971565810573071,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000011,2007-07-01,Pensilvania,0.7337150508931485,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000012,2007-07-01,Riosucio,0.7655955461408971,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000013,2007-07-01,Risaralda,0.7738659156064265,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000014,2007-07-01,Salamina,0.6850378696245818,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000015,2007-07-01,Samana,0.8207365879665817,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000016,2007-07-01,San Jose,0.7773899236364918,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000017,2007-07-01,Supia,0.7272675178730882,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000018,2007-07-01,Victoria,0.7609202294206192,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000019,2007-07-01,Villamaria,0.44949737540907475,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000001a,2007-07-01,Viterbo,0.7387642440193253,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000000,2007-08-01,Aguadas,0.7157994104207006,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000001,2007-08-01,Anserma,0.7241653574847682,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000002,2007-08-01,Aranzazu,0.6497840720505439,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000003,2007-08-01,Belalcazar,0.7325076180425438,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000004,2007-08-01,Chinchina,0.7632149966041364,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000005,2007-08-01,Filadelfia,0.7561079123910253,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000006,2007-08-01,La Dorada,0.7141792348905592,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000007,2007-08-01,La Merced,0.7720141970739889,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000008,2007-08-01,Manizales,0.6646208116372335,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000009,2007-08-01,Manzanares,0.752661028222324,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000a,2007-08-01,Marmato,0.6860564368008017,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000b,2007-08-01,Marquetalia,0.8044073466627385,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000c,2007-08-01,Marulanda,0.5827392205697874,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000d,2007-08-01,Neira,0.6696579278031938,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000e,2007-08-01,Norcasia,0.8134983223727632,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000f,2007-08-01,Pacora,0.7401746657814798,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000010,2007-08-01,Palestina,0.7837367050842621,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000011,2007-08-01,Pensilvania,0.6838942548897929,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000012,2007-08-01,Riosucio,0.7589101530830576,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000013,2007-08-01,Risaralda,0.7339717353858379,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000014,2007-08-01,Salamina,0.6517769467708058,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000015,2007-08-01,Samana,0.7991001960511842,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000016,2007-08-01,San Jose,0.7120678496256572,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000017,2007-08-01,Supia,0.7331291379545961,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000018,2007-08-01,Victoria,0.786458938245011,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000019,2007-08-01,Villamaria,0.5026842267221189,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000001a,2007-08-01,Viterbo,0.7386864238914139,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000000,2007-09-01,Aguadas,0.7124109795412302,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000001,2007-09-01,Anserma,0.6950964815912516,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000002,2007-09-01,Aranzazu,0.5970573378416567,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000003,2007-09-01,Belalcazar,0.7296336112040961,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000004,2007-09-01,Chinchina,0.7455572103261149,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000005,2007-09-01,Filadelfia,0.7466124944010724,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000006,2007-09-01,La Dorada,0.7316197617796975,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000007,2007-09-01,La Merced,0.7589545067530703,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000008,2007-09-01,Manizales,0.6303917291516185,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000009,2007-09-01,Manzanares,0.7251861104603852,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000a,2007-09-01,Marmato,0.7782332903801897,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000b,2007-09-01,Marquetalia,0.6854691601939147,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000c,2007-09-01,Marulanda,0.634571667043707,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000d,2007-09-01,Neira,0.659890811298057,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000e,2007-09-01,Norcasia,0.782334629317369,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000f,2007-09-01,Pacora,0.6817089099684065,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000010,2007-09-01,Palestina,0.7916722551553624,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000011,2007-09-01,Pensilvania,0.656107884415975,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000012,2007-09-01,Riosucio,0.6665792357186145,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000013,2007-09-01,Risaralda,0.7175536347009429,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000014,2007-09-01,Salamina,0.6762524020591838,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000015,2007-09-01,Samana,0.7183276010038985,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000016,2007-09-01,San Jose,0.7135033022004179,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000017,2007-09-01,Supia,0.6994376503932177,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000018,2007-09-01,Victoria,0.7786133497100582,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000019,2007-09-01,Villamaria,0.4460537579078878,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000001a,2007-09-01,Viterbo,0.73577063289132,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000000,2007-10-01,Aguadas,0.6310464281909187,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000001,2007-10-01,Anserma,0.7251237095405324,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000002,2007-10-01,Aranzazu,0.7116480539676722,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000003,2007-10-01,Belalcazar,0.7793807908339626,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000004,2007-10-01,Chinchina,0.8235281962024625,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000005,2007-10-01,Filadelfia,0.7472666121746608,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000006,2007-10-01,La Dorada,0.7022238767493695,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000007,2007-10-01,La Merced,0.7323490195917199,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000008,2007-10-01,Manizales,0.6561006428197124,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000009,2007-10-01,Manzanares,0.6498033417996183,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000a,2007-10-01,Marmato,0.6759643084785876,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000b,2007-10-01,Marquetalia,0.6634623856331682,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000c,2007-10-01,Marulanda,0.49344426841367484,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000d,2007-10-01,Neira,0.6291913439059428,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000e,2007-10-01,Norcasia,0.6807266668670228,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000f,2007-10-01,Pacora,0.6624853079280532,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000010,2007-10-01,Palestina,0.8142748587704925,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000011,2007-10-01,Pensilvania,0.5096627507310523,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000012,2007-10-01,Riosucio,0.4956848362213352,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000013,2007-10-01,Risaralda,0.7552071540030355,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000014,2007-10-01,Salamina,0.626291539307734,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000015,2007-10-01,Samana,0.5852432412686239,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000016,2007-10-01,San Jose,0.7634763123625479,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000017,2007-10-01,Supia,0.679853124678246,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000018,2007-10-01,Victoria,0.7361734691170703,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000019,2007-10-01,Villamaria,0.48441006817465776,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000001a,2007-10-01,Viterbo,0.7614997634233874,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000000,2007-11-01,Aguadas,0.7233584029642347,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000001,2007-11-01,Anserma,0.7084104276803069,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000002,2007-11-01,Aranzazu,0.5650318998583719,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000003,2007-11-01,Belalcazar,0.718112751876987,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000004,2007-11-01,Chinchina,0.7558257388524897,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000005,2007-11-01,Filadelfia,0.7474035598420908,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000006,2007-11-01,La Dorada,0.7222624303449451,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000007,2007-11-01,La Merced,0.7327031189949486,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000008,2007-11-01,Manizales,0.6102383957324968,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000009,2007-11-01,Manzanares,0.6688143008532046,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000a,2007-11-01,Marmato,0.6599835524548632,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000b,2007-11-01,Marquetalia,0.7501304314870378,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000c,2007-11-01,Marulanda,0.6546953305671133,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000d,2007-11-01,Neira,0.64774851342544,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000e,2007-11-01,Norcasia,0.7948285574981757,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000f,2007-11-01,Pacora,0.6691962774742962,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000010,2007-11-01,Palestina,0.7673798804681847,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000011,2007-11-01,Pensilvania,0.641687585514775,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000012,2007-11-01,Riosucio,0.6521862205000777,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000013,2007-11-01,Risaralda,0.7284379930760686,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000014,2007-11-01,Salamina,0.645362970869306,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000015,2007-11-01,Samana,0.7320960880208501,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000016,2007-11-01,San Jose,0.6977237675024286,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000017,2007-11-01,Supia,0.6714699346478643,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000018,2007-11-01,Victoria,0.771650832351108,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000019,2007-11-01,Villamaria,0.4232660347119537,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000001a,2007-11-01,Viterbo,0.7445521034463288,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000000,2007-12-01,Aguadas,0.6664837422316815,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000001,2007-12-01,Anserma,0.602913479064479,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000002,2007-12-01,Aranzazu,0.5415802347699495,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000003,2007-12-01,Belalcazar,0.6872799900444733,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000004,2007-12-01,Chinchina,0.701611866021416,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000005,2007-12-01,Filadelfia,0.6902675332456062,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000006,2007-12-01,La Dorada,0.7222847684254761,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000007,2007-12-01,La Merced,0.6970831400751659,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000008,2007-12-01,Manizales,0.6125579968327195,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000009,2007-12-01,Manzanares,0.5511413145759864,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000a,2007-12-01,Marmato,0.6085399997822097,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000b,2007-12-01,Marquetalia,0.5578549355849585,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000c,2007-12-01,Marulanda,0.5421813121628372,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000d,2007-12-01,Neira,0.5856772198750352,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000e,2007-12-01,Norcasia,0.6275129952783862,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000f,2007-12-01,Pacora,0.6084220791157464,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000010,2007-12-01,Palestina,0.7649389588132811,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000011,2007-12-01,Pensilvania,0.46435012300247686,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000012,2007-12-01,Riosucio,0.4838624916138762,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000013,2007-12-01,Risaralda,0.6402803419144603,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000014,2007-12-01,Salamina,0.6057965704758408,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000015,2007-12-01,Samana,0.5527813808522024,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000016,2007-12-01,San Jose,0.6049483450639105,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000017,2007-12-01,Supia,0.5943817759082565,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000018,2007-12-01,Victoria,0.7111236384910821,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000019,2007-12-01,Villamaria,0.4857954240762795,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000001a,2007-12-01,Viterbo,0.7346541140216715,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000000,2008-01-01,Aguadas,0.7090574608761061,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000001,2008-01-01,Anserma,0.7267671599086851,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000002,2008-01-01,Aranzazu,0.620499665015708,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000003,2008-01-01,Belalcazar,0.7436562500271713,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000004,2008-01-01,Chinchina,0.764039177394084,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000005,2008-01-01,Filadelfia,0.7580696690622915,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000006,2008-01-01,La Dorada,0.7091666003306913,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000007,2008-01-01,La Merced,0.7548956699205317,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000008,2008-01-01,Manizales,0.6483414486743575,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000009,2008-01-01,Manzanares,0.6403907184425306,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000a,2008-01-01,Marmato,0.7612314892520347,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000b,2008-01-01,Marquetalia,0.5953656457574458,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000c,2008-01-01,Marulanda,0.6902031692984989,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000d,2008-01-01,Neira,0.6557968999082376,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000e,2008-01-01,Norcasia,0.7239317705353668,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000f,2008-01-01,Pacora,0.6927652746577314,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000010,2008-01-01,Palestina,0.7946801751375563,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000011,2008-01-01,Pensilvania,0.5059369537160086,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000012,2008-01-01,Riosucio,0.5999113066561209,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000013,2008-01-01,Risaralda,0.7359500347164264,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000014,2008-01-01,Salamina,0.6735733241432977,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000015,2008-01-01,Samana,0.566431079739864,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000016,2008-01-01,San Jose,0.7480095751419269,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000017,2008-01-01,Supia,0.7527230512764362,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000018,2008-01-01,Victoria,0.7413316891752519,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000019,2008-01-01,Villamaria,0.5178098158696923,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000001a,2008-01-01,Viterbo,0.758524975343024,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000000,2008-02-01,Aguadas,0.6643187795191078,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000001,2008-02-01,Anserma,0.6966093354814331,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000002,2008-02-01,Aranzazu,0.5378004652926847,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000003,2008-02-01,Belalcazar,0.6944679622255169,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000004,2008-02-01,Chinchina,0.7436259350952982,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000005,2008-02-01,Filadelfia,0.7425517764731197,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000006,2008-02-01,La Dorada,0.7119032487576284,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000007,2008-02-01,La Merced,0.7333419108435667,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000008,2008-02-01,Manizales,0.6233827832029056,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000009,2008-02-01,Manzanares,0.45033870595270314,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000a,2008-02-01,Marmato,0.7536735812758176,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000b,2008-02-01,Marquetalia,0.5304610224716089,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000c,2008-02-01,Marulanda,0.4657069072772501,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000d,2008-02-01,Neira,0.5908347146465542,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000e,2008-02-01,Norcasia,0.7580708624163203,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000f,2008-02-01,Pacora,0.6250331718748823,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000010,2008-02-01,Palestina,0.7596101750078864,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000011,2008-02-01,Pensilvania,0.43004073955154914,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000012,2008-02-01,Riosucio,0.6167410276900736,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000013,2008-02-01,Risaralda,0.7151666232408929,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000014,2008-02-01,Salamina,0.6190225688751956,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000015,2008-02-01,Samana,0.534872668652524,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000016,2008-02-01,San Jose,0.6744399621919973,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000017,2008-02-01,Supia,0.7358054591778466,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000018,2008-02-01,Victoria,0.7843882359955767,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000019,2008-02-01,Villamaria,0.4017669505053042,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000001a,2008-02-01,Viterbo,0.7298269497475645,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000000,2008-03-01,Aguadas,0.6656260849141008,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000001,2008-03-01,Anserma,0.7082093576948298,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000002,2008-03-01,Aranzazu,0.4274922184322335,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000003,2008-03-01,Belalcazar,0.6913261705351201,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000004,2008-03-01,Chinchina,0.7030719369422892,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000005,2008-03-01,Filadelfia,0.7262881153442236,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000006,2008-03-01,La Dorada,0.6950975883591548,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000007,2008-03-01,La Merced,0.7416000350880083,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000008,2008-03-01,Manizales,0.5245481266013695,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000009,2008-03-01,Manzanares,0.461276094986807,"{""type"":""MultiPoint"",""coordinates"":[]}"
