Region,Mes,PDSI,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
Caldas,2023-02,1.3195988538681958,84.26475644699141,17.319197707736393,101.58366762177651,94.4704871060172,17.575358166189112,38.55931232091691,220.59369627507164,0.0,24.54527220630373,15.653295128939831,1.813378223495702,0.7897134670487106,1.1530085959885388
Caldas,2023-03,2.080945558739256,99.14928366762177,0.01346704871060172,99.16275071633238,227.9406876790831,116.6166189111748,50.730085959885386,188.55616045845275,0.002005730659025788,23.98252148997135,15.685959885386824,1.98243553008596,0.5458166189111748,0.9707736389684815
Caldas,2023-04,1.6867048710601729,97.03266475644699,0.0,97.03266475644699,245.41805157593126,144.94183381088826,54.173638968481384,191.95816618911178,0.0011461318051575933,24.03896848137536,16.033524355300862,1.991833810888252,0.5667908309455587,0.9260744985673353
Caldas,2023-05,1.2873925501432675,101.35358166189113,0.0,101.35358166189113,223.83381088825215,122.48137535816619,54.173638968481384,190.878223495702,0.0005730659025787966,25.11146131805158,16.885386819484243,1.9888997134670487,0.7266189111747852,1.0148997134670488
Caldas,2023-06,0.8200573065902588,100.17077363896848,1.4148997134670487,101.58424068767908,146.88510028653295,49.14441260744986,51.74469914040115,197.90630372492836,0.0005730659025787966,25.12951289398281,16.8487106017192,1.949166189111748,0.7718051575931233,1.0799426934097422
Caldas,2023-07,0.4946704871060181,101.69111747851004,3.3621776504297998,105.0492836676218,109.66848137535817,12.673352435530086,47.05300859598854,190.81547277936966,0.0002865329512893983,26.19054441260745,16.47707736389685,1.9284269340974212,0.8838108882521489,1.1977077363896849
Caldas,2023-08,1.247679083094557,109.44269340974212,0.43323782234957026,109.8756446991404,245.7272206303725,130.7595988538682,52.57908309455588,201.3618911174785,0.0002865329512893983,25.839541547277936,16.55902578796562,1.9258796561604585,0.8529799426934097,1.2048710601719197
Caldas,2023-09,-0.32346704871060095,107.3787965616046,9.658452722063037,117.03896848137535,113.01977077363897,19.975358166189114,38.24469914040115,223.88481375358168,0.0,25.89627507163324,16.851862464183384,1.8114183381088826,0.9926647564469914,1.2716332378223496
Caldas,2023-10,-1.1539541547277927,99.96418338108883,0.3785100286532952,100.34240687679083,242.91232091690546,132.47249283667622,48.71518624641834,186.732664756447,0.000859598853868195,24.51547277936963,16.504871060171922,1.9845845272206304,0.6536389684813754,1.0616045845272206
Caldas,2023-11,-1.7790830945558729,97.82435530085961,0.0,97.82435530085961,202.60372492836674,101.07793696275073,52.41719197707737,198.83982808022924,0.0005730659025787966,24.11289398280803,16.41547277936963,2.0008166189111747,0.582378223495702,1.0994269340974212
Caldas,2023-12,-1.898280802292263,97.31146131805158,1.594269340974212,98.90458452722065,124.38080229226361,29.017191977077363,50.47020057306591,195.6787965616046,0.0002865329512893983,24.459885386819483,16.69598853868195,2.0202808022922634,0.6195988538681949,1.0429799426934097
Caldas,2024-01,-2.6949570200573056,59.43581661891118,64.63610315186246,124.06934097421205,31.953295128939832,1.6673352435530084,21.32406876790831,249.24928366762177,0.0,25.62005730659026,16.946418338108884,1.816765042979943,0.9688538681948424,1.233810888252149
Caldas,2024-02,-2.886131805157592,80.02865329512893,25.334097421203438,105.36103151862464,85.13896848137536,4.7438395415472785,21.688825214899715,223.77736389684816,0.0,25.45358166189112,16.561604584527224,2.0181833810888254,0.7168767908309456,1.1578796561604585
Caldas,2024-03,-3.263553008595988,87.27994269340975,35.178796561604585,122.45644699140402,100.0191977077364,12.158739255014329,22.269054441260746,229.63409742120345,0.0,25.92005730659026,17.623495702005734,1.9638338108882523,0.8967621776504299,1.1659025787965618
Caldas,2024-04,-3.811805157593122,105.91489971346705,0.0,105.91489971346705,210.97191977077364,73.50143266475645,53.82750716332378,203.35616045845273,0.0005730659025787966,24.903151862464185,16.897707736389687,1.9610945558739257,0.7451862464183381,1.0160458452722063
