municipio,date,temperature_2m,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,surface_solar_radiation_downwards_sum,potential_evaporation_sum,total_evaporation_sum,surface_runoff_sum,sub_surface_runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure
Villamaria,2024-01-01,287.7862213053778,282.6796909979526,293.75355975560495,284.42332325710976,0.019365897340267495,0.41517388881121725,0.4172283545528404,2.1510339135181565E7,-0.009278714680889562,-0.003731890350741212,0.0069851674278483,0.010631280385830343,-0.7027162743997312,0.11094158877420217,76962.71965112876
Viterbo,2024-01-01,292.4545050675134,289.0258476736813,297.2541203886039,289.92918768484236,0.008402110948549254,0.4043302419320892,0.4049911261223668,1.8472168021690767E7,-0.009489332751533611,-0.0037121857624983746,0.002011722949301374,0.004537431063240309,0.22679972940345233,-0.32284430472727926,84070.22739332041
Aguadas,2024-02-01,293.69071192141814,288.78682804991246,299.1063462834373,289.6619465543489,0.005581245618417097,0.39250781919487565,0.3899681715576072,1.9550336283733893E7,-0.014372524595227403,-0.0033889408085465388,7.021192395076731E-4,9.084408640217923E-4,-0.4925907008174292,0.006159226287882543,85106.79091198216
Anserma,2024-02-01,291.98445165971964,288.2177822798239,296.79195945652884,289.499879933531,0.009011886471417202,0.3966765956132428,0.3954667812008614,1.799906443148497E7,-0.006526428245289318,-0.0034103297383369395,0.0015727494207038977,0.002828106388189701,0.19364738621231212,-0.1274317429972915,83471.90759662283
Aranzazu,2024-02-01,291.95083383781406,286.77274335322227,297.42967940594013,288.63038301560425,0.006907824561387062,0.3968291711159509,0.3932924471358467,1.9315807933497537E7,-0.008004481907128165,-0.0035142566722205035,7.37820866659944E-4,0.0013433615962753262,-0.40498553060527903,0.08128638676092292,83051.3606366301
Belalcazar,2024-02-01,293.07468583203365,289.69923017985576,297.8827872645732,290.9763558773032,0.015489758427812073,0.41990447017086757,0.4200703781825687,1.7479348338557996E7,-0.009001512295640321,-0.003533187867293101,0.005412087789808286,0.005982965684160401,0.14521890193863093,-0.22321137793771054,86060.30902911407
Chinchina,2024-02-01,291.83566960644015,287.8331987750535,296.79686488960704,289.99527481839635,0.029604229254492777,0.42374680161592865,0.4244439394583032,1.8139901051182926E7,-0.008677058603925057,-0.0035522884232898904,0.016968114173392043,0.0091194610893542,-0.03181431807289969,-0.1432989909903154,84839.2958863821
Filadelfia,2024-02-01,293.90268663517094,288.7262238681082,299.11408078124146,290.92004819637157,0.009037345850899457,0.41170511610657473,0.4097175130257175,1.8887040608991705E7,-0.007145090889639334,-0.0033985121978104553,0.0015393598365346607,0.0020326323166574155,-0.07348673957309643,0.04990090232531646,86927.9664115214
La Dorada,2024-02-01,301.6197955557134,296.5905594322934,307.68138193953104,292.33945469790336,0.0019716623270713877,0.34920433247544147,0.3390094324209164,2.0449877956709146E7,-0.030406754123450057,-0.002282963096503232,3.109032056410274E-5,5.077467351660378E-7,0.6964219265454377,-0.13649591386030263,97839.08558782135
La Merced,2024-02-01,294.05072523874645,288.9327426691165,299.1851849756935,290.74953891564144,0.008574872156231301,0.3980834861063562,0.39698120899127365,1.9161851248659004E7,-0.006664720424575825,-0.0033910039052281577,0.0019232599442946046,0.001480317790903351,-0.143325996581622,0.038851236596722565,86349.95463324651
Manizales,2024-02-01,291.33773410285505,286.3462055442274,296.9641059643223,288.641436489696,0.014863221868182317,0.40811754450628146,0.40680724811746555,1.8997656463385448E7,-0.009730279511967222,-0.003532135172116836,0.005307628719164123,0.005525738665871268,-0.39810174290896755,0.054662356657350204,83478.81436216958
Manzanares,2024-02-01,289.0760518393655,285.5670226369099,293.88017498059776,284.01184323082276,0.003636061116300265,0.38368907513971356,0.37808570345587056,2.0100474758111093E7,-0.008409358105423374,-0.003075880988045239,2.4249631843806647E-4,3.936223376302499E-4,-0.6054392049553021,0.010795314370974985,77184.632747335
Marmato,2024-02-01,292.02278941834953,287.3416100297113,297.15187099466914,288.7054955871205,0.008327117868548463,0.3806290849977421,0.3782898249402708,1.9141236038196288E7,-0.008097873912724008,-0.0034590803995847067,0.001882335764976016,0.001329353483349322,-0.05328320415540673,0.05176561218147042,82728.09034463765
Marquetalia,2024-02-01,292.07820485486087,288.16721751639255,296.95135472270096,286.2671848263016,0.003668392323824805,0.32980262761219553,0.3252724042188467,2.025180299268548E7,-0.015067354121022591,-0.002768108542899571,3.911681247479988E-4,8.717006398737952E-5,-0.26280711066165097,-0.06715297341886525,82670.00005368657
Marulanda,2024-02-01,286.4252610830434,282.3470091353461,291.7369528973573,282.1988647815187,0.0037138910372463262,0.3537529958381921,0.34741469945453163,1.983184097907624E7,-0.0077914461349589785,-0.0033379619352333096,1.3351895757078027E-4,9.465941152069468E-4,-0.7903496627351471,0.05930755932970768,72907.46404707893
Neira,2024-02-01,291.36355657413435,286.4038295784137,296.872375318792,288.3188543509583,0.00859250611535162,0.3949861007613059,0.3916158543840411,1.9086014372842036E7,-0.0085057490966224,-0.0034423789969814647,0.001564943846139824,0.0025442200317555425,-0.359307607777193,0.07919121751097366,82756.21230113127
Norcasia,2024-02-01,297.8891785546,293.43230465303236,303.4300112320897,291.2494166843928,0.0033439029864317732,0.32819709647107775,0.32247426799731416,2.0417185853073463E7,-0.02457242279163969,-0.0032459453596442485,8.332027420119655E-5,3.974810838401467E-5,0.4081464270692525,-0.3257657977651345,92478.01193956358
Pacora,2024-02-01,293.1732413005359,288.06818180217743,298.65016253834597,289.50916275052106,0.006894981198679064,0.40268194969064497,0.39960475998610534,1.938103347783251E7,-0.01172760327264284,-0.0033818982054530365,0.0014796839968540644,0.0010367793569257754,-0.35695159823673406,-0.0041045891405151235,84538.1738636141
Palestina,2024-02-01,292.76545668261997,288.05193293330035,298.08984656745696,290.6700873007205,0.020994386021302575,0.42197872489406774,0.42248512736143523,1.830075529767168E7,-0.009689350313549018,-0.003533718521211866,0.009911232818694304,0.007297449625837498,0.0014191897658634713,-0.04601578237453181,86672.91346331335
Pensilvania,2024-02-01,289.73154665761996,286.0071325017912,294.65054929926424,284.6889897762002,0.003693894453755376,0.36020585739303196,0.36356053272250693,2.0046914272616636E7,-0.009333823742407462,-0.0032679604879673587,3.610507632626221E-4,4.1543566519393067E-4,-0.5886678647441946,-0.06698124892205587,78186.13557140208
Riosucio,2024-02-01,289.38588283999854,285.6671987810657,294.2456835220156,286.4709721235004,0.006801785153177123,0.3551213761468017,0.35478082819898266,1.8573473446231063E7,-0.007746206468208559,-0.0036288638410857613,8.31727363333315E-4,0.001333883966728096,0.19368076001666723,-0.004494104065682201,78022.51083883925
Risaralda,2024-02-01,292.1120500987386,288.4006706407565,296.9623812893685,289.8276804967265,0.012997727472215765,0.41167743921104416,0.41175491292400646,1.780861806285035E7,-0.007872299525487476,-0.003514377155227462,0.0040102144397943275,0.004784763973071496,0.18328672042351182,-0.17265364085755203,84000.10279079234
Salamina,2024-02-01,290.0387339436995,285.24014181131906,295.5212818204707,286.2552618883174,0.00526058667258942,0.3703260831074593,0.3647784757055099,1.955670829669809E7,-0.009343092890421918,-0.0034964449185369817,5.400592030708683E-4,0.0010536884551984032,-0.5912488999364637,0.014218000500283637,79127.59131198502
Samana,2024-02-01,294.95716838581643,290.7436506501559,300.03875888291594,289.3060057673856,0.0038231532387834944,0.3323115324040071,0.3273107568311099,2.0235209939743143E7,-0.018789379626452232,-0.003165244117046901,2.617231379463E-4,6.968809600085818E-5,-0.07031855061947395,-0.20995859844763454,87727.82166601151
San Jose,2024-02-01,292.31301818496877,288.95510993743767,297.0894462856753,290.1532816393622,0.013952790002457183,0.41649481774061575,0.41647035808398797,1.7551159809267245E7,-0.008150433174109665,-0.00356916549785167,0.004593661733389158,0.005194911554632387,0.2031120733283032,-0.23060038171965502,84362.43329629129
Supia,2024-02-01,290.43348191330386,285.96252733063324,295.5263655932393,287.3547971386265,0.008672397351740635,0.37773537179062655,0.3748817738624942,1.8974738226010587E7,-0.008556022443359372,-0.0035770633773322276,0.001282591044125316,0.0017307138739938684,0.0548223003291546,0.046638628819533914,80219.96694517344
Victoria,2024-02-01,298.67355811026647,293.6274477953981,304.66554752308423,290.2964895408838,0.002046790832089972,0.2775498294051002,0.2530368885372928,2.0352981807968196E7,-0.029286701574428378,-0.002251257605088103,2.4637457920096767E-5,5.809401396429226E-6,0.6217888815530574,-0.14581609158275127,93445.35487168985
Villamaria,2024-02-01,287.8788401416556,283.76793379638474,292.9323887500187,285.41502433772104,0.019218414527148637,0.42330116108631727,0.42409957720533437,1.908145689309978E7,-0.007763454749743024,-0.003434792890217774,0.006408376438571042,0.00881092875893846,-0.5617338639844983,0.06924198633478137,76987.73844910285
Viterbo,2024-02-01,292.2788737717008,289.23643004681634,296.9456777470574,290.15539095981035,0.011462989594347826,0.41169663000995094,0.41161991195739184,1.730558672859691E7,-0.008646016587214225,-0.0035537318037224845,0.0029265244716200336,0.004258303669382077,0.24405105757514875,-0.25333786057991214,84101.98915233754
Aguadas,2024-03-01,294.43203416213004,289.6822913668605,299.97032749577505,290.1436884477238,0.005610368285396507,0.3956126780182113,0.3859899586130331,2.0227248910342842E7,-0.01537126313667998,-0.0034956313593209314,7.805563298255234E-4,5.941782762111691E-4,-0.4928556031845182,-0.0186666576277359,85078.16370469226
Anserma,2024-03-01,292.09854531959803,288.5670184126011,296.7614654641564,289.8931286677156,0.01068743310179348,0.4074008809047449,0.40744475572041566,1.7671556256537452E7,-0.006166506843241354,-0.0033495939028369494,0.0026091952158038105,0.003029375672386064,0.24746826165870844,-0.09477122182624173,83461.21134572924
Aranzazu,2024-03-01,292.446974600515,287.38992138412334,298.05033171821145,289.0585309241573,0.00832442947726724,0.4092084201183619,0.4084791990652245,1.9750098760843236E7,-0.008043606415590732,-0.0036722738279211537,0.0012387234122996854,0.001425628728655826,-0.35611737793242026,0.01911217612671529,83031.45120692269
Belalcazar,2024-03-01,293.0458565823709,289.7740395072785,297.9945111572368,291.1599988044654,0.021086669918506266,0.4221092087926298,0.42256991681132366,1.6817891296592437E7,-0.00786418604577758,-0.0034081192902784704,0.009531044322025041,0.007300161051027702,0.16588610486434238,-0.1904084590462085,86053.16328013175
Chinchina,2024-03-01,291.8013516985304,287.82050511655245,296.79784463170324,290.2360069670922,0.044095568435092575,0.4259952181152037,0.4266864549999292,1.790192408933689E7,-0.007770342447599762,-0.0036515660661302473,0.028144544444500784,0.011709287666720934,0.04682834174618194,-0.16984982874280913,84829.15122648791
Filadelfia,2024-03-01,294.20899078205065,289.33170423838686,299.38409988571544,291.4067574513628,0.00941181500956121,0.42092564345152506,0.42170789834673233,1.9097334780710876E7,-0.006946014930832965,-0.003414358383690327,0.002082616416908566,0.0022790246049498187,7.835102775753295E-4,0.037800773121117404,86907.92408319828
La Dorada,2024-03-01,303.2746082565691,297.99796488977256,309.608287111294,291.3283833284811,0.001304981993934725,0.3221444612688526,0.29607428756851795,2.1878178149284862E7,-0.036855297535178945,-0.0017419551439483596,8.618247936043911E-6,3.996508064505206E-7,0.837565682787789,0.10884776567955785,97756.7233908405
La Merced,2024-03-01,294.5289879556198,289.85822228052285,299.77037156628023,291.3295645386799,0.007153782414936176,0.40654866834980047,0.4053887126836014,1.9572330677335348E7,-0.006529552986224493,-0.003447566714010946,0.0014003730322297756,0.001212872416582159,-0.08913619056824716,0.04865129896959239,86326.20286715018
Manizales,2024-03-01,291.5841509355218,286.595953157305,297.72954454048966,288.93749227099613,0.02388024793345224,0.41445973143407283,0.41471164868776794,1.9226102077995438E7,-0.009395228153128928,-0.0036281006433266255,0.0107526445413193,0.008017304056964606,-0.3300956574018632,-0.03913148993850548,83464.71854224158
Manzanares,2024-03-01,289.5914985310811,286.0639438250287,294.5830865445054,283.57597521966755,0.004210895482373418,0.39921490318524233,0.39398803536155297,2.0962189256682772E7,-0.009452813301852865,-0.003402103811497129,2.5480570667937586E-4,2.499336301901562E-4,-0.6527760629274058,0.0010572466104425517,77170.55315145341
Marmato,2024-03-01,292.50002700452274,288.1693131591191,297.7179831606579,289.193926881107,0.005877048040984113,0.38186096304995254,0.3765973330135677,1.961011588171914E7,-0.008466986254338296,-0.003539988058838744,9.793552586221813E-4,0.0010052063957633214,-0.006490310486729627,0.09472261023383383,82710.65426925015
Marquetalia,2024-03-01,292.8176862825021,288.8906383396322,297.71726573348707,285.6294467866363,0.002122756226920276,0.3169240494743937,0.30940531689944356,2.1241777635790873E7,-0.01766734430308488,-0.0028418264248304902,1.1925611969079907E-4,3.470907958255369E-5,-0.31266944456582124,0.03206349175333964,82645.84632117972
Marulanda,2024-03-01,286.8731042088249,282.7967929574659,292.52805219099304,282.0260068558934,0.006960175606241351,0.37394545696198384,0.36814078705074876,2.0523743058766812E7,-0.008460569533397449,-0.0036336850747092147,8.325855224602588E-4,8.455860747763204E-4,-0.7961176705667541,-0.037020899330595526,72900.14572284605
Neira,2024-03-01,291.6689504446631,286.7844339635064,297.27922378207006,288.6392023377894,0.012392940889707047,0.4050907029200721,0.4043082828758127,1.9359234605759725E7,-0.008452588001209611,-0.0035666657482073994,0.003584596064738139,0.0033800171589715073,-0.2947814838386367,-0.0027083033013943097,82741.29798857386
Norcasia,2024-03-01,299.3712469686205,294.6917477083342,305.0992488954075,290.344500972782,0.0016051282739516397,0.2747983670292534,0.2559887479622745,2.167120563348976E7,-0.03108082646361606,-0.002806879993589581,1.3826849472862696E-5,3.0344914539713964E-5,0.4712587644507219,-0.17512788388089987,92416.37188086558
Pacora,2024-03-01,293.7892154644566,288.8665930058463,299.2138206182161,290.0334027495666,0.006128781907010537,0.40738430442628093,0.4006149143339581,1.992576969277718E7,-0.012137118408471353,-0.0034959439565243507,0.0011410276858863859,7.231398841369334E-4,-0.3313708594587666,-0.007455809922657424,84514.68303626694
Palestina,2024-03-01,292.7438495556404,288.0453362266387,298.20282922476036,290.95089435971806,0.03053068577393612,0.4246308178862671,0.42506352554249777,1.8133673618195567E7,-0.008755649767378524,-0.0035681732681684913,0.016893095894312773,0.009321536848268664,0.09832212339044878,-0.0837929547462993,86661.13285118196
Pensilvania,2024-03-01,290.3654013971943,286.6742174301404,295.44539195661946,284.23810921420625,0.003877292572558509,0.35574120836281603,0.34796579422489293,2.087771671102873E7,-0.01056904359018519,-0.003432037898898995,3.136123293351995E-4,2.4355588155390665E-4,-0.6302197446116903,-0.05959703661383594,78170.06902986905
Riosucio,2024-03-01,289.75484757561185,286.2097797166595,294.7049922692694,286.7767523603122,0.00544850738552141,0.35682090334942995,0.34744379331978303,1.8767779384302855E7,-0.008120008629878162,-0.003708711431881853,4.5369928784499356E-4,0.0010117872047814046,0.2603597226006202,0.07118519356612643,78014.59089973266
Risaralda,2024-03-01,292.1604591277489,288.5707659452381,296.92753868521294,290.1560418999696,0.017857846281118073,0.41747243755847147,0.4176482439003252,1.7352748886747923E7,-0.007202528875298063,-0.003410427808026365,0.007426790198100762,0.005812166553791615,0.23531538483904443,-0.1495555558632261,83990.4281680062
Salamina,2024-03-01,290.5976230966536,285.9062964855067,296.2719760145232,286.4686057546633,0.006230155795232264,0.37841759840794603,0.3670021609569459,2.0130439011091538E7,-0.009764569038402577,-0.0036566571136468088,7.242579727982077E-4,6.686988855684322E-4,-0.5700411049001332,-0.030933600427218075,79112.20329714022
Samana,2024-03-01,296.189469554902,291.9145022226526,301.2877843708016,288.70834714601983,0.001903530087141688,0.288085411744393,0.27967348246818213,2.1270477947400633E7,-0.022885675828994655,-0.0029951956313102822,7.000375125824504E-5,4.201750942383886E-5,-0.10612311626385774,-0.12748716043384814,87685.44348131139
San Jose,2024-03-01,292.3548230201967,289.08375424338925,297.29186803294766,290.43352812079974,0.01915313693945407,0.42011771150814586,0.4204902889267091,1.693964171295363E7,-0.007045104311058118,-0.00338389119579299,0.008312390891895179,0.006445855298455083,0.23414314818638635,-0.1921264074181998,84354.21281712031
Supia,2024-03-01,290.82280100242156,286.655871278957,296.0293670392517,287.800396957465,0.0060351226025592754,0.3834233950927214,0.37841929708071187,1.9351479454730537E7,-0.008864120475275442,-0.003636496191961589,5.891780980301319E-4,0.0013135625878739387,0.11212684130160712,0.10455617766015256,80207.93349830009
Victoria,2024-03-01,299.99416343529344,294.8579783324883,306.11802145510006,289.5009823544859,0.001468311988006727,0.25391366996843606,0.2300460170617312,2.158247640184824E7,-0.033998099137076014,-0.002034627849388578,1.0624951590497598E-5,4.6338571490686835E-6,0.7273541557952797,0.08648351757259175,93384.13808967106
Villamaria,2024-03-01,288.2036551652518,284.008501015311,293.80700809977145,285.79153632724535,0.04011256757238123,0.42674038590296853,0.42795137910391773,1.9475696374353457E7,-0.007483893351389997,-0.0036241490133251324,0.020124264375507173,0.014990670872238751,-0.5352778196558714,0.0021427718531034684,76977.53639956762
Viterbo,2024-03-01,292.32540431462877,289.4196268766953,297.10098778127434,290.41506043513,0.01477126234097008,0.41618797979754435,0.4166594940421756,1.6536616237772873E7,-0.007434691837030536,-0.0033247599427953974,0.00509802581694752,0.0052226713482493555,0.25695034814048884,-0.19768488667919146,84095.27597757636
Aguadas,2024-04-01,293.4473567974207,289.24571414061273,298.5918965431496,290.47941600782434,0.015956194263448735,0.422746727105343,0.426049723791086,1.757858843851852E7,-0.010650491401151777,-0.0032070982756613685,0.005230829934730674,0.0037142407108938648,-0.37867429654606255,0.020113548055107223,85086.5412115184
Anserma,2024-04-01,291.7482425651943,288.7361533182345,295.8149143850246,290.01170672977713,0.02158020639112887,0.41507638763645194,0.41617532062102636,1.5581762898812354E7,-0.005166525191974754,-0.003049553588758314,0.008669071727132193,0.00920765807797582,0.27492235105816054,-0.10171942857489102,83455.04438592542
Aranzazu,2024-04-01,291.79419513581286,287.36579139181026,296.7169613214798,289.175782357253,0.01832000949530581,0.4221189262202979,0.4256924200539637,1.741546223614718E7,-0.006436919550778287,-0.003269078287908815,0.0062085737937908145,0.00725486779432276,-0.3069649811602945,0.029344303886611738,83031.90606701783
Belalcazar,2024-04-01,292.8314026455973,290.04439041556043,297.45177277624174,291.3157337452025,0.030162266891488095,0.4241937392373794,0.42463271841514333,1.4988821686580088E7,-0.00662692321886404,-0.0031967592293942215,0.016277208557677645,0.010669756325937453,0.24010625831664556,-0.19643067672540498,86047.45206569509
Chinchina,2024-04-01,291.7814126445692,288.45276075742345,295.80331166357195,290.3608110152255,0.050387435475333815,0.42622465505253104,0.4269208369233683,1.5918828716591926E7,-0.006751943800615086,-0.0035081330068710134,0.033434051883327584,0.013384608487822726,0.1387365106331749,-0.1635000620068872,84822.74780983843
Filadelfia,2024-04-01,293.68825858377704,289.50134030241503,298.16586884317513,291.43119340217896,0.021284796708791257,0.4237881609759753,0.4260430491859232,1.6776111888945146E7,-0.005567880281038928,-0.0029964827192074882,0.008724793085066075,0.00925201134025296,0.019492180384328747,0.03831617926075823,86910.70273927842
La Dorada,2024-04-01,301.7619570521724,296.87250235921516,307.5160078527847,292.4905508876807,0.004731973253513129,0.3764467673793123,0.3465353438243774,1.97861336839372E7,-0.02964583879543675,-0.002383863088362153,1.853823592067485E-4,6.137325513909981E-5,0.7227063007400809,0.2031852725623311,97785.89138132487
La Merced,2024-04-01,293.80193649056514,289.6893482999449,298.3630298529731,291.31758365160164,0.02021574866102693,0.4159844108864113,0.41806609883720497,1.7106859022592593E7,-0.005260754426320394,-0.003006076623720152,0.010100525787307158,0.005501674841399547,-0.05461521684387583,0.038355494428564,86331.84584044658
Manizales,2024-04-01,291.33602863379804,286.9571368125756,297.0484880884575,289.1556464856088,0.030418203875002003,0.4195445568252972,0.4208024476631259,1.707987158618944E7,-0.007477575572596799,-0.0033311931778685563,0.015246433662607545,0.01130184237309883,-0.2611836376348787,-0.0165767414939349,83459.32996160361
Manzanares,2024-04-01,289.0161102546521,285.61805338366275,293.58110970934035,283.91555603572294,0.00688565109287979,0.43278404443591556,0.4360825356983003,1.8767096743513957E7,-0.008072631614671161,-0.003352309414300279,4.967540936859565E-4,4.99196972679622E-4,-0.5842641207841687,0.15851905071872405,77156.35272852203
Marmato,2024-04-01,291.84497355241035,288.1210898922651,296.38702027149697,289.41748988583555,0.019646764471083218,0.402559432005271,0.4041541153345352,1.7027479234871797E7,-0.006436775128046672,-0.00316659143099036,0.009110150432739503,0.0043061712498848265,0.027279263398586183,0.06776649821517813,82708.97904972956
Marquetalia,2024-04-01,292.2363675839974,288.37129797116677,296.8615169923314,285.84367100900806,0.003293361436169675,0.3380876951078508,0.3301369120108693,1.9077540586868692E7,-0.0161020248413387,-0.0025675986945215197,2.221397854864397E-4,3.5474326474096644E-5,-0.2724143411709136,0.2587860608074133,82635.55587060931
Marulanda,2024-04-01,286.3096465851326,282.64061184262175,291.37919506988453,282.62240211409477,0.012009409500385038,0.41773560242365876,0.42595246492008465,1.8259179216218766E7,-0.006800707050268519,-0.0035468548491951967,0.0016854723962001898,0.0022030567505319184,-0.7040841271700059,0.030452893793105184,72884.11800955137
Neira,2024-04-01,291.2499899349182,286.96623143323177,296.38692534044924,288.82176356190183,0.02108604512904016,0.4151208357477181,0.4170601235461403,1.7141142509443723E7,-0.006682524639902673,-0.0032141627951068528,0.00875400020650565,0.00802530130695145,-0.250707130749472,0.020566786149460742,82737.0803451321
Norcasia,2024-04-01,298.282811160907,293.9675818538731,303.4484896189266,291.5439404807695,0.00523947782241822,0.3238866045196933,0.30351429889469217,1.9443583155141473E7,-0.024745537451705577,-0.0029393998137305652,2.2459831924336458E-4,4.396885427793525E-5,0.3792823845198819,-0.12026762812609833,92428.2789839459
Pacora,2024-04-01,292.94828932004464,288.6461142652315,297.947478879006,290.2346467516078,0.017508856437894012,0.4235068024848039,0.42677585048882677,1.7377882695989974E7,-0.00893481974688389,-0.003132649912046068,0.007420757930623112,0.0038970792927501496,-0.25357254292433123,0.013473835664683815,84518.29945840348
Palestina,2024-04-01,292.7051220492646,288.7677637844684,297.24429901209993,291.0911963509019,0.03844502656634779,0.42518824607218775,0.42574825676304884,1.6084395731623933E7,-0.007383729686212337,-0.003325994766617136,0.02343861483186059,0.011570109252916102,0.14526593037593516,-0.06414877571384908,86656.23935124907
Pensilvania,2024-04-01,289.74592642995566,286.25640673653214,294.38474522103013,284.7961930510961,0.007120367326090972,0.4118445475153015,0.4153572433494695,1.8581683898944195E7,-0.009069050688009995,-0.003425834365638583,9.31610907814262E-4,3.30396828383522E-4,-0.5344104861565845,0.08585791752529001,78156.48854570746
Riosucio,2024-04-01,289.2163004480175,286.21321193835587,293.5143747876382,287.1627956563464,0.018349134329638743,0.39547072293766244,0.3975309188867907,1.626723351796945E7,-0.006236373569217224,-0.003422694883383777,0.0049426009522053095,0.00535591428016663,0.2618175884962582,4.1348278683150025E-4,78003.7041101173
Risaralda,2024-04-01,291.88973106056466,288.9189731040416,295.9116647454122,290.2866603157072,0.02722690448484995,0.42131673001694947,0.42197243628374004,1.5367639668308703E7,-0.006144350198248925,-0.003219576494856959,0.014124861207893132,0.0096381441345943,0.28066249939021215,-0.15001582223728308,83983.95156541312
Salamina,2024-04-01,289.8647199271968,285.7106399548833,294.9697618863109,286.9206869197331,0.014661434441030649,0.4114620087827718,0.4150156409519854,1.7716558609987512E7,-0.007501431561067012,-0.0033548670643386343,0.00408014099156663,0.003326887118657628,-0.4878477911162697,0.005456664268212138,79106.9823911991
Samana,2024-04-01,295.35792523641436,291.27127752660897,300.1306434446452,289.2961764203718,0.004891225434868149,0.3313678847283733,0.3198394763631886,1.9014495397534017E7,-0.019134229053838218,-0.002930838326099139,3.162172985687649E-4,6.623053162985919E-5,-0.07836980792670563,0.011540821025701356,87684.34870046326
San Jose,2024-04-01,292.08850763108995,289.35462687412894,296.4575052102407,290.57684940761993,0.028300278019489387,0.42311270005173157,0.4236002465089162,1.5045902917187499E7,-0.006032224490384881,-0.003187922320406263,0.015002427861327305,0.009894942255535473,0.29571677578820116,-0.19872697459326855,84347.45792643231
Supia,2024-04-01,290.3013471168425,286.7039201410224,294.79018039012817,288.0847538155513,0.020178054606777754,0.3987845055321778,0.4003640618167516,1.6806192620224718E7,-0.00693989839781536,-0.0032698594056972106,0.006464386889513363,0.007589462927813535,0.1286628087659305,0.06425227562288816,80200.79001014763
Victoria,2024-04-01,298.88224581365495,294.0801105534323,304.5400568291524,290.29116986367757,0.004103915322543062,0.3027266466173856,0.27611055498965037,1.9491283378446113E7,-0.028389543567949333,-0.0023518114012285583,1.4572572227607893E-4,1.4686345664016117E-5,0.6373532186718158,0.2522222323658007,93398.05438884303
Villamaria,2024-04-01,288.02607587483243,284.3760281515071,293.1573686588222,286.18193374507854,0.04065187994201412,0.4287641721623225,0.4314636229565972,1.7344621259992905E7,-0.006134747345110269,-0.003386706432356061,0.017842753174396372,0.01909816136750974,-0.3919533542480263,-0.02110501654034409,76966.31332227812
Viterbo,2024-04-01,292.0223198602026,289.52572626574283,296.5338236556656,290.55403030147045,0.024326217484684717,0.42125975272664623,0.4218652482233742,1.4728628455459772E7,-0.00617594563284482,-0.0030984927989788696,0.011468393417696158,0.009416185604172877,0.316063431213642,-0.20951885199638162,84087.76748290082
Aguadas,2024-05-01,292.81592658444697,288.8027030827984,298.0268382326327,291.04251472661247,0.017499188048338044,0.4434421840314305,0.4470807304933377,1.6516944177451938E7,-0.0076971685740236115,-0.003159797562813673,0.0054523057082492546,0.008891952387884176,-0.3252917362448058,0.01693890898031145,85101.52823441911
Anserma,2024-05-01,291.67472978617786,289.0655558732778,295.6625620340919,290.37261261887755,0.02873296248651542,0.42436897396307544,0.42599990533338616,1.3698757317600185E7,-0.003986602299570188,-0.002747806079549247,0.012819979642690913,0.012973818127341347,0.20438257140729407,-0.20649247227892054,83461.1907848397
Aranzazu,2024-05-01,291.48341182622966,287.76521192278176,296.3921235048177,289.95359811568414,0.026414312162077104,0.43760477326266195,0.4419029631639323,1.5587363822790112E7,-0.004495571003419163,-0.002885304860459351,0.009641945376136983,0.013783706743059468,-0.26466953639560625,-0.057299806075861215,83043.53040367308
Belalcazar,2024-05-01,292.8551152572948,290.3802189426771,297.3825996504401,291.66005074626617,0.03847938728771445,0.4269621670204506,0.42740651523856615,1.266617665437788E7,-0.004852617967646476,-0.0028387496453114117,0.023267124619685043,0.012325718902148211,0.22261470164221908,-0.30891549399693363,86049.74049566446
Chinchina,2024-05-01,291.8175187937934,288.9245156622409,295.7152077647137,290.80116113877654,0.07513045069677664,0.42798500717695026,0.42863901025091616,1.3545188831476925E7,-0.004977988242740899,-0.003196855701299207,0.055498318306688936,0.016465966411244242,0.07601899936083191,-0.3019974094743386,84826.18156566053
Filadelfia,2024-05-01,293.3673471939649,289.8189400700561,297.80767597589454,291.84120716392476,0.030178541245000447,0.43510295327413606,0.4384388962196982,1.5013830811923234E7,-0.004042822573441979,-0.002705646388190116,0.013239123553293194,0.014135849311576663,-0.008677752455740822,-0.06609903424552335,86922.26362923426
La Dorada,2024-05-01,300.7792578978536,296.6903080327202,305.9726294508155,294.27388948247653,0.0031585931527032952,0.42034164650224365,0.41124495988845533,1.8275322981942497E7,-0.02126666055944352,-0.0035288448975000896,8.869444922678601E-5,3.474659420107502E-5,0.6210322849695159,0.36384802819858814,97807.79420539437
La Merced,2024-05-01,293.29682404029325,289.7320230080663,297.86465982143176,291.7810977356979,0.02467890096859259,0.4325525115182893,0.4347407677125191,1.5541328289605737E7,-0.003909171024157155,-0.002739367079770854,0.011535995645869164,0.01028955119752115,-0.0634127555354949,-0.038937332724157635,86346.32336516204
Manizales,2024-05-01,291.3252631039671,287.57130845390003,296.890895197802,289.9453451604035,0.04854471863891238,0.4258588331951832,0.42751318606570016,1.4899706960744523E7,-0.005067854683337139,-0.0030164114283580917,0.02851652856424819,0.017013910664912157,-0.2342871639217097,-0.12759770975401422,83465.48959722792
