municipio,fecha,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles,producto
Viterbo,2024-07-27,0.7506738318788406,0.7636263960409285,0.3544,0.8932,0.0689115877276854,1974,MODIS/061/MOD13Q1
La Merced,2024-07-27,0.7707963391269589,0.7782614093340712,0.4434,0.9308000000000001,0.057690733317235426,1533,MODIS/061/MOD13Q1
Palestina,2024-07-27,0.778870325449196,0.7910552418172935,0.3504,0.9636,0.06294083937841691,1963,MODIS/061/MOD13Q1
Chinchiná,2024-07-27,0.7733081020224899,0.7913122723451951,0.2064,0.9807,0.09325474589190402,1944,MODIS/061/MOD13Q1
La Dorada,2024-07-27,0.7133608593596293,0.7226515580363025,-0.008700000000000001,0.9992000000000001,0.11324651611817876,9281,MODIS/061/MOD13Q1
Belalcázar,2024-07-27,0.7850082401096704,0.7901833587495231,0.4924,0.8968,0.04346139681711869,1968,MODIS/061/MOD13Q1
San José,2024-07-27,0.7865747182951854,0.7938676147293213,0.4184,0.8546,0.043199062089057584,1095,MODIS/061/MOD13Q1
Marquetalia,2024-07-27,0.8028283707705735,0.8038772409941358,0.49460000000000004,0.8834000000000001,0.03219601647088491,1587,MODIS/061/MOD13Q1
Norcasia,2024-07-27,0.7357102941349998,0.7519978558110629,0.12150000000000001,0.9996,0.12121179621980549,3900,MODIS/061/MOD13Q1
Manizales,2024-07-27,0.7047314238662539,0.7754245917314613,0.0815,0.9904000000000001,0.17128304962717186,7420,MODIS/061/MOD13Q1
Villamaria,2024-08-12,0.6662982134395597,0.7538490760527972,-0.0589,0.9875,0.22287653158544624,7588,MODIS/061/MOD13Q1
Risaralda,2024-08-12,0.7922910866045033,0.7989353101833793,0.35400000000000004,0.9529000000000001,0.050625295332141725,1602,MODIS/061/MOD13Q1
Neira,2024-08-12,0.8076021474299255,0.8105121079225858,0.10260000000000001,0.9184,0.053363322761689924,6263,MODIS/061/MOD13Q1
Anserma,2024-08-12,0.7898624346051112,0.802726440677966,0.1645,0.9604,0.0752802676132392,3594,MODIS/061/MOD13Q1
Manzanares,2024-08-12,0.8111045749537714,0.8186561658147081,0.2911,0.8963000000000001,0.047213917016352136,3362,MODIS/061/MOD13Q1
Aranzazu,2024-08-12,0.8127654981902259,0.8184561655107555,0.1356,0.932,0.057504328294122255,2579,MODIS/061/MOD13Q1
Marulanda,2024-08-12,0.7950762113248198,0.8027089105855287,0.3024,0.9896,0.06367582036355851,6340,MODIS/061/MOD13Q1
Filadelfia,2024-08-12,0.8099064466636917,0.8144036890495573,0.3089,0.9579000000000001,0.04555195601018203,3244,MODIS/061/MOD13Q1
Salamina,2024-08-12,0.7687337529750834,0.7753286913284202,0.3766,0.925,0.06344018826513066,6505,MODIS/061/MOD13Q1
Marmato,2024-08-12,0.7969177247310124,0.8116273871983212,0.4151,0.8977,0.0675018377911979,667,MODIS/061/MOD13Q1
Supia,2024-08-12,0.7957633165222848,0.8026327581259993,0.32180000000000003,0.893,0.05633205609009984,2094,MODIS/061/MOD13Q1
Pensilvania,2024-08-12,0.8175296960668712,0.822216150867032,0.3405,0.9571000000000001,0.047622800130274895,8359,MODIS/061/MOD13Q1
Riosucio,2024-08-12,0.821419793593395,0.8301187083408395,0.24760000000000001,0.9780000000000001,0.054072908536363325,6439,MODIS/061/MOD13Q1
Pácora,2024-08-12,0.8163881593272289,0.8222101667692808,0.3924,0.9834,0.05510301470087235,4323,MODIS/061/MOD13Q1
Victoria,2024-08-12,0.8198146525819657,0.8261840640658552,0.3612,0.9844,0.06536111397030922,9336,MODIS/061/MOD13Q1
Aguadas,2024-08-12,0.7974757024669522,0.8065268375005552,0.2152,0.8992,0.06398301147368428,7981,MODIS/061/MOD13Q1
Samaná,2024-08-12,0.8210233044957714,0.8299678051117582,0.3143,0.995,0.0522188603378494,12608,MODIS/061/MOD13Q1
Viterbo,2024-08-12,0.7437961398391371,0.759960208576823,0.3148,0.8749,0.0771690524320351,1974,MODIS/061/MOD13Q1
La Merced,2024-08-12,0.7934770713015662,0.7998348747016706,0.49760000000000004,0.9056000000000001,0.04917431202017018,1533,MODIS/061/MOD13Q1
Palestina,2024-08-12,0.777931093521486,0.7872226685796272,0.3795,0.9535,0.05129648345635302,1963,MODIS/061/MOD13Q1
Chinchiná,2024-08-12,0.7826588780474739,0.7947524861138996,0.2861,0.912,0.07297742121490981,1944,MODIS/061/MOD13Q1
La Dorada,2024-08-12,0.7401832980759353,0.7539151156163987,-0.1218,0.921,0.1192596702083851,9281,MODIS/061/MOD13Q1
Belalcázar,2024-08-12,0.7856851053373491,0.7907617662706152,0.4451,0.9471,0.050721935666041336,1968,MODIS/061/MOD13Q1
San José,2024-08-12,0.7902545930307111,0.794905846956173,0.3855,0.915,0.05721859827412648,1095,MODIS/061/MOD13Q1
Marquetalia,2024-08-12,0.832742459533456,0.8408254417356297,0.46230000000000004,0.9488000000000001,0.04178687326828099,1587,MODIS/061/MOD13Q1
Norcasia,2024-08-12,0.8163824401227626,0.8222454688844277,0.3845,0.9913000000000001,0.06289474721932659,3901,MODIS/061/MOD13Q1
Manizales,2024-08-12,0.7840603327565474,0.8065529407145662,0.027100000000000003,0.9975,0.10775885167185943,7418,MODIS/061/MOD13Q1
Villamaria,2024-08-28,0.6872464840861002,0.7618120073868176,-0.0728,0.9956,0.2047340724224259,7587,MODIS/061/MOD13Q1
Risaralda,2024-08-28,0.7923894265671194,0.7985980217521621,0.3342,0.9706,0.054105871216951845,1602,MODIS/061/MOD13Q1
Neira,2024-08-28,0.792649377333266,0.7987720486960442,0.29550000000000004,0.9088,0.04932212200299132,6263,MODIS/061/MOD13Q1
Anserma,2024-08-28,0.7926549954690671,0.802644087511548,0.1154,0.9664,0.07921003672740441,3594,MODIS/061/MOD13Q1
Manzanares,2024-08-28,0.7856685708928455,0.7911527363557829,0.1032,0.9670000000000001,0.058576095661252624,3362,MODIS/061/MOD13Q1
Aranzazu,2024-08-28,0.7937423750259209,0.7948632671841241,0.3408,0.8787,0.04237934792414282,2579,MODIS/061/MOD13Q1
Marulanda,2024-08-28,0.7660491906115345,0.7715483016029168,0.1032,0.9764,0.07411326957211968,6340,MODIS/061/MOD13Q1
Filadelfia,2024-08-28,0.809684511498042,0.818217246032256,0.34990000000000004,0.9698,0.05689098701106965,3244,MODIS/061/MOD13Q1
Salamina,2024-08-28,0.7295029500780706,0.7361329090960631,0.1822,0.9709000000000001,0.07377904725283092,6503,MODIS/061/MOD13Q1
Marmato,2024-08-28,0.7514346994752747,0.7602096671342943,0.3905,0.9969,0.06124177110312485,667,MODIS/061/MOD13Q1
Supia,2024-08-28,0.7845682162592607,0.7871812125215977,0.29050000000000004,0.9435,0.05921479044381646,2094,MODIS/061/MOD13Q1
Pensilvania,2024-08-28,0.7322412830069437,0.7832059127439718,0.0327,0.9981000000000001,0.15850552232695225,8359,MODIS/061/MOD13Q1
Riosucio,2024-08-28,0.8147330056634344,0.8223861519243355,0.23390000000000002,0.9971000000000001,0.060278863414582724,6439,MODIS/061/MOD13Q1
Pácora,2024-08-28,0.7920410719895977,0.8028163937899101,0.1756,0.9898,0.0709016995203305,4323,MODIS/061/MOD13Q1
Victoria,2024-08-28,0.799212172035344,0.8075552957118506,0.4922,0.9402,0.07001790643847239,9336,MODIS/061/MOD13Q1
Aguadas,2024-08-28,0.7892355606183205,0.7988448272114759,0.2659,0.9894000000000001,0.0707434553486822,7981,MODIS/061/MOD13Q1
Samaná,2024-08-28,0.8199381944415358,0.8261476241989534,0.08700000000000001,0.9919,0.05777519355535896,12608,MODIS/061/MOD13Q1
Viterbo,2024-08-28,0.7438861961218793,0.7637042317565091,0.32330000000000003,0.8999,0.08010411807653293,1974,MODIS/061/MOD13Q1
La Merced,2024-08-28,0.7816060544995936,0.7918736221233801,0.5255000000000001,0.889,0.05638258588387924,1533,MODIS/061/MOD13Q1
Palestina,2024-08-28,0.7905123376453794,0.7978600532978015,0.4343,0.897,0.04957854050054868,1963,MODIS/061/MOD13Q1
Chinchiná,2024-08-28,0.7930964180884864,0.8028291541791543,0.2343,0.9395,0.07404032337439091,1944,MODIS/061/MOD13Q1
La Dorada,2024-08-28,0.7065034036304987,0.7169174562553983,-0.0621,0.9355,0.11335558068382615,9281,MODIS/061/MOD13Q1
Belalcázar,2024-08-28,0.7782488582526104,0.7840397870156532,0.49870000000000003,0.8766,0.048882179187149905,1968,MODIS/061/MOD13Q1
San José,2024-08-28,0.7799579606655118,0.7840091712174753,0.4534,0.8947,0.05417260602280446,1095,MODIS/061/MOD13Q1
Marquetalia,2024-08-28,0.8144143001159473,0.8193934788146386,0.4298,0.8932,0.03638199479552949,1587,MODIS/061/MOD13Q1
Norcasia,2024-08-28,0.8112198517698475,0.8192559739731597,0.45320000000000005,0.9410000000000001,0.06066172678239746,3901,MODIS/061/MOD13Q1
Manizales,2024-08-28,0.7725506195200879,0.7910815171701339,0.1748,0.996,0.09825587646535913,7420,MODIS/061/MOD13Q1
Villamaria,2024-09-13,0.5112460929588853,0.5350231616552545,-0.0872,0.9969,0.2566476215824408,7588,MODIS/061/MOD13Q1
Risaralda,2024-09-13,0.7761363368870642,0.7868202954125832,0.1592,0.9849,0.08201192798671268,1602,MODIS/061/MOD13Q1
Neira,2024-09-13,0.6989933892986204,0.7558634695652174,0.033800000000000004,0.9962000000000001,0.18812424903916436,6263,MODIS/061/MOD13Q1
Anserma,2024-09-13,0.7584689814512052,0.779590642696629,0.059000000000000004,0.9926,0.12068082126222987,3594,MODIS/061/MOD13Q1
Manzanares,2024-09-13,0.8059119057105849,0.8066174016844623,0.3094,0.9568000000000001,0.059096914733674864,3362,MODIS/061/MOD13Q1
Aranzazu,2024-09-13,0.5700782381262605,0.6539409922531729,0.0379,0.9994000000000001,0.2151011164126538,2579,MODIS/061/MOD13Q1
Marulanda,2024-09-13,0.7744530306156886,0.7791696974427014,0.0947,0.9914000000000001,0.07821320338098854,6340,MODIS/061/MOD13Q1
Filadelfia,2024-09-13,0.808879470390133,0.8263858643553282,0.14,0.9771000000000001,0.07829304477717974,3244,MODIS/061/MOD13Q1
Salamina,2024-09-13,0.6082216292921264,0.6347577385129834,0.0361,0.9871000000000001,0.1514815563216937,6505,MODIS/061/MOD13Q1
Marmato,2024-09-13,0.673038701171357,0.7168344060389352,0.093,0.9948,0.18180262344729814,667,MODIS/061/MOD13Q1
Supia,2024-09-13,0.7327561557394842,0.7834022661579373,0.0368,0.9863000000000001,0.15814114904250995,2094,MODIS/061/MOD13Q1
Pensilvania,2024-09-13,0.7757759479234511,0.7793575586104242,0.3259,0.9714,0.05222287642106839,8359,MODIS/061/MOD13Q1
Riosucio,2024-09-13,0.6608597720765481,0.7129535551663752,0.028900000000000002,0.9992000000000001,0.19415380890839823,6439,MODIS/061/MOD13Q1
Pácora,2024-09-13,0.7234535662590007,0.7678596066458392,0.0618,0.9939,0.16031265148652735,4323,MODIS/061/MOD13Q1
Victoria,2024-09-13,0.7671570663301815,0.7714280469999301,0.41540000000000005,0.9761000000000001,0.07341480593058072,9336,MODIS/061/MOD13Q1
Aguadas,2024-09-13,0.7483954380716148,0.7751753214494449,0.0618,0.9931000000000001,0.11959191261904956,7981,MODIS/061/MOD13Q1
Samaná,2024-09-13,0.7843612188794632,0.7871500655582944,0.22940000000000002,0.994,0.051320874690684457,12608,MODIS/061/MOD13Q1
Viterbo,2024-09-13,0.7248652341002871,0.7361307097208207,0.2791,0.9815,0.0987540176642559,1974,MODIS/061/MOD13Q1
La Merced,2024-09-13,0.7492957563644883,0.7873763592622296,0.1192,0.9878,0.12584272347564188,1533,MODIS/061/MOD13Q1
Palestina,2024-09-13,0.7903489930096104,0.8109858047890047,0.2262,0.9682000000000001,0.07998290348114105,1963,MODIS/061/MOD13Q1
Chinchiná,2024-09-13,0.8099306268512695,0.8338185740995868,0.0761,0.9479000000000001,0.10097747571565943,1944,MODIS/061/MOD13Q1
La Dorada,2024-09-13,0.6560879557830931,0.6602783772696194,-0.08270000000000001,0.9913000000000001,0.11506841196292467,9281,MODIS/061/MOD13Q1
Belalcázar,2024-09-13,0.7461959962322575,0.7441959059633025,0.1915,0.9454,0.07663860363653742,1968,MODIS/061/MOD13Q1
San José,2024-09-13,0.7925161689748025,0.8106422717842324,0.1854,0.9344,0.08190219961130253,1095,MODIS/061/MOD13Q1
Marquetalia,2024-09-13,0.7829858861017798,0.7869672223181898,0.3002,0.9872000000000001,0.044448569392399356,1587,MODIS/061/MOD13Q1
Norcasia,2024-09-13,0.7803413343073723,0.7832502968580716,0.3317,0.9526,0.06299901579089962,3901,MODIS/061/MOD13Q1
Manizales,2024-09-13,0.6639085038933203,0.7556500609756097,0.0436,0.9922000000000001,0.21625634955645276,7420,MODIS/061/MOD13Q1
Villamaria,2024-09-29,0.6638122508611597,0.7382036092447322,-0.059500000000000004,0.9972000000000001,0.22707490629887436,7588,MODIS/061/MOD13Q1
Risaralda,2024-09-29,0.6266712047361335,0.6818260834454914,0.055,0.9937,0.21050684478719398,1602,MODIS/061/MOD13Q1
Neira,2024-09-29,0.7622253720329626,0.8107903447242951,0.07830000000000001,0.9917,0.1385365544218404,6263,MODIS/061/MOD13Q1
Anserma,2024-09-29,0.6804742638403587,0.7440619909926818,0.046,0.9969,0.19954165324616388,3594,MODIS/061/MOD13Q1
Manzanares,2024-09-29,0.8036436279147794,0.8104067171891143,0.2852,0.9573,0.06064880663040423,3362,MODIS/061/MOD13Q1
Aranzazu,2024-09-29,0.7298593046283554,0.7674171782262166,0.0838,0.9952000000000001,0.15186296642975938,2579,MODIS/061/MOD13Q1
Marulanda,2024-09-29,0.7429824935108786,0.7713700311819229,0.0397,0.9964000000000001,0.14447412259153686,6340,MODIS/061/MOD13Q1
Filadelfia,2024-09-29,0.7918123915877138,0.8261867079183348,0.1153,0.9919,0.12078850097253122,3244,MODIS/061/MOD13Q1
Salamina,2024-09-29,0.7216810970580395,0.7324930099700625,0.0873,0.999,0.10948678503477764,6505,MODIS/061/MOD13Q1
Marmato,2024-09-29,0.6320131704828531,0.7126783625730995,0.08220000000000001,0.9813000000000001,0.21896635094279676,667,MODIS/061/MOD13Q1
Supia,2024-09-29,0.7029240685552962,0.7714840874428062,0.0594,0.9923000000000001,0.18705091491878614,2094,MODIS/061/MOD13Q1
Pensilvania,2024-09-29,0.7640935465255272,0.7987544970782879,0.0422,0.993,0.14178917043929834,8359,MODIS/061/MOD13Q1
Riosucio,2024-09-29,0.7355349942551807,0.8068200540116734,0.0182,0.9991000000000001,0.18770789053170028,6439,MODIS/061/MOD13Q1
Pácora,2024-09-29,0.7561633484725534,0.8023365306225159,0.0584,0.998,0.15110672678839174,4323,MODIS/061/MOD13Q1
Victoria,2024-09-29,0.7854319177437198,0.7909066237228638,0.33580000000000004,0.9858,0.06375008677134951,9336,MODIS/061/MOD13Q1
Aguadas,2024-09-29,0.7784391045753762,0.7950946045310014,0.10700000000000001,0.9988,0.09768268148053769,7981,MODIS/061/MOD13Q1
Samaná,2024-09-29,0.796645518994057,0.8065551838899513,0.14830000000000002,0.9962000000000001,0.07174545332477436,12608,MODIS/061/MOD13Q1
Viterbo,2024-09-29,0.646687695913063,0.6731649405772496,0.09680000000000001,0.996,0.1471167179905137,1974,MODIS/061/MOD13Q1
La Merced,2024-09-29,0.7486584708687682,0.7909511020192687,0.1223,0.9895,0.13540665533898427,1533,MODIS/061/MOD13Q1
Palestina,2024-09-29,0.8158058210442936,0.834507202550185,0.1283,0.922,0.08218298600071122,1963,MODIS/061/MOD13Q1
Chinchiná,2024-09-29,0.7483064070087941,0.8340259175962574,0.0639,0.991,0.18650331393173009,1944,MODIS/061/MOD13Q1
La Dorada,2024-09-29,0.7100626769180347,0.7206306705253975,0.019100000000000002,0.9937,0.10757843691240446,9281,MODIS/061/MOD13Q1
Belalcázar,2024-09-29,0.6338733900723909,0.6777295712484236,0.055,0.9652000000000001,0.1808837756549276,1965,MODIS/061/MOD13Q1
San José,2024-09-29,0.6233641589728791,0.67405,0.055,0.9849,0.2163594263343399,1095,MODIS/061/MOD13Q1
Marquetalia,2024-09-29,0.8110706448971209,0.8135411881750995,0.4328,0.8853000000000001,0.03398512743025755,1587,MODIS/061/MOD13Q1
Norcasia,2024-09-29,0.7893792225694316,0.7988213104899307,0.36250000000000004,0.9519000000000001,0.06742571970282865,3901,MODIS/061/MOD13Q1
Manizales,2024-09-29,0.7548042111086143,0.814398973391997,0.0511,0.9840000000000001,0.157840404414487,7420,MODIS/061/MOD13Q1
Villamaria,2024-10-15,0.5109788184294999,0.5435061881744606,-0.0296,0.9935,0.2425110223029897,7588,MODIS/061/MOD13Q1
Risaralda,2024-10-15,0.7116007990458179,0.7556963473723444,0.0787,0.993,0.15419770447761474,1602,MODIS/061/MOD13Q1
Neira,2024-10-15,0.6693948669171359,0.7324165752697686,0.0477,0.9971000000000001,0.1817428285306035,6263,MODIS/061/MOD13Q1
Anserma,2024-10-15,0.722402453125874,0.7755913263691039,0.075,0.9767,0.16631367722203996,3594,MODIS/061/MOD13Q1
Manzanares,2024-10-15,0.7041469765732072,0.7638193764950997,0.0523,0.9949,0.17275936026259972,3362,MODIS/061/MOD13Q1
Aranzazu,2024-10-15,0.5544544981526756,0.5954232472324723,0.046400000000000004,0.9754,0.20518217478238615,2579,MODIS/061/MOD13Q1
Marulanda,2024-10-15,0.7394702590458377,0.7520263077752756,0.24960000000000002,0.8946000000000001,0.06802314188174882,6340,MODIS/061/MOD13Q1
Filadelfia,2024-10-15,0.722196809001641,0.7597424762201778,0.055200000000000006,0.991,0.1400675954455274,3244,MODIS/061/MOD13Q1
Salamina,2024-10-15,0.645523835840173,0.6658004732626809,0.0455,0.9683,0.1414230093904812,6505,MODIS/061/MOD13Q1
Marmato,2024-10-15,0.6702699124132072,0.7286224454148472,0.0317,0.9954000000000001,0.17218420363935297,667,MODIS/061/MOD13Q1
Supia,2024-10-15,0.6554125368998492,0.7286988240666743,0.0317,0.9951000000000001,0.18666721723531998,2094,MODIS/061/MOD13Q1
Pensilvania,2024-10-15,0.5370063870607721,0.5917439309359991,0.0358,0.9916,0.256482098239896,8359,MODIS/061/MOD13Q1
Riosucio,2024-10-15,0.6364703489048592,0.7364292439051796,0.0083,0.9957,0.22315203345333195,6439,MODIS/061/MOD13Q1
Pácora,2024-10-15,0.7222966067267486,0.7715110682730927,0.052500000000000005,0.9984000000000001,0.1729427316668881,4323,MODIS/061/MOD13Q1
Victoria,2024-10-15,0.7035298403366237,0.7791219530658596,0.0473,0.9996,0.19665102783943034,9334,MODIS/061/MOD13Q1
Aguadas,2024-10-15,0.7242430860085673,0.759825265498888,0.0722,0.9942000000000001,0.14264040091215288,7981,MODIS/061/MOD13Q1
Samaná,2024-10-15,0.5573542762913237,0.5898951494597366,-0.058,0.9985,0.24284817525778213,12608,MODIS/061/MOD13Q1
Viterbo,2024-10-15,0.7006300538159104,0.7089215401995858,0.2553,0.8927,0.0974418004284241,1974,MODIS/061/MOD13Q1
La Merced,2024-10-15,0.7601572058276256,0.7986247656521235,0.09380000000000001,0.9790000000000001,0.15672464642811335,1533,MODIS/061/MOD13Q1
Palestina,2024-10-15,0.7789364161849716,0.779402062780269,0.2175,0.9857,0.06720428066885388,1963,MODIS/061/MOD13Q1
Chinchiná,2024-10-15,0.7397058816170984,0.7674606334296725,0.1797,0.9994000000000001,0.13614257530704274,1944,MODIS/061/MOD13Q1
La Dorada,2024-10-15,0.7486827218891267,0.7792958518596017,0.011600000000000001,0.9996,0.14249264441749385,9280,MODIS/061/MOD13Q1
Belalcázar,2024-10-15,0.6480716474401707,0.6895886096379987,0.043300000000000005,0.9992000000000001,0.16072346647675545,1967,MODIS/061/MOD13Q1
San José,2024-10-15,0.7130226229403084,0.7598838685304117,0.08940000000000001,0.9827,0.16051325901754634,1095,MODIS/061/MOD13Q1
Marquetalia,2024-10-15,0.625593037240842,0.6660275789473684,0.07400000000000001,0.9966,0.20434342350106327,1587,MODIS/061/MOD13Q1
Norcasia,2024-10-15,0.7429074579569385,0.8066162925622978,0.0711,0.9906,0.18275396614079836,3901,MODIS/061/MOD13Q1
Manizales,2024-10-15,0.6993747808035172,0.7480170547224415,0.0429,0.9890000000000001,0.1595502426178465,7420,MODIS/061/MOD13Q1
Villamaria,2024-10-31,0.638169062270425,0.7302047470049334,-0.0591,0.9938,0.21997521964905728,7588,MODIS/061/MOD13Q1
Risaralda,2024-10-31,0.7395706512997727,0.7674470433639945,0.1327,0.9991000000000001,0.11420899360237471,1602,MODIS/061/MOD13Q1
Neira,2024-10-31,0.7025949448083332,0.7477914887348353,0.0298,0.9996,0.15878776483644796,6263,MODIS/061/MOD13Q1
Anserma,2024-10-31,0.7241789034911507,0.7557477842151714,0.062,0.9792000000000001,0.12801030412992548,3594,MODIS/061/MOD13Q1
Manzanares,2024-10-31,0.4775683440386943,0.4434249011857707,0.043300000000000005,0.9969,0.22582820912732504,3362,MODIS/061/MOD13Q1
Aranzazu,2024-10-31,0.5762331565350813,0.6110857142857143,0.0497,0.9906,0.2378234871882263,2577,MODIS/061/MOD13Q1
Marulanda,2024-10-31,0.4070887569433621,0.384983383859074,0.039,0.9973000000000001,0.1730050659750102,6340,MODIS/061/MOD13Q1
Filadelfia,2024-10-31,0.7578461118662632,0.7715122698125618,0.0955,0.9776,0.11097319044929552,3244,MODIS/061/MOD13Q1
Salamina,2024-10-31,0.5859888449533871,0.6267641025641026,0.0347,0.9972000000000001,0.21010793385344,6505,MODIS/061/MOD13Q1
Marmato,2024-10-31,0.6437617288122126,0.7239270942408378,0.0534,0.9729000000000001,0.20797264507980243,667,MODIS/061/MOD13Q1
Supia,2024-10-31,0.7028714986366162,0.7637584085633222,0.0363,0.9923000000000001,0.1800361096519345,2094,MODIS/061/MOD13Q1
Pensilvania,2024-10-31,0.4465398036149961,0.3811155437743906,6.000000000000001E-4,0.999,0.24937028604882153,8359,MODIS/061/MOD13Q1
Riosucio,2024-10-31,0.6105085051123518,0.6891338988773525,0.0152,0.999,0.2248603279747077,6438,MODIS/061/MOD13Q1
Pácora,2024-10-31,0.7186578820279905,0.767614531305833,0.0582,0.9972000000000001,0.16450249442339587,4323,MODIS/061/MOD13Q1
Victoria,2024-10-31,0.6463955567174754,0.6657428881886343,0.060700000000000004,0.9989,0.17414748916349854,9335,MODIS/061/MOD13Q1
Aguadas,2024-10-31,0.7009573713855073,0.7443082792727271,0.0032,0.9934000000000001,0.1564312309836814,7981,MODIS/061/MOD13Q1
Samaná,2024-10-31,0.6186735409092768,0.6581329702837165,0.0426,0.9974000000000001,0.21765585138855995,12608,MODIS/061/MOD13Q1
Viterbo,2024-10-31,0.7130355537715501,0.7201139765418085,0.36260000000000003,0.9504,0.07240758209442803,1974,MODIS/061/MOD13Q1
La Merced,2024-10-31,0.7611645510055011,0.7751769351248871,0.054400000000000004,0.9439000000000001,0.1002486091933761,1533,MODIS/061/MOD13Q1
Palestina,2024-10-31,0.7481158651490636,0.7638210686249683,0.1388,0.9972000000000001,0.09459102573576444,1962,MODIS/061/MOD13Q1
Chinchiná,2024-10-31,0.7587840606612982,0.7677869608329202,0.20400000000000001,0.9245000000000001,0.07567891262102096,1944,MODIS/061/MOD13Q1
La Dorada,2024-10-31,0.5742762724752033,0.6150562449992,0.0753,0.9927,0.14191677323412705,9281,MODIS/061/MOD13Q1
Belalcázar,2024-10-31,0.7499459328617183,0.7561946051507382,0.3204,0.9794,0.07072926147932024,1968,MODIS/061/MOD13Q1
San José,2024-10-31,0.756267809514649,0.7752130914368651,0.2132,0.9757,0.10333214525822208,1095,MODIS/061/MOD13Q1
Marquetalia,2024-10-31,0.7766298807828178,0.8262061717118999,0.0838,0.9811000000000001,0.14784799242358485,1587,MODIS/061/MOD13Q1
Norcasia,2024-10-31,0.6658409955385065,0.6970222692307692,0.09480000000000001,0.9978,0.16913267467631518,3901,MODIS/061/MOD13Q1
Manizales,2024-10-31,0.7146484841470857,0.7518857844553597,0.0216,0.998,0.1285715166368268,7420,MODIS/061/MOD13Q1
Villamaria,2024-11-16,0.38925979293957147,0.38642300705538885,-0.0772,0.9995,0.2597233006267754,7587,MODIS/061/MOD13Q1
Risaralda,2024-11-16,0.6550394513856624,0.7563406225980017,0.0405,0.9830000000000001,0.22141760396283666,1609,MODIS/061/MOD13Q1
Neira,2024-11-16,0.5532169992607063,0.6623734073486652,0.0038,0.9973000000000001,0.277684530334107,6262,MODIS/061/MOD13Q1
Anserma,2024-11-16,0.6446879036269488,0.7439114721978243,0.0347,0.9977,0.22862425693001429,3589,MODIS/061/MOD13Q1
Manzanares,2024-11-16,0.5921747512227636,0.7203535545023697,0.011000000000000001,0.9898,0.2643973068290872,3362,MODIS/061/MOD13Q1
Aranzazu,2024-11-16,0.4301843627547021,0.39631167135909906,0.0112,0.9981000000000001,0.2724427327591474,2577,MODIS/061/MOD13Q1
Marulanda,2024-11-16,0.5065244128527702,0.5901235174480841,-9.000000000000001E-4,0.9979,0.28069764212746445,6342,MODIS/061/MOD13Q1
Filadelfia,2024-11-16,0.6124620353721975,0.7280646081504704,0.046400000000000004,0.9906,0.2419808383849195,3254,MODIS/061/MOD13Q1
Salamina,2024-11-16,0.628881456400718,0.7127737149248651,0.0252,0.9951000000000001,0.23162855417523745,6513,MODIS/061/MOD13Q1
Marmato,2024-11-16,0.5270489429665856,0.58394,0.0339,0.9316000000000001,0.2601681524651949,671,MODIS/061/MOD13Q1
Supia,2024-11-16,0.5966057277935637,0.7009555555555556,0.050300000000000004,0.9924000000000001,0.23832418034883068,2094,MODIS/061/MOD13Q1
Pensilvania,2024-11-16,0.45342921382492873,0.41598331156107116,0.0056,0.9987,0.2513196523504743,8351,MODIS/061/MOD13Q1
Riosucio,2024-11-16,0.6480274190225631,0.7441607692307691,3.0000000000000003E-4,0.9844,0.23056396809278748,6442,MODIS/061/MOD13Q1
Pácora,2024-11-16,0.6309993655470408,0.7398503602756892,0.0358,0.9978,0.23724890388715994,4328,MODIS/061/MOD13Q1
Victoria,2024-11-16,0.7390038021801902,0.8065183193313895,0.0431,0.9979,0.18912884714420403,9329,MODIS/061/MOD13Q1
Aguadas,2024-11-16,0.7212421364365252,0.771414809044779,0.0417,0.9929,0.16658850891596041,7980,MODIS/061/MOD13Q1
Samaná,2024-11-16,0.5116941045658547,0.4902358860934476,0.0041,0.9994000000000001,0.25199578445315907,12590,MODIS/061/MOD13Q1
Viterbo,2024-11-16,0.7390837492426218,0.7676532220855122,0.09090000000000001,0.9993000000000001,0.12094625768072664,1972,MODIS/061/MOD13Q1
La Merced,2024-11-16,0.6291875612552572,0.7484057197330793,0.0253,0.9987,0.24747697109188657,1537,MODIS/061/MOD13Q1
Palestina,2024-11-16,0.6758473761764217,0.7599388412244463,0.044700000000000004,0.9972000000000001,0.21285168166171223,1962,MODIS/061/MOD13Q1
Chinchiná,2024-11-16,0.5693479159079997,0.6386066666666667,0.033100000000000004,0.9955,0.2521664695329735,1949,MODIS/061/MOD13Q1
La Dorada,2024-11-16,0.7431253903187706,0.7714993435684826,0.050300000000000004,0.9987,0.13310217422564927,9272,MODIS/061/MOD13Q1
Belalcázar,2024-11-16,0.6347290701910587,0.7132116979574995,0.057300000000000004,0.9957,0.21339107175492306,1965,MODIS/061/MOD13Q1
San José,2024-11-16,0.6616586138082201,0.7595831377393453,0.024200000000000003,0.9977,0.222222988763467,1096,MODIS/061/MOD13Q1
Marquetalia,2024-11-16,0.6105418411671469,0.7019035211267606,0.0047,0.9967,0.2530179106838852,1582,MODIS/061/MOD13Q1
Norcasia,2024-11-16,0.6503024656138031,0.7170453745354978,0.0409,0.9985,0.2352334395666223,3899,MODIS/061/MOD13Q1
Manizales,2024-11-16,0.578034141999614,0.6817249141736145,0.0037,0.9956,0.2645395903659629,7426,MODIS/061/MOD13Q1
