municipio,date,anio,mes,et_real_mm,et_potencial_mm,n_pixeles
Aguadas,2019-09-01,2019,9,111.89463157894735,115.30031578947366,38
Samaná,2019-09-01,2019,9,121.34876224007046,121.47896358235235,56
Viterbo,2019-09-01,2019,9,119.44824757643549,119.72005965697241,11
La Merced,2019-09-01,2019,9,115.8932075471698,118.49952830188678,9
Palestina,2019-09-01,2019,9,118.84541387024609,119.12065622669648,12
Chinchiná,2019-09-01,2019,9,118.5361344537815,118.5361344537815,14
La Dorada,2019-09-01,2019,9,131.04688070602555,141.3715916007304,48
Belalcázar,2019-09-01,2019,9,119.60722713864308,119.78311209439529,14
San José,2019-09-01,2019,9,118.01964038727526,118.93001383125868,7
Marquetalia,2019-09-01,2019,9,116.0671933085502,116.0671933085502,11
Norcasia,2019-09-01,2019,9,132.02180147058826,132.51805147058826,24
Manizales,2019-09-01,2019,9,104.83113976863264,108.47839939313485,35
Villamaria,2019-10-01,2019,10,86.46917569304206,86.46917569304206,33
Risaralda,2019-10-01,2019,10,110.18133086876156,110.18133086876156,15
Neira,2019-10-01,2019,10,101.74137228260871,101.74137228260871,33
Anserma,2019-10-01,2019,10,109.6869547819128,109.6869547819128,21
Manzanares,2019-10-01,2019,10,104.96003379805666,104.96003379805666,18
Aranzazu,2019-10-01,2019,10,97.7968156424581,97.7968156424581,14
Marulanda,2019-10-01,2019,10,92.14321317311976,92.14321317311976,34
Filadelfia,2019-10-01,2019,10,111.64934895833336,111.64934895833336,15
Salamina,2019-10-01,2019,10,97.06589047003014,97.06589047003014,34
Marmato,2019-10-01,2019,10,112.08248847926266,112.08248847926266,7
Supia,2019-10-01,2019,10,110.86394230769234,110.86394230769234,14
Pensilvania,2019-10-01,2019,10,101.02491228070177,101.21338345864662,40
Riosucio,2019-10-01,2019,10,101.41891833188535,101.41891833188535,30
Pácora,2019-10-01,2019,10,105.8224967490247,105.8224967490247,21
Victoria,2019-10-01,2019,10,116.3881842656297,124.12532156745439,39
Aguadas,2019-10-01,2019,10,107.05985964912279,107.05985964912279,38
Samaná,2019-10-01,2019,10,110.85608977885357,114.0637913961932,56
Viterbo,2019-10-01,2019,10,110.7771066368382,110.7771066368382,11
La Merced,2019-10-01,2019,10,110.59830188679246,110.59830188679246,9
Palestina,2019-10-01,2019,10,111.10313199105147,111.10313199105147,12
Chinchiná,2019-10-01,2019,10,108.97715813598167,108.97715813598167,14
La Dorada,2019-10-01,2019,10,126.32366098600126,126.32749543517959,48
Belalcázar,2019-10-01,2019,10,109.49808259587023,109.49808259587023,14
San José,2019-10-01,2019,10,109.28423236514524,109.28423236514524,7
Marquetalia,2019-10-01,2019,10,101.33912639405206,111.28708178438663,11
Norcasia,2019-10-01,2019,10,120.2044852941177,120.62959558823532,24
Manizales,2019-10-01,2019,10,100.28240091029772,100.28240091029772,35
Villamaria,2019-11-01,2019,11,76.58052138791996,76.58052138791996,33
Risaralda,2019-11-01,2019,11,101.46654343807765,101.46654343807765,15
Neira,2019-11-01,2019,11,89.0214900362319,89.0214900362319,33
Anserma,2019-11-01,2019,11,100.40132052821133,100.40132052821133,21
Manzanares,2019-11-01,2019,11,89.48702999577526,89.48702999577526,18
Aranzazu,2019-11-01,2019,11,84.48927374301677,84.48927374301677,14
Marulanda,2019-11-01,2019,11,77.47196261682247,77.47196261682247,34
Filadelfia,2019-11-01,2019,11,99.34713541666667,99.34713541666667,15
Salamina,2019-11-01,2019,11,82.28943510133678,82.28943510133678,34
Marmato,2019-11-01,2019,11,97.7246543778802,97.7246543778802,7
Supia,2019-11-01,2019,11,97.96559065934069,97.96559065934069,14
Pensilvania,2019-11-01,2019,11,84.48040100250627,84.48040100250627,40
Riosucio,2019-11-01,2019,11,90.50910078192878,90.50910078192878,30
Pácora,2019-11-01,2019,11,90.23120936280881,90.23120936280881,21
Victoria,2019-11-01,2019,11,108.13257553096018,108.13257553096018,39
Aguadas,2019-11-01,2019,11,91.40471929824561,91.40471929824561,38
Samaná,2019-11-01,2019,11,98.02702167455168,98.02702167455168,56
Viterbo,2019-11-01,2019,11,104.38434004474274,104.38434004474274,11
La Merced,2019-11-01,2019,11,97.1083962264151,97.1083962264151,9
Palestina,2019-11-01,2019,11,101.30000000000001,101.30000000000001,12
Chinchiná,2019-11-01,2019,11,100.04064171122995,100.04064171122995,14
La Dorada,2019-11-01,2019,11,110.82221545952528,110.86001217285455,48
Belalcázar,2019-11-01,2019,11,102.50125368731565,102.50125368731565,14
San José,2019-11-01,2019,11,102.28077455048411,102.28077455048411,7
Marquetalia,2019-11-01,2019,11,95.49219330855018,95.49219330855018,11
Norcasia,2019-11-01,2019,11,106.52213235294118,106.52213235294118,24
Manizales,2019-11-01,2019,11,88.75395410582209,88.75395410582209,35
Villamaria,2019-12-01,2019,12,80.82726271342024,80.82726271342024,33
Risaralda,2019-12-01,2019,12,103.10212569316081,103.10212569316081,15
Neira,2019-12-01,2019,12,94.09035326086958,94.09035326086958,33
Anserma,2019-12-01,2019,12,103.23153261304525,103.23153261304525,21
Manzanares,2019-12-01,2019,12,94.55035910435156,98.07025771018169,18
Aranzazu,2019-12-01,2019,12,90.4286033519553,90.4286033519553,14
Marulanda,2019-12-01,2019,12,82.02948375611929,85.2497329773031,34
Filadelfia,2019-12-01,2019,12,103.12243923611112,103.4546875,15
Salamina,2019-12-01,2019,12,88.17175506683913,89.70983182406206,34
Marmato,2019-12-01,2019,12,103.13594470046085,103.66059907834102,7
Supia,2019-12-01,2019,12,102.41174450549453,102.4629807692308,14
Pensilvania,2019-12-01,2019,12,90.19199665831242,92.740350877193,40
Riosucio,2019-12-01,2019,12,93.69743701129453,93.7855777584709,30
Pácora,2019-12-01,2019,12,96.47844603381014,97.21414174252273,21
Victoria,2019-12-01,2019,12,112.46340113670348,116.04458570146575,39
Aguadas,2019-12-01,2019,12,93.95626315789474,97.89721052631577,38
Samaná,2019-12-01,2019,12,105.30762460116625,106.90937396853339,56
Viterbo,2019-12-01,2019,12,103.06562266964951,103.06562266964951,11
La Merced,2019-12-01,2019,12,100.65301886792452,101.4566037735849,9
Palestina,2019-12-01,2019,12,102.31334824757643,102.31334824757643,12
Chinchiná,2019-12-01,2019,12,101.98678380443084,101.98678380443084,14
La Dorada,2019-12-01,2019,12,115.3585970785149,117.68090383444918,48
Belalcázar,2019-12-01,2019,12,103.73429203539821,103.73429203539821,14
San José,2019-12-01,2019,12,104.34024896265562,104.34024896265562,7
Marquetalia,2019-12-01,2019,12,100.05315985130112,104.04433085501863,11
Norcasia,2019-12-01,2019,12,115.96327205882356,116.37922794117651,24
Manizales,2019-12-01,2019,12,92.82435046463115,92.82435046463115,35
Villamaria,2020-01-01,2020,1,73.9090692124105,95.20826142830916,33
Risaralda,2020-01-01,2020,1,93.5511090573013,123.85619223659891,15
Neira,2020-01-01,2020,1,97.5501811594203,110.35729166666668,33
Anserma,2020-01-01,2020,1,102.54841936774713,122.32937174869951,21
Manzanares,2020-01-01,2020,1,104.93422053231942,108.69505703422057,18
Aranzazu,2020-01-01,2020,1,101.98284916201118,105.5467597765363,14
Marulanda,2020-01-01,2020,1,87.0939252336449,95.63867378727196,34
Filadelfia,2020-01-01,2020,1,107.88745659722223,121.43506944444442,15
Salamina,2020-01-01,2020,1,92.28070288917634,102.38413109098748,34
Marmato,2020-01-01,2020,1,96.68986175115208,120.44516129032259,7
Supia,2020-01-01,2020,1,98.99237637362639,119.95927197802199,14
Pensilvania,2020-01-01,2020,1,100.91059314954049,103.36187134502923,40
Riosucio,2020-01-01,2020,1,98.32817115551697,110.22122067767165,30
Pácora,2020-01-01,2020,1,94.97691807542262,112.76300390117035,21
Victoria,2020-01-01,2020,1,106.96727490278194,138.27152258450494,39
Aguadas,2020-01-01,2020,1,83.4522105263158,112.54761403508768,38
Samaná,2020-01-01,2020,1,114.64661678952582,122.06231708658818,56
Viterbo,2020-01-01,2020,1,83.90850111856822,126.21155853840418,11
La Merced,2020-01-01,2020,1,102.32235849056603,118.71499999999999,9
Palestina,2020-01-01,2020,1,88.6558538404176,124.03049962714394,12
Chinchiná,2020-01-01,2020,1,84.8301757066463,122.28899923605805,14
La Dorada,2020-01-01,2020,1,99.70401704199637,142.43629032258062,48
Belalcázar,2020-01-01,2020,1,80.16637168141595,125.24048672566373,14
San José,2020-01-01,2020,1,86.77482710926697,124.27496542185341,7
Marquetalia,2020-01-01,2020,1,113.61923791821565,117.73410780669148,11
Norcasia,2020-01-01,2020,1,113.74599264705888,134.86658088235296,24
Manizales,2020-01-01,2020,1,90.42581073392756,109.67219798975916,35
Villamaria,2020-02-01,2020,2,57.283036533871844,91.44150908757115,33
Risaralda,2020-02-01,2020,2,72.43890942698707,118.98770794824401,15
Neira,2020-02-01,2020,2,72.55760869565218,106.89798460144927,33
Anserma,2020-02-01,2020,2,71.51976790716289,118.44181672669069,21
Manzanares,2020-02-01,2020,2,76.04875369666247,106.99045204900722,18
Aranzazu,2020-02-01,2020,2,85.8882122905028,102.64441340782123,14
Marulanda,2020-02-01,2020,2,67.17340898976414,91.85044503782827,34
Filadelfia,2020-02-01,2020,2,67.83437500000001,119.88077256944443,15
Salamina,2020-02-01,2020,2,66.47153945666234,100.42669253988787,34
Marmato,2020-02-01,2020,2,57.04746543778803,119.76474654377881,7
Supia,2020-02-01,2020,2,60.94203296703299,118.5438186813187,14
Pensilvania,2020-02-01,2020,2,80.10731829573936,101.64564745196326,40
Riosucio,2020-02-01,2020,2,69.13277584708952,107.98342745438752,30
Pácora,2020-02-01,2020,2,67.04073472041611,111.51261378413524,21
Victoria,2020-02-01,2020,2,34.53984445109183,142.15643134908765,39
Aguadas,2020-02-01,2020,2,54.50870175438595,113.20415789473687,38
Samaná,2020-02-01,2020,2,65.1277478270437,124.5968093299593,56
Viterbo,2020-02-01,2020,2,70.28530947054438,119.61991051454137,11
La Merced,2020-02-01,2020,2,66.65150943396226,117.72858490566038,9
Palestina,2020-02-01,2020,2,69.44064131245338,119.13907531692769,12
Chinchiná,2020-02-01,2020,2,74.94621848739497,117.70320855614975,14
La Dorada,2020-02-01,2020,2,26.196804625684734,148.68805538648817,48
Belalcázar,2020-02-01,2020,2,73.87905604719765,119.84682890855457,14
San José,2020-02-01,2020,2,73.73222683264179,119.79930843706778,7
Marquetalia,2020-02-01,2020,2,71.26626394052046,119.13726765799258,11
Norcasia,2020-02-01,2020,2,36.58727941176471,140.85485294117652,24
Manizales,2020-02-01,2020,2,71.1777925279727,105.87363929451924,35
Villamaria,2020-03-01,2020,3,86.23521204332658,99.5378924178447,33
Risaralda,2020-03-01,2020,3,108.98123844731978,133.36330868761553,15
Neira,2020-03-01,2020,3,100.58992300724638,119.20606884057972,33
Anserma,2020-03-01,2020,3,112.25214085634259,132.91272509003608,21
Manzanares,2020-03-01,2020,3,116.43392479932407,117.53354457118719,18
Aranzazu,2020-03-01,2020,3,109.63519553072626,113.17,14
Marulanda,2020-03-01,2020,3,95.29497107254122,102.12120605251452,34
Filadelfia,2020-03-01,2020,3,103.97460937500001,132.90069444444447,15
Salamina,2020-03-01,2020,3,92.8849935316947,110.77669253988786,34
Marmato,2020-03-01,2020,3,87.66612903225807,131.5552995391705,7
Supia,2020-03-01,2020,3,88.61744505494508,132.04986263736268,14
Pensilvania,2020-03-01,2020,3,108.91530492898916,112.99573934837095,40
Riosucio,2020-03-01,2020,3,96.36891833188534,119.37400086880979,30
Pácora,2020-03-01,2020,3,89.3048764629389,123.11732769830948,21
Victoria,2020-03-01,2020,3,59.9729434639545,151.2065360454681,39
Aguadas,2020-03-01,2020,3,87.24340350877189,123.56357894736846,38
Samaná,2020-03-01,2020,3,99.41145340521514,136.69492793486634,56
Viterbo,2020-03-01,2020,3,117.22527964205817,135.74720357941834,11
La Merced,2020-03-01,2020,3,95.44320754716983,130.97150943396227,9
Palestina,2020-03-01,2020,3,96.74019388516034,134.03161819537658,12
Chinchiná,2020-03-01,2020,3,101.50168067226892,129.72047364400305,14
La Dorada,2020-03-01,2020,3,41.85200852099818,158.18190809494826,48
Belalcázar,2020-03-01,2020,3,107.27404129793511,132.99601769911504,14
San José,2020-03-01,2020,3,112.98312586445368,131.97123098201936,7
Marquetalia,2020-03-01,2020,3,126.6132899628253,127.72360594795542,11
Norcasia,2020-03-01,2020,3,54.39356617647061,151.6113602941177,24
Manizales,2020-03-01,2020,3,97.5156457424616,117.14420633415513,35
Villamaria,2020-04-01,2020,4,86.6966587112172,86.6966587112172,33
Risaralda,2020-04-01,2020,4,114.67051756007395,114.67051756007395,15
Neira,2020-04-01,2020,4,103.8480525362319,103.8480525362319,33
Anserma,2020-04-01,2020,4,114.26626650660269,114.26626650660269,21
Manzanares,2020-04-01,2020,4,104.11985635825943,104.30946345585131,18
Aranzazu,2020-04-01,2020,4,98.6469273743017,98.6469273743017,14
Marulanda,2020-04-01,2020,4,91.25340453938587,91.25340453938587,34
Filadelfia,2020-04-01,2020,4,116.36015624999999,116.36015624999999,15
Salamina,2020-04-01,2020,4,98.31832686502804,98.31832686502804,34
Marmato,2020-04-01,2020,4,117.79539170506914,117.79539170506914,7
Supia,2020-04-01,2020,4,117.24690934065939,117.24690934065939,14
Pensilvania,2020-04-01,2020,4,98.30270676691735,101.29030910609863,40
Riosucio,2020-04-01,2020,4,105.02434839270204,105.02434839270204,30
Pácora,2020-04-01,2020,4,109.74001950585173,109.74001950585173,21
Victoria,2020-04-01,2020,4,60.24255160035896,136.11883039186358,39
Aguadas,2020-04-01,2020,4,111.58205263157897,111.58205263157897,38
Samaná,2020-04-01,2020,4,84.55957751127737,121.71280668940476,56
Viterbo,2020-04-01,2020,4,116.32513049962715,116.32513049962715,11
La Merced,2020-04-01,2020,4,115.96933962264148,115.96933962264148,9
Palestina,2020-04-01,2020,4,115.56860551826999,115.56860551826999,12
Chinchiná,2020-04-01,2020,4,111.45546218487394,111.45546218487394,14
La Dorada,2020-04-01,2020,4,80.99181375532565,139.00165855143035,48
Belalcázar,2020-04-01,2020,4,114.53436578171093,114.53436578171093,14
San José,2020-04-01,2020,4,113.88243430152144,113.88243430152144,7
Marquetalia,2020-04-01,2020,4,93.55622676579927,113.05910780669147,11
Norcasia,2020-04-01,2020,4,81.29279411764706,134.85867647058828,24
Manizales,2020-04-01,2020,4,101.82325052152477,101.82325052152477,35
Villamaria,2020-05-01,2020,5,81.34532770332295,81.34532770332295,33
Risaralda,2020-05-01,2020,5,102.16987060998152,102.16987060998152,15
Neira,2020-05-01,2020,5,94.95862771739131,94.95862771739131,33
Anserma,2020-05-01,2020,5,102.05766306522612,102.05766306522612,21
Manzanares,2020-05-01,2020,5,98.94659907055346,98.94659907055346,18
Aranzazu,2020-05-01,2020,5,92.30268156424582,92.30268156424582,14
Marulanda,2020-05-01,2020,5,86.7503560302626,86.7503560302626,34
Filadelfia,2020-05-01,2020,5,104.91922743055557,104.91922743055557,15
Salamina,2020-05-01,2020,5,92.73311772315652,92.73311772315652,34
Marmato,2020-05-01,2020,5,107.92649769585253,107.92649769585253,7
Supia,2020-05-01,2020,5,106.1438873626374,106.1438873626374,14
Pensilvania,2020-05-01,2020,5,98.69572263993318,98.69572263993318,40
Riosucio,2020-05-01,2020,5,95.88942224152913,95.88942224152913,30
Pácora,2020-05-01,2020,5,102.29749674902472,102.29749674902472,21
Victoria,2020-05-01,2020,5,130.23982949446605,130.23982949446605,39
Aguadas,2020-05-01,2020,5,105.00061403508772,105.00061403508772,38
Samaná,2020-05-01,2020,5,118.45672791286175,118.45672791286175,56
Viterbo,2020-05-01,2020,5,102.34839671886652,102.34839671886652,11
La Merced,2020-05-01,2020,5,105.44066037735847,105.44066037735847,9
Palestina,2020-05-01,2020,5,102.82848620432513,102.82848620432513,12
Chinchiná,2020-05-01,2020,5,100.35660809778457,100.35660809778457,14
La Dorada,2020-05-01,2020,5,134.7143031040779,134.7143031040779,48
Belalcázar,2020-05-01,2020,5,101.76386430678467,101.76386430678467,14
San José,2020-05-01,2020,5,101.86832641770401,101.86832641770401,7
Marquetalia,2020-05-01,2020,5,108.35762081784388,108.35762081784388,11
Norcasia,2020-05-01,2020,5,131.3170220588236,131.3170220588236,24
Manizales,2020-05-01,2020,5,93.51849042290917,93.51849042290917,35
Villamaria,2020-06-01,2020,6,83.19722783183406,83.19722783183406,33
Risaralda,2020-06-01,2020,6,105.02024029574862,105.02024029574862,15
Neira,2020-06-01,2020,6,98.29028532608696,98.39952445652175,33
Anserma,2020-06-01,2020,6,105.6574229691877,105.6574229691877,21
Manzanares,2020-06-01,2020,6,103.07836924376852,103.07836924376852,18
Aranzazu,2020-06-01,2020,6,94.74430167597767,95.50955307262572,14
Marulanda,2020-06-01,2020,6,90.08190921228305,90.26508678237653,34
Filadelfia,2020-06-01,2020,6,108.65798611111111,108.65798611111111,15
Salamina,2020-06-01,2020,6,95.12082794307891,95.31742130228544,34
Marmato,2020-06-01,2020,6,107.57119815668204,107.57119815668204,7
Supia,2020-06-01,2020,6,107.54251373626374,107.54251373626374,14
Pensilvania,2020-06-01,2020,6,98.87899749373437,98.87899749373437,40
Riosucio,2020-06-01,2020,6,98.9858601216334,98.9858601216334,30
Pácora,2020-06-01,2020,6,102.3656046814044,102.3656046814044,21
