sim,prima_total,indemnizacion_total,resultado_total,loss_ratio
4291,427761170.82475126,335741948.01930285,92019222.80544841,0.7848817773057115
4292,364870670.6452885,298048646.4362276,66822024.20906091,0.8168610700035619
4293,394150749.6491423,291743476.8464875,102407272.8026548,0.7401824735997236
4294,386953950.2606379,309382871.2508224,77571079.00981545,0.7995340816198764
4295,384204363.24961805,235604558.98972276,148599804.2598953,0.613227182005349
4296,396725769.49281204,253478552.54749477,143247216.94531727,0.6389263618331387
4297,409395036.36891645,364216294.581466,45178741.78745043,0.8896451159052678
4298,360012178.39530534,179646847.21848994,180365331.1768154,0.49900213936994026
4299,404802016.1056998,289237213.7440758,115564802.361624,0.7145152500143469
4300,387179977.99445045,258668782.38982266,128511195.60462779,0.6680840877405345
4301,415155537.8134419,336889769.5672325,78265768.24620938,0.8114784433361464
4302,423349800.14026463,397917452.5374477,25432347.60281694,0.9399259250993135
4303,395543491.44058603,227606208.84882113,167937282.5917649,0.5754265049839898
4304,385185589.43493605,259909761.50950992,125275827.92542613,0.6747650188336363
4305,429825940.9051797,308816716.3650719,121009224.54010779,0.718469238303133
4306,393361316.73869854,247228725.8259234,146132590.91277513,0.6285028936644326
4307,375008352.793255,243038420.60595575,131969932.18729922,0.6480880193619173
4308,434454543.4039617,284740880.73064685,149713662.67331487,0.655398556773501
4309,405734490.9052169,363852335.97554755,41882154.92966932,0.8967744772296093
4310,427833917.27257156,450349175.9077628,-22515258.63519126,1.0526261657297424
4311,376838451.74914783,274218195.3221356,102620256.4270122,0.7276810369252764
4312,394421229.3297802,264349541.2957913,130071688.03398892,0.6702213817065246
4313,428871143.8989805,299211803.9799518,129659339.9190287,0.6976729682947155
4314,418228222.5128012,395698124.4561564,22530098.056644797,0.9461296563840687
4315,406963754.6735422,387605973.3669592,19357781.306582987,0.9524336477529519
4316,441711809.38178194,326368459.7170485,115343349.66473341,0.7388719359209175
4317,392420630.7701954,286724130.2652543,105696500.5049411,0.730655087380363
4318,411165936.77408236,234342142.60315722,176823794.17092514,0.5699454201915514
4319,361899080.7546285,247151955.15883332,114747125.59579515,0.6829305966831263
4320,348965917.07405955,259570430.09788686,89395486.97617269,0.7438274553408588
4321,429714602.60474265,387441562.1711362,42273040.433606446,0.9016253108985226
4322,400380442.76348835,298848163.0240719,101532279.73941648,0.7464104913850815
4323,357390493.30932564,291979136.52477,65411356.784555614,0.8169751070352581
4324,437227460.79343027,336774964.1445638,100452496.64886647,0.7702511720865455
4325,397082921.6281399,321044314.41126555,76038607.21687436,0.8085069816019864
4326,371524000.238079,220603663.50207797,150920336.73600104,0.5937803839340428
4327,387473397.6840479,257672804.22049725,129800593.46355063,0.6650077289450664
4328,388263313.95186406,313252911.4245319,75010402.52733219,0.8068053307332771
4329,384639104.43094563,232477428.7808825,152161675.65006313,0.604404040314157
4330,447255410.8993508,235920362.3726898,211335048.526661,0.5274846466324378
4331,395634891.85578287,353547774.8235686,42087117.032214284,0.8936213213278572
4332,402815045.6999783,299655135.326913,103159910.3730653,0.74390253920679
4333,360657456.57340205,301406308.926934,59251147.64646804,0.8357135099620239
4334,371061769.45969784,301834483.5741729,69227285.88552493,0.8134346041999244
4335,366650654.0263377,375654399.8638246,-9003745.837486923,1.0245567428793954
4336,397864273.760668,286598906.166381,111265367.59428698,0.7203434062008348
4337,401990590.77610755,356848809.2644917,45141781.51161587,0.8877043827705957
4338,399581373.59079915,305175130.09167236,94406243.49912679,0.7637371265563401
4339,347701970.65699196,292327983.672054,55373986.984937966,0.8407429590338319
4340,379690439.1204544,199489650.70518845,180200788.41526592,0.5254007742920849
4341,412334669.2430724,378859702.2144043,33474967.028668106,0.918816026093274
4342,431360283.028815,302654799.6366893,128705483.39212567,0.7016288043757424
4343,365845087.37456566,249714474.15400204,116130613.22056362,0.6825688871375637
4344,371124840.154537,348962905.46880543,22161934.68573159,0.9402844210683841
4345,383488777.3226671,265028489.9601302,118460287.3625369,0.6910984248624712
4346,360609165.88486505,260813880.46168843,99795285.42317662,0.7232591546077363
4347,389957322.7252141,303125115.3066685,86832207.4185456,0.7773289476609406
4348,437930362.2850768,329356991.2805552,108573371.00452161,0.7520761738510282
4349,436921585.51279575,320155185.2201122,116766400.29268354,0.7327520448420054
4350,387936814.1924081,323003732.4249188,64933081.767489314,0.8326194385478354
4351,401266176.6407258,292603370.04187804,108662806.59884775,0.7292001845046134
4352,399356945.99642116,320035709.04957426,79321236.9468469,0.8013775953015282
4353,404016611.02397376,233309703.4811339,170706907.54283985,0.5774755223301689
4354,432717461.3630741,382417963.24147683,50299498.12159729,0.8837590284358938
4355,375251534.5471036,241062564.16350362,134188970.38359997,0.6424026072390229
4356,407970649.1167431,320000346.26858073,87970302.84816235,0.7843710006133575
4357,354140051.55305314,240477868.6003233,113662182.95272985,0.6790473643004418
4358,395024841.2941093,230088344.67716938,164936496.6169399,0.5824655075447797
4359,416626589.1603793,274910230.2198078,141716358.9405715,0.6598480206792127
4360,379589138.99164844,325737001.12521404,53852137.866434395,0.8581304564996544
4361,407587505.1289942,311414617.043925,96172888.08506924,0.7640435811332533
4362,376941730.44808394,332104709.3717739,44837021.07631004,0.8810505246447224
4363,417366951.69532037,266112153.94550127,151254797.7498191,0.63759756939204
4364,393059942.59764326,278221337.88705236,114838604.7105909,0.7078343726617146
4365,441675186.94398576,345129008.11459094,96546178.82939482,0.7814090950016646
4366,437560869.6603419,355949153.3319282,81611716.32841372,0.8134848840762084
4367,409382794.53585494,334790296.406939,74592498.1289159,0.8177927867889844
4368,367792550.3953363,321183054.8998711,46609495.49546516,0.8732723230925555
4369,416037911.7282475,293529474.159338,122508437.56890953,0.7055353992620484
4370,447027693.70308596,341978864.34404296,105048829.359043,0.7650059921593672
4371,450143741.1278452,312134600.3201897,138009140.8076555,0.6934109525506885
4372,393468555.14259726,325829183.0666608,67639372.07593644,0.8280945930954426
4373,403538979.27223754,192062072.00492597,211476907.26731157,0.4759442875910039
4374,355091999.27411884,249501570.35594532,105590428.91817352,0.7026392339618406
4375,423253894.7969199,357592807.1865402,65661087.610379696,0.8448659577205206
4376,397715611.07938325,317701865.62545776,80013745.45392549,0.7988166840200926
4377,341813754.20747674,225930874.53456447,115882879.67291227,0.6609765457168444
4378,384841472.6332636,259994816.73337787,124846655.89988571,0.6755893925734483
4379,428870233.1069985,289700697.77050656,139169535.33649194,0.6754973309099523
4380,376097239.5326267,334424171.656921,41673067.87570566,0.8891960283263646
4381,410098854.9110968,329230441.10311556,80868413.80798125,0.8028075113120902
4382,374585746.9803052,341270070.50967586,33315676.470629334,0.9110599462494204
4383,446341393.7045152,323653827.242982,122687566.46153325,0.7251261742872223
4384,347531033.7231524,213441239.9193605,134089793.80379191,0.6141645470700337
4385,383401992.4338159,258931865.75071442,124470126.68310148,0.6753534693626092
4386,377205525.34893215,217677158.11968055,159528367.2292516,0.5770783922592845
4387,366041430.74981177,312777699.2789398,53263731.470871985,0.8544871509168656
4388,350775125.1181374,266236338.84404176,84538786.27409565,0.7589943521633016
4389,434011745.0788624,242122467.41248143,191889277.666381,0.5578707722955433
4390,420224237.15068007,362510530.0667401,57713707.08393997,0.8626597373933823
4391,393211813.227223,205096953.28155887,188114859.9456641,0.5215940782609212
4392,359854081.31917655,273166493.41502005,86687587.9041565,0.7591035022129762
4393,425787445.2480706,301619066.9184025,124168378.3296681,0.7083794280093777
4394,371309531.13730514,210570072.50330892,160739458.63399622,0.5671011779803816
4395,407058915.46926916,242076263.65035167,164982651.81891748,0.5946958890982138
4396,411646465.13952976,346241200.42120963,65405264.71832013,0.8411130174623249
4397,409020509.0256041,319772166.61610717,89248342.40949696,0.7817998353625095
4398,384654082.8091954,287379903.002926,97274179.8062694,0.7471125768486344
4399,440397674.9600238,391517375.8359071,48880299.12411672,0.8890087257419019
4400,353233761.6478787,205181030.05937028,148052731.58850843,0.5808647200148017
4401,352096885.04789156,310028819.9094316,42068065.13845998,0.8805213368112076
4402,378153662.4377137,262726499.18774113,115427163.24997255,0.6947612182151356
4403,393837646.09203833,281083523.41202295,112754122.68001539,0.7137040508980058
4404,400066208.8204288,312520367.1911376,87545841.62929118,0.7811716168495839
4405,388391719.9400896,199356717.59324917,189035002.3468404,0.5132877642808669
4406,373856549.3971271,266849020.7267869,107007528.67034018,0.7137738289113881
4407,378567420.0957704,286500018.65899014,92067401.43678027,0.7568005154445436
4408,390986882.4305804,316035980.9038675,74950901.5267129,0.8083032835762197
4409,405910994.8986534,360190821.4014523,45720173.497201085,0.8873640426798087
4410,415323889.443861,297751307.6066977,117572581.83716333,0.7169135105746054
4411,455408395.1536907,296648460.4052562,158759934.74843448,0.6513899690082429
4412,403321835.51856923,294544399.55106974,108777435.9674995,0.7302961893257294
4413,409146838.54948354,361258101.7599444,47888736.78953916,0.8829546454292171
4414,432624919.5441203,236643669.99914077,195981249.54497954,0.5469950049306098
4415,414207607.22813916,206772762.86572632,207434844.36241284,0.4992007854453505
4416,422026500.7168481,365327977.68214035,56698523.034707725,0.8656517471334135
4417,357536974.46897125,224285924.4856342,133251049.98333704,0.6273083359245655
4418,422555981.18448746,248622919.63988754,173933061.54459992,0.5883786544517969
4419,405543343.1427103,316495668.6063231,89047674.5363872,0.7804237794995653
4420,409236653.51988566,318349006.9097092,90887646.61017644,0.7779093201245718
4421,421344330.99132454,296001614.0612208,125342716.93010372,0.7025171392832041
4422,379438903.4214923,227817529.6546463,151621373.76684597,0.6004063568610403
4423,375754872.8143913,185213309.25368324,190541563.56070808,0.4929099331871382
4424,353955517.8517799,233883301.21833435,120072216.63344553,0.6607703211912459
4425,377561039.0539751,303181924.34719086,74379114.70678425,0.8030010858822983
4426,387028085.75037205,341164528.66531366,45863557.08505839,0.8814981166130673
4427,391215704.2550556,312758760.1191075,78456944.13594812,0.7994534900245273
4428,416396498.4309545,309909999.2553502,106486499.17560434,0.7442665834682527
4429,389304814.775047,311499066.0803287,77805748.6947183,0.8001418278382275
4430,412406010.0827695,238840217.26758757,173565792.81518194,0.579138546549437
4431,376904191.4792432,221964488.2607128,154939703.21853042,0.5889148841501721
4432,398406344.56322575,228767947.53447413,169638397.0287516,0.574207591461108
4433,356958988.20149237,373557599.33558095,-16598611.134088576,1.0465000509378382
4434,391618267.4952681,296993277.73205733,94624989.76321077,0.7583744232146828
4435,408794658.1091366,308273405.9877118,100521252.1214248,0.7541033129288386
4436,368998745.56354797,267239289.88443175,101759455.67911622,0.7242281798988082
4437,364699915.7911203,269442570.55842716,95257345.23269314,0.7388062318960029
4438,404797743.993559,304297872.4577698,100499871.53578919,0.7517281827109483
4439,396451240.19482344,288585902.529774,107865337.66504943,0.7279228143868527
4440,444025080.5177782,290399005.67606926,153626074.84170896,0.6540148708208884
4441,391339259.2370661,267662440.16362676,123676819.07343933,0.6839652139308666
4442,343712659.3172725,239891463.89326334,103821195.42400914,0.697941892421907
4443,393806382.682176,234607610.63045534,159198772.05172065,0.5957435454259687
4444,374208476.2309884,365271184.8549162,8937291.376072168,0.9761168120345959
4445,388321575.51263344,337502480.81238556,50819094.700247884,0.8691314160611336
4446,406536752.5749728,302834874.86829954,103701877.70667326,0.7449138926558707
4447,413121710.1938262,320491642.7106795,92630067.48314673,0.7757801994001065
4448,436766679.03570515,370860019.7448087,65906659.290896475,0.8491032799562334
4449,388713032.5915036,275673172.13434505,113039860.45715857,0.7091945703401421
4450,405599488.60177,303730744.42718625,101868744.17458373,0.748844002427721
4451,400452414.7561019,348341038.54486036,52111376.21124154,0.86986874272445
4452,441788951.6123724,331001336.2384533,110787615.37391907,0.7492295473447588
4453,402392290.7881445,299953405.80612487,102438884.98201966,0.7454253291449048
4454,394513457.6790609,332503608.04578793,62009849.633272946,0.8428194313114704
4455,348466354.7503395,260792898.39458188,87673456.35575762,0.7484019471016887
4456,338444370.6482181,271201171.8298601,67243198.818358,0.8013168347590832
4457,393046674.0399863,186206297.15775064,206840376.88223568,0.4737511075817094
4458,415925072.6186467,235728615.67187363,180196456.94677305,0.5667574070198178
4459,389096961.8816333,278598420.3381076,110498541.5435257,0.7160128390384597
4460,384417738.8057,333471619.7087646,50946119.09693539,0.8674719869712215
4461,390970241.70508206,287184970.392134,103785271.31294805,0.7345443201499829
4462,415761477.92813057,352493331.4890089,63268146.43912166,0.8478258573776324
4463,405989311.4937944,279920787.6821402,126068523.81165421,0.6894782196413041
4464,393651736.1876995,344465151.74575067,49186584.44194883,0.8750505080498467
4465,380870643.9848122,410140218.77732635,-29269574.792514145,1.0768491225427217
4466,399315040.01345384,299484903.0180254,99830136.99542844,0.7499965516148229
4467,436669991.68935746,348937090.4042943,87732901.28506315,0.7990864887563067
4468,393574788.79532087,238172213.53950804,155402575.25581282,0.6051510928037869
4469,407032728.3799896,268746354.7413005,138286373.6386891,0.6602573601659117
4470,341119099.5752051,295299720.7610667,45819378.81413841,0.8656792338183432
4471,398103746.82985973,316088170.14874816,82015576.68111157,0.7939844140272231
4472,399880610.77189237,309609011.0227002,90271599.74919218,0.7742536214123004
4473,381510044.47916144,316053542.84934986,65456501.629811585,0.828427842000404
4474,405901416.997153,207264368.4825006,198637048.51465237,0.5106273587706012
4475,384242596.5114129,292454306.13643825,91788290.37497467,0.761118909750423
4476,406611355.9950626,285308989.2559423,121302366.7391203,0.7016749164757876
4477,373534594.37300503,293092278.2652291,80442316.10777593,0.7846456062716171
4478,393829816.69522095,320423514.4902348,73406302.20498616,0.8136090791170487
4479,383583493.36509436,232905300.69474268,150678192.67035168,0.6071828030229227
4480,423479304.4521057,256739517.12033358,166739787.33177212,0.6062622527740789
4481,422578240.1985878,357575210.49465764,65003029.70393014,0.8461751611408519
4482,409736309.6271048,340377840.2169212,69358469.41018361,0.8307241321295011
4483,422349267.23529464,218697648.38322058,203651618.85207406,0.517812306896657
4484,374839028.4756022,264185844.9444287,110653183.5311735,0.7047981263285774
4485,442761946.38261443,346030172.62659013,96731773.7560243,0.7815264510730261
4486,394999708.926955,333721103.1957302,61278605.731224775,0.8448641749694132
4487,364514924.4044465,297428428.81695926,67086495.58748722,0.8159567932723336
4488,378998671.48148227,227180779.08436537,151817892.3971169,0.5994236818728936
4489,386695740.4767427,229414522.788862,157281217.6878807,0.59326881259676
4490,411050365.34602463,370596324.63151944,40454040.714505196,0.9015837373591659
4491,394018715.005957,283981796.01238567,110036918.99357134,0.7207317449580847
4492,375243843.6613622,297602784.11797595,77641059.54338622,0.7930917166133359
4493,369609053.109521,219064244.75019953,150544808.35932145,0.5926917723124259
4494,411580827.3358809,378117640.4138148,33463186.922066092,0.918695953019314
4495,378010226.21082604,264961796.64415017,113048429.56667587,0.7009381711709941
4496,383680025.787638,277484959.68684614,106195066.10079187,0.7232197170473256
4497,402618473.986213,256669253.6597616,145949220.32645142,0.637499941616069
4498,424947008.9027587,289026292.7399218,135920716.1628369,0.680146669313444
4499,383465176.5973507,293155519.6774932,90309656.9198575,0.764490591502432
4500,402779399.9054649,298717447.2110406,104061952.69442427,0.7416403303673218
4501,406190274.2191327,265775006.98173603,140415267.2373967,0.6543115969299524
4502,393753561.2730126,254818212.43403327,138935348.8389793,0.6471515117481128
4503,379211655.40521693,264967736.7324458,114243918.67277113,0.6987331031513452
4504,425643716.39405936,238558902.81997555,187084813.5740838,0.5604661683742997
4505,397640605.96079844,248726154.04390937,148914451.91688907,0.6255049165387051
4506,351683347.7180316,288293853.08552504,63389494.63250655,0.8197540627276723
4507,407909623.76447445,291079943.14441717,116829680.62005728,0.7135893006350977
4508,393697855.6555034,300609923.40244204,93087932.25306135,0.7635548913567975
4509,364140976.35807383,267783048.32986307,96357928.02821076,0.735382903094492
4510,397765562.5157183,347132221.7999866,50633340.71573168,0.8727055695935697
4511,346634051.35545856,271121382.69234717,75512668.66311139,0.7821544987636649
4512,395963716.3826601,361445480.4971754,34518235.885484695,0.9128247502048238
4513,443389119.7927241,280987921.2671263,162401198.52559775,0.6337275966502804
4514,418598927.6878849,404234436.06504166,14364491.622843266,0.9656843563785866
4515,369887261.87282985,254358346.9341874,115528914.93864244,0.687664521471512
4516,393169931.5283979,287813830.4638151,105356101.06458282,0.7320341851803762
4517,363858586.5599335,282901592.36111385,80956994.19881964,0.7775042360159208
4518,412438367.14061296,323667730.0066974,88770637.13391554,0.7847662967212483
4519,351075648.00314194,261565456.00164363,89510192.00149831,0.7450401572691899
4520,377067320.3981473,273864104.7916577,103203215.6064896,0.7263002916892485
4521,382480140.67302984,283840710.9461273,98639429.72690254,0.7421057481485652
4522,405607196.7348915,250573092.97655293,155034103.75833854,0.6177727983962025
4523,411559008.2239252,343379869.19038796,68179139.03353721,0.8343393348920658
4524,424883534.00059444,358758951.3158959,66124582.68469852,0.8443700981723476
4525,388526381.9433523,250817855.70147344,137708526.24187884,0.6455619678821272
4526,403227925.91104674,331454635.49764496,71773290.41340178,0.8220031753722454
4527,402891962.2700911,225876278.9831724,177015683.28691873,0.5606373423546961
4528,380996799.7504554,254240483.9372208,126756315.81323457,0.6673034631885171
4529,371935790.2260156,288045561.82953733,83890228.3964783,0.774449701800678
4530,367108666.6325554,288011868.63947946,79096797.99307597,0.7845411858057681
4531,418685039.36202645,339817413.6716129,78867625.69041353,0.8116301795483581
4532,362222661.8830854,227966595.96918458,134256065.91390085,0.6293548691405877
4533,361916752.8809377,168490915.75500932,193425837.12592837,0.4655515789578245
4534,440158138.070646,331405064.657555,108753073.413091,0.7529227247966139
4535,316841739.8064223,239833821.70816484,77007918.09825745,0.7569514731698348
4536,428186145.9419105,346290033.2799395,81896112.66197103,0.8087371265088026
4537,376311366.3527495,289000798.17968327,87310568.17306626,0.7679831756896165
4538,354756005.1456591,301973845.94030225,52782159.20535684,0.8512156004697228
4539,387533229.7168875,262737470.22588244,124795759.49100503,0.6779740421687848
4540,417402949.93046415,328835987.2559294,88566962.67453474,0.7878142387606766
4541,455236013.1192703,359718119.42341065,95517893.69585967,0.7901793993814934
4542,370968629.43697625,216240047.27617243,154728582.16080382,0.5829065589841456
4543,362818619.1112524,223637235.9842575,139181383.12699494,0.6163885319118168
4544,384574106.5574963,274635807.6066878,109938298.95080853,0.7141297422883773
4545,394144072.8909465,345573667.53775173,48570405.35319477,0.8767699207121314
4546,381535113.1424935,273516812.26880735,108018300.87368613,0.7168850332437317
4547,412614834.7403672,309497817.32684594,103117017.41352123,0.7500889237818937
4548,429433195.9133376,237658365.5951966,191774830.31814098,0.5534233679576965
4549,408507343.0302245,344087715.387678,64419627.642546475,0.8423048477790025
4550,379518764.294558,258619244.95145512,120899519.34310287,0.6814399425866899
4551,400514174.7396654,275251701.7065266,125262473.03313881,0.6872458431351162
4552,432713522.49862254,235924841.53547496,196788680.96314758,0.5452217905582694
4553,436267854.672948,281494457.85137,154773396.82157803,0.6452330943850877
4554,384414421.43467075,237197723.25461438,147216698.18005636,0.6170364846598891
4555,396994322.98038906,321849278.49155957,75145044.4888295,0.8107150653322024
4556,418036036.22336173,226340277.2764238,191695758.94693792,0.5414372390505766
4557,402075071.83531576,256529657.17339757,145545414.6619182,0.6380143290217914
4558,369689072.1723856,231172915.10678065,138516157.06560493,0.6253171448870553
4559,362389020.54635024,267860470.90753335,94528549.6388169,0.7391517284483333
4560,392701624.2536361,342064836.1451009,50636788.10853523,0.8710553127841656
4561,379300419.3174351,270225128.1345446,109075291.18289047,0.7124303437914057
4562,435488741.57279515,369937711.3743688,65551030.198426366,0.8494770956381451
4563,349542156.3868898,190440334.16331315,159101822.22357666,0.5448279433068576
4564,417159691.41513383,310422207.76717633,106737483.6479575,0.744132796517633
4565,391164937.90831786,225122580.74498907,166042357.1633288,0.5755183016882608
4566,393319563.6625784,223260152.34900352,170059411.31357488,0.5676304282197727
4567,386678328.7025936,277080009.9408619,109598318.76173174,0.7165646207030464
4568,384474006.581486,263805676.12350443,120668330.45798156,0.6861469738074297
4569,392585679.06649256,298368232.0820208,94217446.98447174,0.7600079370992184
4570,425412516.3480712,208636166.49402678,216776349.85404444,0.4904326000679334
4571,406141926.01603895,340338220.1717187,65803705.84432024,0.8379785448653199
4572,420635265.97685176,338388143.7474743,82247122.22937745,0.8044692661744067
4573,390889491.6087593,238270639.88103527,152618851.72772402,0.6095601058508884
4574,382602371.40464145,307512403.37887174,75089968.02576971,0.8037388849679807
4575,436866301.841124,285341979.6880041,151524322.15311992,0.653156305454237
4576,451285076.5548283,367582598.8186288,83702477.7361995,0.8145241620325768
4577,371223210.08732235,230184983.70890912,141038226.37841323,0.6200716373708502
4578,401061332.79198456,312724148.7215732,88337184.07041138,0.7797414588550511
4579,432286574.26215,385870545.3383083,46416028.923841715,0.8926267164251698
4580,403253951.87691134,262537574.32202888,140716377.55488247,0.6510477407600594
4581,387500373.01977164,325210693.88941157,62289679.13036007,0.8392525956944515
4582,360832776.36873585,287288242.97972655,73544533.3890093,0.796181117111562
4583,438808219.29179907,397055580.1370869,41752639.15471214,0.9048499154776601
4584,425861383.53645825,291139323.6084846,134722059.92797363,0.6836480950463075
4585,404530670.09805983,338406384.9609799,66124285.137079954,0.8365407371434874
4586,380806088.51816684,334307697.3644808,46498391.15368605,0.8778948326834124
4587,429264396.9129994,339635446.8876746,89628950.02532476,0.7912033919656976
4588,381062131.8339675,256309678.92688212,124752452.90708539,0.6726191282595321
4589,391606010.3210692,245542875.1872198,146063135.13384938,0.6270150833127014
4590,391466361.0699637,344731960.4480806,46734400.621883094,0.8806170714281868
4591,381343730.4926909,257053392.10505685,124290338.38763407,0.6740726844334044
4592,372117713.8938422,237349135.82691118,134768578.06693104,0.6378334783993168
4593,394904910.68669426,227609653.59891564,167295257.08777863,0.5763657210621377
4594,401637177.6610261,320712628.6249986,80924549.03602749,0.7985133012155408
4595,402119071.437981,320624291.02413476,81494780.41384625,0.7973366940234387
4596,394264358.8139089,290567347.82372373,103697010.99018514,0.7369860889730342
4597,313507176.3264401,281187729.84544796,32319446.48099214,0.8969100265592025
4598,380304882.01331985,237106179.42119583,143198702.59212402,0.6234634122127609
4599,378320143.6508979,298529142.5981548,79791001.05274314,0.7890913228073528
4600,405361309.58515364,270117993.70623124,135243315.8789224,0.6663635312967331
4601,389324407.35357714,232993289.18137968,156331118.17219746,0.5984553877963771
4602,409638621.0614972,347590337.00041837,62048284.06107885,0.8485292136266521
4603,404910189.5891099,342763041.3643281,62147148.22478181,0.8465162156382214
4604,404461144.2226716,328754334.7935921,75706809.42907953,0.8128205625917926
4605,410714543.4507158,252587266.27175936,158127277.17895642,0.6149946971674961
4606,383085529.5781759,318656577.211937,64428952.36623889,0.8318157502916306
4607,428237425.4864784,295711001.3212527,132526424.16522568,0.6905304948191404
4608,405435874.54874957,324818695.1512774,80617179.39747214,0.8011592351387279
4609,382503146.72137254,257572410.47284892,124930736.24852362,0.6733863830418966
4610,408939770.4648023,294350543.0339442,114589227.43085814,0.7197894758423333
4611,403503357.4786284,286386972.3138151,117116385.16481328,0.7097511507794173
4612,417616952.82661045,299276588.19742984,118340364.62918061,0.7166294044621457
4613,329797686.9259797,268281098.36049625,61516588.56548342,0.8134717403906768
4614,407835345.766415,245753463.64609978,162081882.12031522,0.6025801005164801
4615,368909577.106919,276500269.5238663,92409307.5830527,0.7495068891739012
4616,403134109.1613529,262352354.79115906,140781754.3701938,0.6507818337102147
4617,401341610.86357236,275068680.08172023,126272930.78185213,0.6853729407470387
4618,397227390.3300349,309153540.1231899,88073850.20684499,0.7782785065912269
4619,388816545.740687,261484097.8271197,127332447.9135673,0.6725127844778267
4620,394183558.6214651,285496274.5095323,108687284.11193281,0.7242724062565346
4621,396765222.9154836,230856651.03772724,165908571.87775636,0.5818469908762716
4622,439284377.35915786,435196674.6937467,4087702.6654111743,0.9906946322790143
4623,347277592.08478665,197665326.6868079,149612265.39797875,0.5691853755958679
4624,411141196.2606635,297516022.9628874,113625173.2977761,0.7236346677705882
4625,432233807.46235406,313719157.3484873,118514650.11386675,0.7258089301027455
4626,404295437.3779268,283697931.4149096,120597505.96301723,0.7017094559731941
4627,385457234.3623838,360099782.6696314,25357451.69275236,0.9342146172591671
4628,403635220.09516954,234237664.36604875,169397555.7291208,0.5803201819475019
4629,453970879.58346605,357721135.068288,96249744.51517802,0.7879825582568413
4630,407064550.74653673,279120483.03006524,127944067.7164715,0.6856909610973781
4631,397249417.66138387,263303444.19785708,133945973.46352679,0.6628164384681299
4632,441220657.9270479,342600142.87258,98620515.05446792,0.7764825529298449
4633,362146186.6642789,201353207.99168757,160792978.67259136,0.5559998017550531
4634,415594764.1652186,345268802.92039335,70325961.24482524,0.8307823694889781
4635,433205538.76073605,364203143.2138093,69002395.54692674,0.8407167282664004
4636,431861475.12174463,369953636.5774026,61907838.54434204,0.856648851285265
4637,385329242.98304313,250160039.77199054,135169203.2110526,0.6492111469022327
4638,388767145.1944251,308624216.9027954,80142928.29162973,0.7938536492029189
4639,369345066.642088,322270085.7295728,47074980.91251522,0.872544714511828
4640,365324996.8039723,302798311.9286026,62526684.87536973,0.828846409573992
4641,366764435.0351264,311289285.0453915,55475149.98973489,0.8487444673188614
4642,402295017.33960855,279591246.8058962,122703770.53371233,0.694990578443758
4643,379925719.7816164,317198530.4224232,62727189.359193206,0.8348961755070197
4644,439932016.3232638,255247884.4242097,184684131.8990541,0.5801984737492998
4645,407990099.89062685,294299649.4485906,113690450.44203627,0.721340173517656
4646,402679248.38369864,339208521.7380229,63470726.64567572,0.8423789482561149
4647,412585176.61493635,300806057.8768712,111779118.73806512,0.7290762609186321
4648,413538630.34389806,376757536.28587806,36781094.058019996,0.9110576585615886
4649,434953491.86171067,423860389.2954921,11093102.566218555,0.9744958880115268
4650,382021343.6498453,398470874.98208994,-16449531.332244635,1.043059194481348
4651,385129718.0516368,267773946.9096774,117355771.14195943,0.6952824836897556
4652,399677931.3360662,342090576.7013571,57587354.63470906,0.8559156007383175
4653,380631810.6102488,321678191.6249479,58953618.9853009,0.8451164160694206
4654,390162317.1116001,291465961.51585,98696355.5957501,0.7470377038807685
4655,395453682.9051927,254849497.89511585,140604185.01007682,0.6444484118161931
4656,392691668.08563197,280441612.6346014,112250055.45103055,0.7141521845924349
4657,399179637.654318,274786144.9102122,124393492.74410576,0.6883771590277654
4658,433931778.2897616,257670570.14550865,176261208.14425296,0.5938043329323692
4659,422248159.4455789,319966575.0448192,102281584.4007597,0.7577690225220693
4660,388030573.3260365,287285050.02169406,100745523.30434245,0.7403670477797825
4661,432750005.177807,385777933.53353834,46972071.64426863,0.8914567970369662
4662,388116388.07563215,242233811.5552022,145882576.52042997,0.6241267284699098
4663,402098794.6007644,214913408.56103903,187185386.03972536,0.5344791166917626
4664,474338620.8354918,323895456.5826992,150443164.2527926,0.6828359369350853
4665,437977797.1904884,359533575.5649015,78444221.62558693,0.820894524496936
4666,369120000.47701997,255265463.1162965,113854537.36072347,0.6915514271413433
4667,416411349.585915,193728160.58440658,222683189.00150844,0.46523266183078926
4668,436348209.6876519,286422064.45928794,149926145.22836393,0.6564071035476815
4669,412077936.84313864,277147357.7640134,134930579.07912523,0.6725605352404784
4670,407352825.4815272,274300477.8123151,133052347.6692121,0.6733732053731739
4671,394416758.8559578,266610100.88245854,127806657.97349927,0.6759603766731052
4672,377029613.01738614,275592105.69543856,101437507.32194757,0.730956126999844
4673,419691519.9926573,194039992.48015153,225651527.51250577,0.4623395595020513
4674,495218812.88686717,346693022.0048057,148525790.88206148,0.7000804755048912
4675,436811271.6175546,288900711.15008914,147910560.46746546,0.6613856599447668
4676,417094990.1154955,246890094.76945904,170204895.34603646,0.5919277397724054
4677,413554643.365278,250472979.96628734,163081663.39899066,0.6056587297100023
4678,391624120.3570765,304786485.9234554,86837634.43362111,0.7782628037454793
4679,370649510.97482026,315395011.2420182,55254499.73280203,0.8509252053578031
4680,354632969.8668903,234816753.3771517,119816216.48973861,0.6621402219463378
