municipio,date,et_real_mm,ndvi_mean,precip_mm,temp_mean,anio,mes,tipo_dato
Anserma,2027-06-01,92.17054221688679,0.7413218058197529,167.55351088693666,18.454040096469036,2027,6,pronosticado
Anserma,2027-07-01,95.82534013605445,0.7414889365689568,127.54665887352922,18.44051215498165,2027,7,pronosticado
Anserma,2027-08-01,103.58608843537418,0.7319800523588013,158.0429640314495,18.462483723877057,2027,8,pronosticado
Anserma,2027-09-01,103.62710084033617,0.7006725806335088,145.60177976582114,18.484477081861723,2027,9,pronosticado
Anserma,2027-10-01,97.6010904361745,0.6741247187196687,245.62028075767432,18.49428827832398,2027,10,pronosticado
Anserma,2027-11-01,93.65504201680676,0.6784955409948565,254.38382495233807,18.49214305215748,2027,11,pronosticado
Anserma,2027-12-01,93.43176470588239,0.7014922651708431,158.36465636577827,18.44271827495414,2027,12,pronosticado
Aranzazu,2026-01-01,85.63519832402235,0.679374212128549,104.67303377260686,15.297796609722266,2026,1,pronosticado
Aranzazu,2026-02-01,83.11143854748605,0.5872494327347579,127.04936321369227,15.563098445354605,2026,2,pronosticado
Aranzazu,2026-03-01,97.22618435754191,0.5936412655479522,172.47282334985783,15.519568138036291,2026,3,pronosticado
Aranzazu,2026-04-01,86.83889106145253,0.5903519937473815,231.53244426899096,15.417854058499032,2026,4,pronosticado
Aranzazu,2026-05-01,85.61306424581007,0.6761687542700799,233.3223119420398,15.388290272719484,2026,5,pronosticado
Aranzazu,2026-06-01,80.5576592178771,0.6814475402274814,138.70165012340317,15.10187308103433,2026,6,pronosticado
Aranzazu,2026-07-01,81.75313128491621,0.6862855449646463,97.4020142636671,15.083557315028743,2026,7,pronosticado
Aranzazu,2026-08-01,88.1521620111732,0.6812979277402045,122.65696278410095,15.186911115700964,2026,8,pronosticado
Aranzazu,2026-09-01,92.64240782122906,0.6759359736871845,144.18968450665815,15.210314022593346,2026,9,pronosticado
Aranzazu,2026-10-01,84.95439106145253,0.6579860600271513,288.5343204199537,15.020811989498005,2026,10,pronosticado
Aranzazu,2026-11-01,79.833156424581,0.660387313083588,243.99366537957502,15.065997662441118,2026,11,pronosticado
Aranzazu,2026-12-01,81.93959776536313,0.667785739551082,152.70230137255388,15.180651143835508,2026,12,pronosticado
Aranzazu,2027-01-01,85.63519832402235,0.6909971898022925,104.67303377260686,15.297796609722266,2027,1,pronosticado
Aranzazu,2027-02-01,83.11143854748605,0.6201385250568621,127.04936321369227,15.563098445354605,2027,2,pronosticado
Aranzazu,2027-03-01,97.22618435754191,0.5844093937884374,172.47282334985783,15.519568138036291,2027,3,pronosticado
Aranzazu,2027-04-01,86.83889106145253,0.5975895399967046,231.53244426899096,15.417854058499032,2027,4,pronosticado
Aranzazu,2027-05-01,85.61306424581007,0.669836191194762,233.3223119420398,15.388290272719484,2027,5,pronosticado
Aranzazu,2027-06-01,80.5576592178771,0.677828006144457,138.70165012340317,15.10187308103433,2027,6,pronosticado
Aranzazu,2027-07-01,81.75313128491621,0.6906926610724808,97.4020142636671,15.083557315028743,2027,7,pronosticado
Aranzazu,2027-08-01,88.1521620111732,0.7000335260457807,122.65696278410095,15.186911115700964,2027,8,pronosticado
Aranzazu,2027-09-01,92.64240782122906,0.6881249069644582,144.18968450665815,15.210314022593346,2027,9,pronosticado
Aranzazu,2027-10-01,84.95439106145253,0.6732903971962938,288.5343204199537,15.020811989498005,2027,10,pronosticado
Aranzazu,2027-11-01,79.833156424581,0.6717500157937328,243.99366537957502,15.065997662441118,2027,11,pronosticado
Aranzazu,2027-12-01,81.93959776536313,0.67320936267642,152.70230137255388,15.180651143835508,2027,12,pronosticado
Belalcázar,2026-01-01,93.90064528023599,0.7375746869917404,110.56689918959171,18.256236308558297,2026,1,pronosticado
Belalcázar,2026-02-01,92.97040191740413,0.6976535047524182,141.61340302052136,18.231728766962284,2026,2,pronosticado
Belalcázar,2026-03-01,112.2733702064897,0.6941002542900649,208.59330589875663,18.234621567494102,2026,3,pronosticado
Belalcázar,2026-04-01,104.23370943952803,0.7023340275177565,263.92313854043226,18.207309052992965,2026,4,pronosticado
Belalcázar,2026-05-01,96.39719395280237,0.7246845076953358,247.173659889477,18.18643805100252,2026,5,pronosticado
Belalcázar,2026-06-01,91.67265117994101,0.7382055048187313,183.7754875290853,18.2064627617149,2026,6,pronosticado
Belalcázar,2026-07-01,94.20603982300887,0.7565045710900618,140.40560791256766,18.237836085032075,2026,7,pronosticado
Belalcázar,2026-08-01,104.78831120943956,0.7440387931241672,168.57190211735892,18.217251390965433,2026,8,pronosticado
Belalcázar,2026-09-01,104.02581489675518,0.7304128295182407,143.0202669606298,18.215839237236462,2026,9,pronosticado
Belalcázar,2026-10-01,97.3863679941003,0.7053240921133536,260.1598360228523,18.211411136115906,2026,10,pronosticado
Belalcázar,2026-11-01,94.33793879056047,0.7061911340143331,262.8519032898331,18.220503743097463,2026,11,pronosticado
Belalcázar,2026-12-01,93.48585914454279,0.7309755404863557,171.82325360038385,18.222703067017413,2026,12,pronosticado
Belalcázar,2027-01-01,93.90064528023599,0.7375746869917404,110.56689918959171,18.211045915918337,2027,1,pronosticado
Belalcázar,2027-02-01,92.97040191740413,0.6976535047524182,141.61340302052136,18.232408232464934,2027,2,pronosticado
Belalcázar,2027-03-01,112.2733702064897,0.6941002542900649,208.59330589875663,18.22638382612081,2027,3,pronosticado
Belalcázar,2027-04-01,104.23370943952803,0.7023340275177565,263.92313854043226,18.214637086199538,2027,4,pronosticado
Belalcázar,2027-05-01,96.39719395280237,0.7246845076953358,247.173659889477,18.23244788302682,2027,5,pronosticado
Belalcázar,2027-06-01,91.67265117994101,0.7382055048187313,183.7754875290853,18.226423476682694,2027,6,pronosticado
Belalcázar,2027-07-01,94.20603982300887,0.7565045710900618,140.40560791256766,18.215663433714774,2027,7,pronosticado
Belalcázar,2027-08-01,104.78831120943956,0.7440387931241672,168.57190211735892,18.233474230542054,2027,8,pronosticado
Belalcázar,2027-09-01,104.02581489675518,0.7304128295182407,143.0202669606298,18.22744982419793,2027,9,pronosticado
Belalcázar,2027-10-01,97.3863679941003,0.7053240921133536,260.1598360228523,18.215663433714774,2027,10,pronosticado
Belalcázar,2027-11-01,94.33793879056047,0.7061911340143331,262.8519032898331,18.233474230542054,2027,11,pronosticado
Belalcázar,2027-12-01,93.48585914454279,0.7309755404863557,171.82325360038385,18.22744982419793,2027,12,pronosticado
Chinchiná,2026-01-01,95.6551833460657,0.7443836799159056,136.37796596021934,17.831545879909903,2026,1,pronosticado
Chinchiná,2026-02-01,92.441833460657,0.7159355023439433,181.5798288380182,17.799470231310885,2026,2,pronosticado
Chinchiná,2026-03-01,110.70082887700535,0.7069125945210352,240.01576680169006,17.79127990319181,2026,3,pronosticado
Chinchiná,2026-04-01,100.97072574484339,0.7073600841471697,280.4905913408004,17.72006018628913,2026,4,pronosticado
Chinchiná,2026-05-01,95.12251336898396,0.7377722169199439,266.52471378490645,17.645034729619113,2026,5,pronosticado
Chinchiná,2026-06-01,90.25548510313216,0.7441189194611383,189.8126225870886,17.632288081096856,2026,6,pronosticado
Chinchiná,2026-07-01,95.1346256684492,0.7626317808345107,150.93089197088815,17.671082765973868,2026,7,pronosticado
Chinchiná,2026-08-01,103.94485485103132,0.7513946417694919,182.08301767901577,17.645919321733878,2026,8,pronosticado
Chinchiná,2026-09-01,104.0629640947288,0.7334636216885663,164.68457599117042,17.646728317136773,2026,9,pronosticado
Chinchiná,2026-10-01,96.47245225362873,0.7238103432387598,287.08942352635904,17.647723641749522,2026,10,pronosticado
Chinchiná,2026-11-01,92.95652406417112,0.7163911493710939,297.00513530125227,17.651840756267998,2026,11,pronosticado
Chinchiná,2026-12-01,92.88860962566847,0.7415863946843785,188.39026936652687,17.649385816221645,2026,12,pronosticado
Chinchiná,2027-01-01,95.6551833460657,0.7443836799159056,136.37796596021934,17.649385816221645,2027,1,pronosticado
Chinchiná,2027-02-01,92.441833460657,0.7159355023439433,181.5798288380182,17.643861941021193,2027,2,pronosticado
Chinchiná,2027-03-01,110.70082887700535,0.7069125945210352,240.01576680169006,17.660071268324792,2027,3,pronosticado
Chinchiná,2027-04-01,100.97072574484339,0.7073600841471697,280.4905913408004,17.65020210927756,2027,4,pronosticado
Chinchiná,2027-05-01,95.12251336898396,0.7377722169199439,266.52471378490645,17.65275415122124,2027,5,pronosticado
Chinchiná,2027-06-01,90.25548510313216,0.7441189194611383,189.8126225870886,17.65275415122124,2027,6,pronosticado
Chinchiná,2027-07-01,95.1346256684492,0.7626317808345107,150.93089197088815,17.65098460747147,2027,7,pronosticado
Chinchiná,2027-08-01,103.94485485103132,0.7513946417694919,182.08301767901577,17.65275415122124,2027,8,pronosticado
Chinchiná,2027-09-01,104.0629640947288,0.7334636216885663,164.68457599117042,17.65275415122124,2027,9,pronosticado
Chinchiná,2027-10-01,96.47245225362873,0.7238103432387598,287.08942352635904,17.65275415122124,2027,10,pronosticado
Chinchiná,2027-11-01,92.95652406417112,0.7163911493710939,297.00513530125227,17.65275415122124,2027,11,pronosticado
Chinchiná,2027-12-01,92.88860962566847,0.7415863946843785,188.39026936652687,17.65275415122124,2027,12,pronosticado
Filadelfia,2026-01-01,92.57932291666667,0.7367054315421636,108.26392715795382,19.660606874385184,2026,1,pronosticado
Filadelfia,2026-02-01,90.44344401041667,0.7136807188696127,136.8381188886178,19.92916460115151,2026,2,pronosticado
Filadelfia,2026-03-01,111.98390842013889,0.7098387020893838,182.86037189755734,19.765941823957682,2026,3,pronosticado
Filadelfia,2026-04-01,103.86024956597223,0.7163641612961581,243.21832635053588,19.61286180534425,2026,4,pronosticado
Filadelfia,2026-05-01,98.06357638888889,0.7473688784768678,251.53240395700337,19.548649503408054,2026,5,pronosticado
Filadelfia,2026-06-01,93.60680555555555,0.7571302360639963,145.59676187505823,19.186380794739666,2026,6,pronosticado
Filadelfia,2026-07-01,96.34883463541668,0.7533138911594462,111.6456374130001,19.1351791159205,2026,7,pronosticado
Filadelfia,2026-08-01,104.3884765625,0.7341141202429016,141.5483189299101,19.232808187610228,2026,8,pronosticado
Filadelfia,2026-09-01,104.95883897569445,0.7308832731525895,152.57030019059482,19.26281834088198,2026,9,pronosticado
Filadelfia,2026-10-01,98.19548177083334,0.7144728114345739,282.7226612304965,19.23822438322394,2026,10,pronosticado
Filadelfia,2026-11-01,93.53956380208334,0.7183136527206612,249.46632357988238,19.301730698359588,2026,11,pronosticado
Filadelfia,2026-12-01,92.90889973958335,0.7406363810274017,159.4694037646319,19.47058732099842,2026,12,pronosticado
Filadelfia,2027-01-01,92.57932291666667,0.7367054315421636,108.26392715795382,19.660606874385184,2027,1,pronosticado
Filadelfia,2027-02-01,90.44344401041667,0.7136807188696127,136.8381188886178,19.92916460115151,2027,2,pronosticado
Filadelfia,2027-03-01,111.98390842013889,0.7098387020893838,182.86037189755734,19.765941823957682,2027,3,pronosticado
Filadelfia,2027-04-01,103.86024956597223,0.7163641612961581,243.21832635053588,19.61286180534425,2027,4,pronosticado
Filadelfia,2027-05-01,98.06357638888889,0.7473688784768678,251.53240395700337,19.548649503408054,2027,5,pronosticado
Filadelfia,2027-06-01,93.60680555555555,0.7571302360639963,145.59676187505823,19.186380794739666,2027,6,pronosticado
Filadelfia,2027-07-01,96.34883463541668,0.7533138911594462,111.6456374130001,19.1351791159205,2027,7,pronosticado
Filadelfia,2027-08-01,104.3884765625,0.7341141202429016,141.5483189299101,19.232808187610228,2027,8,pronosticado
Filadelfia,2027-09-01,104.95883897569445,0.7308832731525895,152.57030019059482,19.26281834088198,2027,9,pronosticado
Filadelfia,2027-10-01,98.19548177083334,0.7144728114345739,282.7226612304965,19.23822438322394,2027,10,pronosticado
Filadelfia,2027-11-01,93.53956380208334,0.7183136527206612,249.46632357988238,19.301730698359588,2027,11,pronosticado
Filadelfia,2027-12-01,92.90889973958335,0.7406363810274017,159.4694037646319,19.47058732099842,2027,12,pronosticado
La Dorada,2026-01-01,89.54706634205722,0.7166707901777736,153.04629370709978,26.639843155814212,2026,1,pronosticado
La Dorada,2026-02-01,88.31955493000609,0.6740982622753718,154.4644385033154,27.560689105158083,2026,2,pronosticado
La Dorada,2026-03-01,118.38272748021913,0.7050256724623001,244.9535549637948,27.176298473774388,2026,3,pronosticado
La Dorada,2026-04-01,114.8411138161899,0.7129754695071281,329.98376381364807,26.72906489757303,2026,4,pronosticado
La Dorada,2026-05-01,112.56988207547172,0.7429419725471349,316.98862093053106,26.686222345025758,2026,5,pronosticado
La Dorada,2026-06-01,108.13357577601948,0.7483648273019936,176.63164181939408,27.20907601469817,2026,6,pronosticado
La Dorada,2026-07-01,108.1056139683506,0.6925810414266212,134.93171327210516,27.743744048171823,2026,7,pronosticado
La Dorada,2026-08-01,115.40023737066345,0.6830975356039107,205.298115410296,28.079349644586177,2026,8,pronosticado
La Dorada,2026-09-01,122.45924300060867,0.706370464826106,247.08380693026407,27.987991940132144,2026,9,pronosticado
La Dorada,2026-10-01,112.71393791844189,0.7272469612496008,445.3638623646896,26.270594946616782,2026,10,pronosticado
La Dorada,2026-11-01,105.07580036518566,0.7380909460202824,380.07896389351595,25.375319771384635,2026,11,pronosticado
La Dorada,2026-12-01,105.24623250152163,0.7510373032558691,219.92871747673348,25.813553188140254,2026,12,pronosticado
La Dorada,2027-01-01,89.54706634205722,0.7166707901777736,153.04629370709978,26.639843155814212,2027,1,pronosticado
La Dorada,2027-02-01,88.31955493000609,0.6740982622753718,154.4644385033154,27.560689105158083,2027,2,pronosticado
La Dorada,2027-03-01,118.38272748021913,0.7050256724623001,244.9535549637948,27.176298473774388,2027,3,pronosticado
La Dorada,2027-04-01,114.8411138161899,0.7129754695071281,329.98376381364807,26.72906489757303,2027,4,pronosticado
La Dorada,2027-05-01,112.56988207547172,0.7429419725471349,316.98862093053106,26.686222345025758,2027,5,pronosticado
La Dorada,2027-06-01,108.13357577601948,0.7483648273019936,176.63164181939408,27.20907601469817,2027,6,pronosticado
La Dorada,2027-07-01,108.1056139683506,0.6925810414266212,134.93171327210516,27.743744048171823,2027,7,pronosticado
La Dorada,2027-08-01,115.40023737066345,0.6830975356039107,205.298115410296,28.079349644586177,2027,8,pronosticado
La Dorada,2027-09-01,122.45924300060867,0.706370464826106,247.08380693026407,27.987991940132144,2027,9,pronosticado
La Dorada,2027-10-01,112.71393791844189,0.7272469612496008,445.3638623646896,26.270594946616782,2027,10,pronosticado
La Dorada,2027-11-01,105.07580036518566,0.7380909460202824,380.07896389351595,25.375319771384635,2027,11,pronosticado
La Dorada,2027-12-01,105.24623250152163,0.7510373032558691,219.92871747673348,25.813553188140254,2027,12,pronosticado
La Merced,2026-01-01,89.43675471698114,0.737915012841602,106.05282554031143,19.270769678682154,2026,1,pronosticado
La Merced,2026-02-01,88.76941981132074,0.7050033775145776,132.000438937903,19.500503111902407,2026,2,pronosticado
La Merced,2026-03-01,109.78832075471698,0.7113494154785043,180.26882730925163,19.310613921290727,2026,3,pronosticado
La Merced,2026-04-01,103.00293396226417,0.6998427468099617,245.0566090746068,19.121477253651932,2026,4,pronosticado
La Merced,2026-05-01,97.29152830188679,0.7392456341896383,250.7193620055325,19.0598167851674,2026,5,pronosticado
La Merced,2026-06-01,93.09728773584905,0.7514522586869925,135.7890517922949,18.814405305435304,2026,6,pronosticado
La Merced,2026-07-01,96.13393396226415,0.7474136647293372,105.54942420366942,18.938967092817045,2026,7,pronosticado
La Merced,2026-08-01,103.61386320754715,0.7223659667877228,139.7803190601545,19.083723024598914,2026,8,pronosticado
La Merced,2026-09-01,104.38050471698114,0.7076557220766213,168.11099658466776,19.042446191973912,2026,9,pronosticado
La Merced,2026-10-01,96.88757547169811,0.7018740799666061,290.8226673705006,18.695307338414935,2026,10,pronosticado
La Merced,2026-11-01,91.69921698113208,0.7100549096307651,255.33344547292117,18.66924355308492,2026,11,pronosticado
La Merced,2026-12-01,90.72743396226414,0.7364760334067592,161.6121888200481,18.955844790204157,2026,12,pronosticado
La Merced,2027-01-01,89.43675471698114,0.737915012841602,106.05282554031143,19.270769678682154,2027,1,pronosticado
La Merced,2027-02-01,88.76941981132074,0.7050033775145776,132.000438937903,19.500503111902407,2027,2,pronosticado
La Merced,2027-03-01,109.78832075471698,0.7113494154785043,180.26882730925163,19.310613921290727,2027,3,pronosticado
La Merced,2027-04-01,103.00293396226417,0.6998427468099617,245.0566090746068,19.121477253651932,2027,4,pronosticado
La Merced,2027-05-01,97.29152830188679,0.7392456341896383,250.7193620055325,19.0598167851674,2027,5,pronosticado
La Merced,2027-06-01,93.09728773584905,0.7514522586869925,135.7890517922949,18.814405305435304,2027,6,pronosticado
La Merced,2027-07-01,96.13393396226415,0.7474136647293372,105.54942420366942,18.938967092817045,2027,7,pronosticado
La Merced,2027-08-01,103.61386320754715,0.7223659667877228,139.7803190601545,19.083723024598914,2027,8,pronosticado
La Merced,2027-09-01,104.38050471698114,0.7076557220766213,168.11099658466776,19.042446191973912,2027,9,pronosticado
La Merced,2027-10-01,96.88757547169811,0.7018740799666061,290.8226673705006,18.695307338414935,2027,10,pronosticado
La Merced,2027-11-01,91.69921698113208,0.7100549096307651,255.33344547292117,18.66924355308492,2027,11,pronosticado
La Merced,2027-12-01,90.72743396226414,0.7364760334067592,161.6121888200481,18.955844790204157,2027,12,pronosticado
Manizales,2026-01-01,88.0921951450787,0.6860717127510721,119.40805465311021,15.75210188057427,2026,1,pronosticado
Manizales,2026-02-01,83.62375402996396,0.6334622542814697,142.28213484473602,15.743602807032932,2026,2,pronosticado
Manizales,2026-03-01,100.3042878816613,0.6084533160228254,193.4034410897279,15.739913991812761,2026,3,pronosticado
Manizales,2026-04-01,90.77445002844681,0.5987373391333337,240.12869472230986,15.740704922810314,2026,4,pronosticado
Manizales,2026-05-01,87.68854921297175,0.6364378153179375,234.84993651624353,15.722037197491506,2026,5,pronosticado
Manizales,2026-06-01,82.60529774322018,0.6444756648931091,152.31470735457282,15.722169885475026,2026,6,pronosticado
Manizales,2026-07-01,84.12758771098046,0.6544870033093203,107.79445176433607,15.697424915665671,2026,7,pronosticado
Manizales,2026-08-01,92.06508059927936,0.6450557713459129,137.53744612983166,15.671820926042463,2026,8,pronosticado
Manizales,2026-09-01,95.5172909159871,0.6166267352542276,141.26757614419014,15.608938271851848,2026,9,pronosticado
Manizales,2026-10-01,87.79378152854163,0.5905805947861167,261.20339701597595,15.589583612974355,2026,10,pronosticado
Manizales,2026-11-01,83.31613218281814,0.603845689605671,256.2748647351021,15.72421413867194,2026,11,pronosticado
Manizales,2026-12-01,84.14036127441685,0.663225802734777,158.59101712353626,15.793921877192451,2026,12,pronosticado
Manizales,2027-01-01,88.0921951450787,0.6860717127510721,119.40805465311021,15.661780081207656,2027,1,pronosticado
Manizales,2027-02-01,83.62375402996396,0.6334622542814697,142.28213484473602,15.564607967013137,2027,2,pronosticado
Manizales,2027-03-01,100.3042878816613,0.6084533160228254,193.4034410897279,15.638531069136496,2027,3,pronosticado
Manizales,2027-04-01,90.77445002844681,0.5987373391333337,240.12869472230986,15.56676366545023,2027,4,pronosticado
Manizales,2027-05-01,87.68854921297175,0.6364378153179375,234.84993651624353,15.622861391713897,2027,5,pronosticado
Manizales,2027-06-01,82.60529774322018,0.6444756648931091,152.31470735457282,15.583557033439183,2027,6,pronosticado
Manizales,2027-07-01,84.12758771098046,0.6544870033093203,107.79445176433607,15.628135744198605,2027,7,pronosticado
Manizales,2027-08-01,92.06508059927936,0.6450557713459129,137.53744612983166,15.566587038331317,2027,8,pronosticado
Manizales,2027-09-01,95.5172909159871,0.6166267352542276,141.26757614419014,15.610450804803214,2027,9,pronosticado
Manizales,2027-10-01,87.79378152854163,0.5905805947861167,261.20339701597595,15.579367934908612,2027,10,pronosticado
Manizales,2027-11-01,83.31613218281814,0.603845689605671,256.2748647351021,15.629532563115587,2027,11,pronosticado
Manizales,2027-12-01,84.14036127441685,0.663225802734777,158.59101712353626,15.575389872311266,2027,12,pronosticado
Manzanares,2026-01-01,88.0255513307985,0.6561149003978756,184.6230537844243,16.996172558185542,2026,1,pronosticado
Manzanares,2026-02-01,87.65860583016479,0.5592873274140301,223.97566894226085,17.28715426163104,2026,2,pronosticado
Manzanares,2026-03-01,102.16894381073091,0.5883734397085758,304.7387087955018,17.247076827972872,2026,3,pronosticado
Manzanares,2026-04-01,91.46858048162234,0.6186192954274629,299.38009901680346,17.111517621196292,2026,4,pronosticado
Manzanares,2026-05-01,90.10581960287286,0.7146712133582052,303.50570167326697,17.063330334988436,2026,5,pronosticado
Manzanares,2026-06-01,88.46024926066755,0.7579355256735499,167.80885313035432,17.073550144437736,2026,6,pronosticado
