municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
Pensilvania,2018-12-31,2018,12,16.564062312482957,9.460788699373468,25.3752552681229,11.0
Pensilvania,2019-12-31,2019,12,17.12102779626695,10.926880318777924,26.49847473500424,11.0
Pensilvania,2020-12-31,2020,12,16.9314925649949,9.93166351170074,25.76883872340792,11.0
Pensilvania,2021-12-31,2021,12,16.374951238875827,10.357893850550845,24.691039703932663,11.0
Pensilvania,2022-12-31,2022,12,15.967437828999435,9.519939817793771,24.462143187527552,11.0
Pensilvania,2023-12-31,2023,12,16.581617540190848,9.666481787678824,25.60379848943625,11.0
Pensilvania,2024-12-31,2024,12,17.15779421715732,9.510798572358654,27.21981170031491,11.0
Pensilvania,2025-12-31,2025,12,16.106786724975652,8.72088220297887,24.01231927602936,11.0
Pácora,2005-12-31,2005,12,17.011617628646192,9.797504050722752,27.22428149391205,8.0
Pácora,2006-12-31,2006,12,16.83575351006358,9.631290632955166,26.339527441589148,8.0
Pácora,2007-12-31,2007,12,16.654128536461425,9.783102268404752,26.609706590059567,8.0
Pácora,2008-12-31,2008,12,16.27732447466887,9.301833632108446,24.932780988028902,8.0
Pácora,2009-12-31,2009,12,16.79047816721274,9.826011583421138,29.289499844326087,8.0
Pácora,2010-12-31,2010,12,17.04778177753902,10.0372714039092,27.37732323350087,8.0
Pácora,2011-12-31,2011,12,16.433534497243294,9.282880187302515,27.16439411863408,8.0
Pácora,2012-12-31,2012,12,16.738646026375726,9.052840169270857,26.23138971793074,8.0
Pácora,2013-12-31,2013,12,16.91900531504802,9.39787602228174,26.1929933469394,8.0
Pácora,2014-12-31,2014,12,17.16044408876532,10.167477279834554,27.02813767565326,8.0
Pácora,2015-12-31,2015,12,17.633699003637805,10.249170721961338,27.68114935485613,8.0
Pácora,2016-12-31,2016,12,17.698573709106885,9.596273312229366,28.04427741690077,8.0
Pácora,2017-12-31,2017,12,17.239088123510292,9.628453641169996,26.21411859748071,8.0
Pácora,2018-12-31,2018,12,17.284293980662326,8.789334540777908,26.68997404977179,8.0
Pácora,2019-12-31,2019,12,17.717661946392287,9.486015702722694,27.883303250087803,8.0
Pácora,2020-12-31,2020,12,17.46553216566586,9.518317930528758,27.684302523609425,8.0
