municipio,date,anio,mes,tipo_dato,precip_mm,precip_mean_mm,precip_max_mm,temp_mean,temp_min,temp_max,et_real_mm,et_potencial_mm,ndvi_mean,ndvi_min,ndvi_max
Aranzazu,2013-11-01,2013,11,observado,278.8310295423379,9.294367651411262,42.35731279964263,14.824835014879804,9.927012846741516,21.95794260532043,77.87111731843575,77.87111731843575,0.5002570541895257,0.0302,0.9989
Aranzazu,2013-12-01,2013,12,observado,160.95832206856323,5.192203937695588,50.72642838535979,14.928124755967392,9.104084913036512,23.14588259926327,80.29374301675979,80.29374301675979,0.6245911516603994,0.0095,0.9981
Aranzazu,2014-01-01,2014,1,observado,108.6975010542062,3.5063710017485867,19.79754113846312,14.980605950750808,8.91857686103147,21.78773873244662,89.85620111731845,89.85620111731845,0.5654501376371464,0.0181,0.9944
Aranzazu,2014-02-01,2014,2,observado,109.52713517259102,3.911683399021108,21.06232650516132,15.044944919772451,9.631306013276326,21.826079433779192,80.91491620111732,80.91491620111732,0.4536080663567929,0.0152,0.9961
Aranzazu,2014-03-01,2014,3,observado,141.09230436113313,4.551364656810746,32.54998393409168,15.75973131338952,9.608911712260207,23.66907653808596,100.14810055865924,100.14810055865924,0.6213723230101871,0.0075,0.994
Aranzazu,2014-04-01,2014,4,observado,156.2970138763467,5.209900462544891,17.421310216854934,15.450697178042578,9.42320925555654,23.06571717081192,92.5226815642458,92.5226815642458,0.5732416440954962,0.0437,0.9924
Aranzazu,2014-05-01,2014,5,observado,219.7053528847024,7.0872694478936245,35.360550767697454,15.294388251085929,10.172035197970256,22.775237148622946,84.01290502793297,84.01290502793297,0.6340362460347411,0.0511,0.9806
Aranzazu,2014-06-01,2014,6,observado,63.688864595878606,2.122962153195953,15.994791181704482,15.467935697606531,9.687884830523162,22.82292569317397,81.65324022346368,83.52022346368715,0.6783247637986191,0.0471,0.9982
Aranzazu,2014-07-01,2014,7,observado,29.66408186741529,0.956905866690816,5.0585564325411845,15.705138164191622,8.896909187413492,23.39798348342318,66.963687150838,91.92290502793296,0.6422203422164985,0.0635,0.9936
Aranzazu,2014-08-01,2014,8,observado,61.18434340418717,1.973688496909264,10.1377206480922,15.223407243952185,8.380883789062521,24.09936733970161,87.03748603351954,92.70547486033522,0.723984017162254,0.0753,0.9603
Aranzazu,2014-09-01,2014,9,observado,134.00994268983314,4.466998089661105,23.510735440178035,15.13738982177822,8.677336371699488,24.16452092037927,90.4703910614525,90.4703910614525,0.5191477344748708,0.0134,0.997
Aranzazu,2014-10-01,2014,10,observado,263.0710951360269,8.486164359226674,36.75013468745416,14.812292537375104,9.388314915910572,22.675678958168533,82.6641899441341,82.6641899441341,0.4822423051491659,0.0392,0.9972
Aranzazu,2014-11-01,2014,11,observado,181.13865105755409,6.0379550352518025,26.71732216216504,15.084685936457014,8.437377813797985,22.484411196165468,81.6809497206704,81.6809497206704,0.6211970637857731,0.038,0.9959
Aranzazu,2014-12-01,2014,12,observado,127.37433778516018,4.108849605972909,20.32318626044276,15.353587734201142,7.966056804415568,23.708550639092188,85.30430167597767,85.30430167597767,0.6226496743848893,0.0236,0.9942
Aranzazu,2015-01-01,2015,1,observado,78.95856195135998,2.5470503855277413,19.99376525589452,15.533327966796262,8.216715829583684,23.80198812364025,100.31659217877096,100.33938547486034,0.7364535136657511,0.027,0.9949
Aranzazu,2015-02-01,2015,2,observado,102.39437063471576,3.6569418083827054,22.57973376021217,15.58347177557232,9.577041703236276,23.38706533697589,87.87340782122907,87.87340782122907,0.7669380336877798,0.0459,0.973
Aranzazu,2015-03-01,2015,3,observado,124.33180661437608,4.0107034391734215,22.23981342833644,15.588942337243845,10.029309313810344,23.07407184069672,95.50681564245812,95.50681564245812,0.5402931203235236,0.0357,0.9894
Aranzazu,2015-04-01,2015,4,observado,223.75992785932152,7.458664261977384,27.091586838134177,15.321222630700673,9.189492604702355,23.188376009011588,90.60256983240224,90.60256983240224,0.6777120383930322,0.0401,0.9789
Aranzazu,2015-05-01,2015,5,observado,158.11009352409036,5.1003255975513015,16.433744765699096,15.396696642004311,9.562940843799469,23.168530891515047,92.10240223463688,92.13564245810058,0.5645878682202827,0.0432,0.9993
Aranzazu,2015-06-01,2015,6,observado,84.46192154640586,2.815397384880195,13.34657737698418,15.631382626186127,10.092756083041827,23.20697106470037,66.19944134078212,83.74391061452513,0.7796014278204155,0.0457,0.9976
Aranzazu,2015-07-01,2015,7,observado,78.57194165261788,2.5345787629876737,12.372474825801175,15.381400505046209,9.36719800731806,24.44198229825951,74.4496648044693,85.93815642458101,0.5663280458019267,0.0342,0.9912
Aranzazu,2015-08-01,2015,8,observado,83.67117689364251,2.699070222375565,14.800308073671475,15.803613799429945,9.55321751848054,24.014561597606825,87.65335195530726,93.7849720670391,0.6323530702506266,0.0345,0.9956
Aranzazu,2015-09-01,2015,9,observado,139.53123014955852,4.651041004985284,17.60649521739338,16.09935234541969,9.006885074663787,24.71833847625348,97.69748603351955,99.49776536312852,0.6521541893998568,0.0431,0.9986
Aranzazu,2015-10-01,2015,10,observado,208.4132809509484,6.723009062933819,26.644477257713337,15.574115198025584,9.374153117892128,23.76776372209381,90.1927932960894,90.1927932960894,0.4772973273774846,0.04,0.9934
Aranzazu,2015-11-01,2015,11,observado,216.03474501222843,7.201158167074281,42.40928102377504,15.334840720078803,10.07660383393495,22.292023941233207,82.68558659217877,82.68558659217877,0.6486243692855254,0.0126,0.9869
Aranzazu,2015-12-01,2015,12,observado,140.34313378813926,4.527197864133524,28.772278161094583,15.95092343955654,9.01735994363135,24.46853568161592,73.0482122905028,92.49854748603352,0.764017190992158,0.0427,0.9993
Aranzazu,2016-01-01,2016,1,observado,69.84082543659514,2.2529298527933914,24.4612918509462,16.5838033816077,9.167688567728955,23.93774827401852,92.30402234636874,96.94798882681566,0.7874203984619905,0.0435,0.9714
Aranzazu,2016-02-01,2016,2,observado,74.70359240172388,2.5759859448870306,18.955626330055743,16.890914818586005,9.527124989183664,24.791582788395,62.19318435754189,89.33027932960893,0.4669779396806905,0.0356,0.9857
Aranzazu,2016-03-01,2016,3,observado,113.4610235039799,3.660033016257416,15.9943161741994,16.88379172494791,10.459683652467389,25.582582575158245,98.20067039106148,98.20067039106148,0.4905467789395952,0.0252,0.9943
Aranzazu,2016-04-01,2016,4,observado,216.0092249724049,7.200307499080164,26.2779175648674,16.25977810619587,10.965582236760802,23.70459687438194,85.93251396648046,85.93251396648046,0.5753457438037455,0.0295,0.9896
Aranzazu,2016-05-01,2016,5,observado,177.92756498412197,5.739598870455548,24.03237556877989,15.91969082506399,11.076507645619088,23.09831960171086,81.8386592178771,81.8386592178771,0.6709862277492351,0.0395,0.9982
Aranzazu,2016-06-01,2016,6,observado,68.6642738173183,2.2888091272439435,11.241070323097055,15.267066934910188,9.378755477712144,23.246776609782952,73.46391061452516,80.73201117318436,0.7501081795799903,0.0437,0.9957
Aranzazu,2016-07-01,2016,7,observado,91.23116617928297,2.9429408444929983,11.052660545982867,15.112616202573951,8.414896788778206,23.420457072197653,79.37385474860335,83.21860335195532,0.5644971349593887,0.0384,0.9969
Aranzazu,2016-08-01,2016,8,observado,82.80689736115283,2.671190237456543,13.615490121963305,15.722438630425607,8.414597986921502,24.089477423172983,91.01055865921788,91.01055865921788,0.5858397415866272,0.0464,0.9904
Aranzazu,2016-09-01,2016,9,observado,144.4442531197977,4.81480843732659,17.532838059690427,15.144648412980802,9.582800737211995,23.602960929387752,91.04184357541902,91.04184357541902,0.5958495826170151,0.028,0.9935
Aranzazu,2016-10-01,2016,10,observado,244.63168575055292,7.891344701630741,31.02217501954148,15.437959575899724,9.849610804304312,22.44009793438491,82.2304469273743,82.2304469273743,0.35514290801716,0.0126,0.9959
Aranzazu,2016-11-01,2016,11,observado,229.0361259568232,7.634537531894107,22.25883691379437,15.526053401823642,9.573273651509366,22.48716280007666,73.14843575418995,73.14843575418995,0.8110260864028198,0.4539,0.9199
Aranzazu,2016-12-01,2016,12,observado,175.02415314688085,5.645940424092931,26.25172643234935,15.424303416081722,9.52505177365076,22.005060007602378,78.5177094972067,78.5177094972067,0.618005889465109,-0.0001,0.9951
Aranzazu,2017-01-01,2017,1,observado,124.14277841374512,4.0046057552821015,28.50723320531388,15.108758749493928,9.049022317234495,22.370017744619656,89.9437430167598,89.94776536312851,0.5177371006408454,0.029,0.9962
Aranzazu,2017-02-01,2017,2,observado,77.18193604009218,2.756497715717578,24.560841781262766,15.594157556599368,9.228414298914675,24.15447276634508,92.12810055865924,92.12810055865924,0.7100443375341033,0.0286,0.9871
Aranzazu,2017-03-01,2017,3,observado,268.36541037285286,8.65694872170493,40.890558165102334,15.29666777154258,9.497047598150733,22.194221863565588,98.72385474860336,98.72385474860336,0.4836795263564357,0.0163,0.996
Aranzazu,2017-04-01,2017,4,observado,218.8111646122064,7.293705487073544,26.233706198561297,15.7392966475668,9.104215288765843,23.532594009592582,91.5827932960894,91.5827932960894,0.4946294912547956,0.0346,0.9955
Aranzazu,2017-05-01,2017,5,observado,320.36307608224325,10.334292776846556,32.50319850330534,15.7022329710772,9.204598033277316,23.883604295947904,89.42340782122908,89.42340782122908,0.6674403370083941,0.045,0.9969
Aranzazu,2017-06-01,2017,6,observado,187.55739874809308,6.251913291603103,20.025260970996207,15.321678185496507,8.991103044340905,23.416919640649745,79.18765363128492,79.2804469273743,0.5695599433149343,0.0304,0.9984
Aranzazu,2017-07-01,2017,7,observado,41.45284016977864,1.3371883925735044,9.613879279968454,15.321558756612204,8.940436331833487,22.939161740073693,70.6022905027933,83.00765363128491,0.5656384165405461,0.0339,0.9894
Aranzazu,2017-08-01,2017,8,observado,126.39193608547548,4.077159228563725,18.100514891048583,15.469430549520874,8.753570054452652,23.88222714194771,86.07519553072626,86.07519553072626,0.7358896552202676,0.0401,0.9927
Aranzazu,2017-09-01,2017,9,observado,189.23277440257723,6.307759146752574,19.10349529315107,15.505841312327986,8.345047074330024,23.884008943581897,85.99318435754189,85.99318435754189,0.4605144622836987,0.021,0.999
Aranzazu,2017-10-01,2017,10,observado,259.5733685314464,8.373334468756337,34.62189837995047,15.42532802704844,8.902170186103167,23.88042892262908,82.64899441340782,82.64899441340782,0.5094420362542792,0.0263,0.9944
Aranzazu,2017-11-01,2017,11,observado,227.4247519550993,7.580825065169977,51.1048502297447,15.608773797272647,10.363929922369485,22.56114668061464,78.74927374301676,78.74927374301676,0.3830168517339335,0.012,0.9892
Aranzazu,2017-12-01,2017,12,observado,147.35189988514102,4.753287093069066,54.13294601745116,15.552122345219948,7.586376605456411,23.22680517269088,81.56162011173186,81.56162011173186,0.7309704918755364,0.0377,0.9849
Aranzazu,2018-01-01,2018,1,observado,153.92138650280214,4.965206016219423,30.9520282958643,14.917757513696088,8.914004825640351,22.728182712989536,89.67385474860336,89.67385474860336,0.7168167616901777,0.0173,0.9977
Aranzazu,2018-02-01,2018,2,observado,129.84330098316687,4.637260749398817,32.521867281331794,15.57795818799086,9.223929373825673,21.71391748355916,74.35458100558658,74.35458100558658,0.6809163713231053,0.0308,0.9934
Aranzazu,2018-03-01,2018,3,observado,192.25791218943485,6.20186813514306,28.911561636879032,15.77630512963937,9.67117925716354,24.45790928707849,94.53776536312849,94.53776536312849,0.6542792802367975,0.0442,0.9995
Aranzazu,2018-04-01,2018,4,observado,240.7560349973245,8.025201166577485,39.90071406074986,15.097753051832944,9.737678218793286,22.670671757565287,85.18245810055866,85.18245810055866,0.4447130705444997,0.0205,0.9995
Aranzazu,2018-05-01,2018,5,observado,304.5964923152527,9.825693300492023,42.66195942266298,15.224683234745834,9.778066977971738,22.404578756984293,79.27435754189945,79.27435754189945,0.6406648765646774,0.028,0.9973
Aranzazu,2018-06-01,2018,6,observado,89.68786825558627,2.9895956085195423,12.310780275363127,15.29943734207906,8.494846662690389,23.39717109776753,76.84374301675979,76.84374301675979,0.5874752558746283,0.0396,0.9935
Aranzazu,2018-07-01,2018,7,observado,80.63163234117312,2.6010203981023587,16.77924862151709,15.17899783279714,8.910631812373314,22.72821477576149,80.04072625698325,81.27960893854748,0.6859171612732602,0.0266,0.9978
Aranzazu,2018-08-01,2018,8,observado,110.1462484973426,3.553104790236858,17.586723483027736,15.420824864155051,8.26620708417291,23.395035833044915,91.3141899441341,92.46938547486036,0.6535309542584825,0.0479,0.9948
Aranzazu,2018-09-01,2018,9,observado,183.2373776592005,6.107912588640016,20.242856312864504,15.57277109062959,8.76620896737789,24.3798821171628,85.1486592178771,85.1486592178771,0.5431848611526074,0.0155,0.9952
Aranzazu,2018-10-01,2018,10,observado,297.50014068981324,9.59677873192946,36.924221220107874,15.551077105188709,9.811363345761864,22.37030674415301,80.89217877094971,80.89217877094971,0.3917320019199791,0.0471,0.9979
Aranzazu,2018-11-01,2018,11,observado,268.4021045540849,8.946736818469496,41.16717629844006,15.615053099351949,10.162351468243198,23.679275251943874,79.24424581005586,79.24424581005586,0.5474158946695026,0.02,0.9985
Aranzazu,2018-12-01,2018,12,observado,101.90749893116111,3.287338675198745,15.09560723121935,15.471408465899357,8.61760246180283,23.822993681702453,80.11843575418993,92.0187150837989,0.716231525936217,-0.0046,0.9933
Aranzazu,2019-01-01,2019,1,observado,107.67621844454692,3.4734264014369978,34.7721742989537,15.782867029921404,9.012058383603662,24.73398085968406,92.68882681564249,96.85290502793298,0.7764753076835142,0.0319,0.9894
Aranzazu,2019-02-01,2019,2,observado,128.09255763593188,4.574734201283282,31.77379325251228,16.101497492867846,9.645741503751754,23.997958103614536,88.70586592178772,88.70586592178772,0.6399617433759957,0.0358,0.9971
Aranzazu,2019-03-01,2019,3,observado,170.0068888586169,5.484093188987641,17.002240659329836,15.94887048340469,9.23248916819128,23.46860251124903,99.8217318435754,99.8217318435754,0.5450085083925574,0.0206,0.9956
Aranzazu,2019-04-01,2019,4,observado,299.8937408058597,9.99645802686199,47.39548799252737,15.877262946288482,9.982869092724014,23.352489258971417,87.508156424581,87.508156424581,0.6081634792745246,0.0335,0.9993
Aranzazu,2019-05-01,2019,5,observado,259.7440788365019,8.378841252790384,32.152592736692085,15.754022292862386,10.035571018653602,24.3768904287604,93.84340782122904,93.84340782122904,0.5374279512723954,0.0234,0.9974
Aranzazu,2019-06-01,2019,6,observado,94.72614702563314,3.157538234187771,8.950688563977568,15.811311913073164,9.81636286868327,23.81548075615607,87.9759776536313,92.3322905027933,0.6404863844821372,0.0477,0.9765
Aranzazu,2019-07-01,2019,7,observado,73.76086933591874,2.3793828818038305,19.02550618412395,15.6495874200595,8.617632786231725,23.574365813822705,73.39379888268157,105.628156424581,0.6685979112891783,0.0362,0.983
Aranzazu,2019-08-01,2019,8,observado,26.43307370214035,0.8526797968432371,6.338291586016693,15.89279834149696,8.096415729764162,23.78004984795295,51.02474860335195,112.54586592178772,0.7649020443848009,0.0762,0.9759
Aranzazu,2019-09-01,2019,9,observado,175.0117977187275,5.83372659062425,20.823182536390256,15.842344277351067,8.67378030125101,24.82076338755936,97.32474860335196,106.21229050279332,0.4870538344867908,0.0409,0.9848
Aranzazu,2019-10-01,2019,10,observado,290.8008693011043,9.380673203261429,29.364313344985906,15.128001922871205,8.726911791065094,22.14053159303305,97.7968156424581,97.7968156424581,0.3744191006796653,0.0121,0.9952
Aranzazu,2019-11-01,2019,11,observado,265.14903880651,8.838301293550332,40.571302855738416,15.54521879123738,10.251408907733406,22.83919098286691,84.48927374301677,84.48927374301677,0.5980378502155157,0.0044,0.9993
Aranzazu,2019-12-01,2019,12,observado,128.56533395177638,4.147268837154077,20.70730566902282,15.710512014991096,9.47975514085989,23.74443718632568,90.4286033519553,90.4286033519553,0.5242992405307138,0.0133,0.9961
Aranzazu,2020-01-01,2020,1,observado,91.46573206639516,2.950507486012748,30.41936770490944,15.9449263089171,7.434938918487956,24.619168708897863,101.98284916201118,105.5467597765363,0.799174650682472,0.073,0.9986
Aranzazu,2020-02-01,2020,2,observado,90.12332995859576,3.1077010330550263,37.80023783692916,16.517814474828782,7.268372431887878,25.92948554316656,85.8882122905028,102.64441340782123,0.7482721294613781,0.0903,0.999
Aranzazu,2020-03-01,2020,3,observado,120.0236270461981,3.871729904716068,31.42899248927545,16.32304072859696,9.445055109337936,24.84189893505243,109.63519553072626,113.17,0.7159871639018021,0.0436,0.9992
Aranzazu,2020-04-01,2020,4,observado,156.25223168606954,5.2084077228689845,33.006783058849,15.7225828304908,9.765662161911612,23.73190218768545,98.6469273743017,98.6469273743017,0.4548806002217115,0.0223,0.9985
Aranzazu,2020-05-01,2020,5,observado,131.36441037061206,4.237561624858453,22.88962528728448,15.67659518723589,10.406966081450278,23.177568730221537,92.30268156424582,92.30268156424582,0.6118555316976819,0.0407,0.9957
Aranzazu,2020-06-01,2020,6,observado,129.9584396150879,4.331947987169597,19.09271359976869,15.1231864167333,9.563290057604847,22.50605134601836,94.74430167597768,95.50955307262572,0.5572093654505794,0.0427,0.997
Aranzazu,2020-07-01,2020,7,observado,177.62652393484024,5.729887868865814,21.254308525365754,14.93093296142929,9.047015496748932,22.49885933791537,97.69296089385476,98.723687150838,0.591886992393558,0.0286,0.9975
Aranzazu,2020-08-01,2020,8,observado,162.8225084548941,5.252338982415939,26.12382203854692,15.283616408429491,9.20955540137957,23.49959716796877,99.75262569832402,101.87111731843576,0.6479931452212011,0.0405,0.9893
Aranzazu,2020-09-01,2020,9,observado,168.44416814490245,5.614805604830082,26.55551824935328,15.03921366529292,8.893570747858384,22.92545374616794,104.15033519553072,104.15033519553072,0.6541464048574148,0.0657,0.9982
Aranzazu,2020-10-01,2020,10,observado,230.7187985254172,7.442541887916683,47.2387289102085,14.912996501515044,8.669443907918831,23.476456393471263,93.76681564245813,93.76681564245813,0.4890861132608417,0.0335,0.9932
Aranzazu,2020-11-01,2020,11,observado,242.2145207362433,8.073817357874779,34.22369398933629,15.072063374418772,9.501197795626506,22.07944525223746,90.14603351955309,90.14603351955309,0.6252505180577306,0.0672,0.9977
Aranzazu,2020-12-01,2020,12,observado,141.150535897325,4.553243093462097,65.89118521510602,15.028380358181844,8.967960096914577,21.73595117496541,89.96312849162011,89.96312849162011,0.5296360519392345,0.017,0.9966
Aranzazu,2021-01-01,2021,1,observado,84.91925773072165,2.739330894539408,37.28612848744986,15.26717575714998,8.48193116006974,24.23980358461792,81.54430167597766,98.76608938547488,0.6572159026415565,0.0205,0.9982
Aranzazu,2021-02-01,2021,2,observado,148.98994269157745,5.321069381842052,65.8268103005406,15.613736726290655,9.182886707933664,23.491626478750515,89.63290502793299,89.63290502793299,0.6123519132026247,0.0297,0.9967
Aranzazu,2021-03-01,2021,3,observado,142.99622336991675,4.612781399029573,25.33640221361154,14.781660020142118,9.063489532470724,22.929612635359,97.23329608938548,97.23329608938548,0.5656596279430249,0.0019,0.9992
Aranzazu,2021-04-01,2021,4,observado,263.7575196321018,8.79191732107006,28.22224762645392,14.95504603218263,9.326679162134118,22.69396878978877,85.95865921787711,85.95865921787711,0.5617097307418097,0.0484,0.9728
Aranzazu,2021-05-01,2021,5,observado,195.5947799589306,6.309509030933245,27.688503053622497,15.1917478335282,9.251894484894208,23.32161039521424,88.87307262569831,88.87307262569831,0.4709960284535529,0.0438,0.9994
Aranzazu,2021-06-01,2021,6,observado,144.62668291296058,4.820889430432019,11.553111783231788,14.529981437983585,8.774619650538986,22.14415719720384,86.86128491620111,86.86128491620111,0.4375183339791828,0.0344,0.9969
Aranzazu,2021-07-01,2021,7,observado,88.53658482080068,2.856018865187119,16.289284535490285,14.880273508113715,8.128035996835465,22.5926419318477,93.03525139664804,93.71787709497208,0.5484207542934227,0.0513,0.9928
Aranzazu,2021-08-01,2021,8,observado,182.768946786658,5.895772476988968,16.094379623857925,14.719049994916665,8.83798766317249,23.235162884676026,96.38351955307265,96.38351955307265,0.6198580453774423,0.0721,0.9952
Aranzazu,2021-09-01,2021,9,observado,119.53612390074863,3.984537463358288,18.900724264760363,14.694542886972783,8.338573484782952,23.14957503306717,95.8326815642458,95.8326815642458,0.6218795416215657,0.0594,0.991
Aranzazu,2021-10-01,2021,10,observado,266.479472891972,8.596112028773291,37.20535591235176,14.929218794735872,9.43126483386078,22.41629712068584,87.32463687150839,87.32463687150839,0.4169270359263837,0.0334,0.9812
Aranzazu,2021-11-01,2021,11,observado,184.4837145416881,6.149457151389603,39.44721470244775,14.856502476087288,9.151143501378334,21.441225008421327,82.28530726256983,82.28530726256983,0.4779251863734326,0.0008,0.9975
Aranzazu,2021-12-01,2021,12,observado,138.31414377270414,4.461746573313037,22.10998529519517,15.133479438471266,8.806305588348023,22.81906116340736,84.41530726256984,84.41530726256984,0.4526892911892082,0.0129,0.9953
Aranzazu,2022-01-01,2022,1,observado,120.46752673825516,3.886049249621134,41.630976265611736,14.762305473908144,8.599755473076563,22.993173217773457,87.62893854748606,87.62893854748606,0.6715907196153339,0.0582,0.9969
Aranzazu,2022-02-01,2022,2,observado,188.3750682836904,6.727681010131799,69.3111361421335,14.743820447042255,8.5237234381181,21.53480035323133,81.85033519553072,81.85033519553072,0.5300542827619061,0.016,0.9969
Aranzazu,2022-03-01,2022,3,observado,293.1545503764106,9.456598399239052,43.44151486223116,14.965987307298146,9.697446007064649,22.16018964550165,91.08715083798884,91.08715083798884,0.6420726607206126,0.0381,0.9935
Aranzazu,2022-04-01,2022,4,observado,296.07053267327353,9.869017755775785,47.805463940190805,15.036993236246678,9.84860488312156,22.979508392720305,86.1154189944134,86.1154189944134,0.5660158135826692,0.0384,0.9981
Aranzazu,2022-05-01,2022,5,observado,184.29186335310763,5.944898817842182,17.983751738795075,14.981201633615903,9.385027998912204,23.14173056686983,90.40837988826816,90.40837988826816,0.5641643399177494,0.0332,0.9929
Aranzazu,2022-06-01,2022,6,observado,215.30609216433635,7.176869738811211,30.55257815522508,14.180592044395755,9.3249093357521,21.56159623544429,80.37675977653632,80.37675977653632,0.3975209604951456,0.0358,0.9963
Aranzazu,2022-07-01,2022,7,observado,145.37322817747582,4.689458973466962,25.88702682641367,14.726981817785228,8.862264396570929,22.005641579929804,89.54513966480448,90.1791620111732,0.5463438710904529,0.0114,0.9985
Aranzazu,2022-08-01,2022,8,observado,156.88181771095185,5.060703797127479,20.48873941281352,14.57060172269342,8.640718947784832,22.99477365228196,94.67162011173184,94.67162011173184,0.5132899475459477,0.0274,0.999
Aranzazu,2022-09-01,2022,9,observado,162.9239398646659,5.430797995488863,13.654088852123708,14.486341427348354,8.568459117261689,23.012632809409634,92.40167597765364,92.40167597765364,0.456636010119069,0.0071,0.9947
Aranzazu,2022-10-01,2022,10,observado,505.9935906771272,16.322373892810553,48.806546458040174,14.52096550727162,8.574919572661214,22.267937652974204,80.19826815642459,80.19826815642459,0.2456789026743606,-0.0092,0.9951
Aranzazu,2022-11-01,2022,11,observado,237.20229541988795,7.906743180662931,25.304143063176543,14.397450314828973,9.882941069784064,22.335800634456604,79.08703910614524,79.08703910614524,0.6580561221590897,0.0252,0.9979
Aranzazu,2022-12-01,2022,12,observado,137.94364194595772,4.449794901482507,38.233200233203526,14.327146886490947,8.236579103107715,21.09917930892753,86.75385474860336,86.75385474860336,0.6278203253477113,0.0316,0.9975
Aranzazu,2023-01-01,2023,1,observado,174.5481800834972,5.6305864543063615,54.5346635720981,14.18064863200545,7.464301464225694,22.328687527813507,93.29307262569834,93.29307262569834,0.6838678196022725,0.0439,0.9872
Aranzazu,2023-02-01,2023,2,observado,92.0178880969556,3.286353146319843,35.15930475594516,14.763076518313452,8.417706337457991,22.372008968305003,88.24944134078213,88.24944134078213,0.7527042008499507,0.0347,0.996
Aranzazu,2023-03-01,2023,3,observado,299.55814241582203,9.663165884381357,57.691652072504304,14.672643313259291,9.569572332840952,22.54229106661641,87.58865921787712,87.58865921787712,0.7634218130776036,0.0713,0.9886
Aranzazu,2023-04-01,2023,4,observado,236.0002807213094,7.866676024043646,24.43378262931165,14.950945611409184,9.754619772222998,21.938181700887576,86.43513966480447,86.43513966480447,0.6688408681859972,0.0551,0.998
Aranzazu,2023-05-01,2023,5,observado,217.29157806328303,7.009405743976873,20.478237241220928,15.696484497483633,9.199157598954232,23.723273245895985,91.4655865921788,91.4655865921788,0.6351150161549179,0.0521,0.9971
Aranzazu,2023-06-01,2023,6,observado,91.2185228048041,3.040617426826804,14.500867334798498,15.399275400668785,9.664006901994558,23.32437218774725,90.5503910614525,90.55441340782122,0.7197151211333115,0.0576,0.9976
Aranzazu,2023-07-01,2023,7,observado,77.30769885405182,2.4937967372274783,14.97603014025825,15.546500445379296,9.69061441542229,23.18290254617041,88.89899441340783,94.0408938547486,0.7999389422488239,0.0812,0.9895
Aranzazu,2023-08-01,2023,8,observado,114.0110273090795,3.6777750744864353,21.27813334053697,15.733080677060013,8.525702445114737,24.29159476364717,96.14994413407824,99.23793296089386,0.7221144468553022,0.0458,0.9968
Aranzazu,2023-09-01,2023,9,observado,86.45319856003448,2.881773285334482,15.394222667042056,15.85359526257309,8.943762168401426,24.62851017819177,104.22620111731844,105.983687150838,0.6425896023229124,0.0537,0.9592
Aranzazu,2023-10-01,2023,10,observado,306.8705253086912,9.899049203506168,38.83403637919562,15.15036441475354,9.49384576338758,23.38721695912037,88.43664804469273,88.43664804469273,0.7041713730618602,0.0519,0.984
Aranzazu,2023-11-01,2023,11,observado,206.6202420727513,6.887341402425043,28.750259800079142,15.2546174396778,9.66354493732696,23.35728153277049,86.14687150837989,86.14687150837989,0.6522722633392122,0.0179,0.996
Aranzazu,2023-12-01,2023,12,observado,150.4356503159093,4.852762913416429,24.92759766593908,15.875034745728987,8.618538849263274,23.55042342173904,86.87670391061454,86.87670391061454,0.6997634978033828,0.0439,0.9966
Aranzazu,2024-01-01,2024,1,observado,38.23106510189774,1.2332601645773464,16.922310407169324,16.461854174712496,8.113956190664577,25.02347953892963,61.45944134078213,112.85743016759778,0.8034286379963422,0.3545,0.944
Aranzazu,2024-02-01,2024,2,observado,91.64215982988615,3.1600744768926265,34.58351284398819,16.312630683880073,9.683053299143364,24.124194838125515,72.63005586592179,93.80692737430168,0.7488238976044366,0.0495,0.991
Aranzazu,2024-03-01,2024,3,observado,96.18615542604516,3.10277920729178,36.48975263083704,16.82819931250424,10.74355304573158,24.750506321387974,103.79290502793296,109.1891061452514,0.6091879081381935,0.0279,0.9969
Aranzazu,2024-04-01,2024,4,observado,229.597942109306,7.653264736976865,18.76175000568548,16.217454864941924,9.968630517887185,24.98485365276097,94.07698324022348,94.07698324022348,0.6014931866084798,0.0006,0.9989
Aranzazu,2024-05-01,2024,5,observado,293.958945434112,9.482546626906837,33.555413357366,16.10761887958072,11.098923193050355,23.405449473707,87.2223463687151,87.2223463687151,0.7835905286796725,0.0668,0.9939
Aranzazu,2024-06-01,2024,6,observado,227.13876171990893,7.5712920573302975,30.309784915119693,15.33857610517415,9.772607615024253,24.127003614208387,80.7481005586592,80.7481005586592,0.7227410099802941,0.0534,0.9992
Aranzazu,2024-07-01,2024,7,observado,101.00819622327722,3.2583289104282978,24.39177355294029,15.592446809848918,9.206566417066378,23.833416014079827,90.90988826815644,94.55251396648046,0.6907160154088057,0.0637,0.9979
Aranzazu,2024-08-01,2024,8,observado,110.27682233983856,3.5573168496722114,48.37541550340743,15.60486524448732,8.664108063903058,23.93321622051772,97.4210055865922,102.07385474860337,0.8032539366080734,0.1356,0.932
Aranzazu,2024-09-01,2024,9,observado,123.29002581884303,4.109667527294768,25.07404202622727,16.068401119645323,9.4281464395644,24.982975324799764,88.48452513966481,107.42307262569832,0.6499687713773079,0.0379,0.9994
Aranzazu,2024-10-01,2024,10,observado,330.6915585321073,10.667469630067975,51.07652080401825,15.41982036121724,9.396645925014855,23.56870007092441,92.15882681564246,92.15882681564246,0.5653438273438784,0.0464,0.9906
