modelo,mae,rmse,sesgo,municipio,variable,modelo_seleccionado
sarima,0.07580506634080901,0.10936015236442462,0.0021574648959423876,La Merced,ndvi_min,seasonal_naive
random_forest_lags,0.08320836407851084,0.11019714205131222,0.023667285785041035,La Merced,ndvi_min,seasonal_naive
seasonal_naive,0.01957095141700406,0.02470532636581199,-0.005983771929824539,La Merced,ndvi_max,seasonal_naive
random_forest_lags,0.02130183810553131,0.02574505082140532,-0.009427690506934401,La Merced,ndvi_max,seasonal_naive
sarima,0.04818470317905624,0.051131603403199846,-0.04447061528293902,La Merced,ndvi_max,seasonal_naive
sarima,47.07485835404726,72.55213004683337,-2.34083767520918,Manizales,precip_mm,sarima
seasonal_naive,46.201150651521324,73.11641979086406,-6.39167598130767,Manizales,precip_mm,sarima
random_forest_lags,50.219521912287846,79.24903834151633,-9.875222596906516,Manizales,precip_mm,sarima
sarima,1.5742064465715755,2.5152166652580688,-0.12545524962338106,Manizales,precip_mean_mm,sarima
seasonal_naive,1.5504063215389263,2.5350806767615226,-0.2437418804903927,Manizales,precip_mean_mm,sarima
random_forest_lags,1.7063396327458746,2.766364967277943,-0.42007826183489994,Manizales,precip_mean_mm,sarima
sarima,10.764315948522558,15.384285260877208,-0.3626460899916104,Manizales,precip_max_mm,sarima
seasonal_naive,11.302014899504378,16.140543367042056,-0.6735454518144853,Manizales,precip_max_mm,sarima
random_forest_lags,11.644318006312554,16.28712769358372,-0.2337728452176509,Manizales,precip_max_mm,sarima
sarima,0.3628956297562214,0.4660816584925573,-0.28093675602395796,Manizales,temp_mean,sarima
random_forest_lags,0.5322313155744325,0.6775511307318333,-0.5287245547955508,Manizales,temp_mean,sarima
seasonal_naive,0.7240151529020865,0.8206352175678562,-0.7240151529020865,Manizales,temp_mean,sarima
sarima,0.43657349578248605,0.5495154912677794,-0.2029736604017501,Manizales,temp_min,sarima
random_forest_lags,0.5813265178072856,0.7011517589017517,-0.4133535824752964,Manizales,temp_min,sarima
seasonal_naive,0.7136445617754544,0.8255097721183184,-0.6491091471364066,Manizales,temp_min,sarima
sarima,0.7554570163497052,0.9255616115993932,-0.31806543714665875,Manizales,temp_max,sarima
random_forest_lags,1.0424900818566196,1.2665387568799111,-0.7552927114921102,Manizales,temp_max,sarima
seasonal_naive,1.1285852739178208,1.381339757821346,-1.0763501073120585,Manizales,temp_max,sarima
sarima,4.741650654679247,5.399593844331648,-1.4822537961580096,Manizales,et_real_mm,sarima
seasonal_naive,6.6191062435467884,7.765667320943185,-5.792517349038779,Manizales,et_real_mm,sarima
random_forest_lags,7.716837283013201,9.000913437442932,-6.928370420054762,Manizales,et_real_mm,sarima
sarima,4.708289369175715,5.945476279283194,-0.35554943474611217,Manizales,et_potencial_mm,sarima
seasonal_naive,6.244699938892047,7.835637590668001,-5.028750851648156,Manizales,et_potencial_mm,sarima
random_forest_lags,6.034184007069441,8.100618393524629,-3.861421410942652,Manizales,et_potencial_mm,sarima
sarima,0.0733001370259175,0.08269238489564026,-0.06223191250067636,Manizales,ndvi_mean,sarima
random_forest_lags,0.07768419020164277,0.08600225311182849,-0.06371473663634757,Manizales,ndvi_mean,sarima
seasonal_naive,0.08201040449199239,0.08987007534489548,-0.07606859211418755,Manizales,ndvi_mean,sarima
sarima,0.019080873448080703,0.024669562821523845,-0.012452785423267361,Manizales,ndvi_min,sarima
random_forest_lags,0.01972624331185969,0.025881511870140622,-0.014337441422965879,Manizales,ndvi_min,sarima
seasonal_naive,0.020313135402609088,0.027039161795221922,-0.015661538461538463,Manizales,ndvi_min,sarima
sarima,0.0016180923729659812,0.0018543044329013038,-0.000980359492674836,Manizales,ndvi_max,sarima
seasonal_naive,0.0018208389563652732,0.0023648936199208905,-0.001126282051282047,Manizales,ndvi_max,sarima
random_forest_lags,0.0019432963195826684,0.002578326693729396,-0.001599706400549636,Manizales,ndvi_max,sarima
sarima,61.68130945192412,114.3982708727336,-22.626224637233268,Manzanares,precip_mm,sarima
seasonal_naive,61.25224245049155,114.58060033501847,-20.835985778098216,Manzanares,precip_mm,sarima
random_forest_lags,71.38909895909023,118.28722049781014,-22.204642208408067,Manzanares,precip_mm,sarima
sarima,2.091372696005598,4.000993141720289,-0.8173906550111261,Manzanares,precip_mean_mm,sarima
seasonal_naive,2.0737151263021176,4.008253377278041,-0.7383878926296625,Manzanares,precip_mean_mm,sarima
random_forest_lags,2.5444079652548615,4.247493483486272,-1.1940362185455287,Manzanares,precip_mean_mm,sarima
random_forest_lags,13.48305021211464,18.032943247498775,0.179643279803633,Manzanares,precip_max_mm,random_forest_lags
sarima,13.822216191508833,18.542888626404515,2.410793153573874,Manzanares,precip_max_mm,random_forest_lags
seasonal_naive,14.312781422112604,19.14078587214993,-5.575125170659375,Manzanares,precip_max_mm,random_forest_lags
seasonal_naive,0.5375286752335882,0.6453747269004841,-0.20356888831002543,Manzanares,temp_mean,seasonal_naive
random_forest_lags,0.5504673400925573,0.7140580954321158,-0.2571774096442472,Manzanares,temp_mean,seasonal_naive
sarima,0.6694001592444023,0.8041311664331122,0.5078106749987137,Manzanares,temp_mean,seasonal_naive
random_forest_lags,0.6746450530472531,0.8743708431537306,-0.11003917095316797,Manzanares,temp_min,random_forest_lags
sarima,0.7034969074616462,0.932226869644853,-0.24906982355748314,Manzanares,temp_min,random_forest_lags
seasonal_naive,0.7203038686789286,0.946156201961815,-0.30090450179388856,Manzanares,temp_min,random_forest_lags
seasonal_naive,0.9109677549825755,1.108584835522376,-0.15427135110872556,Manzanares,temp_max,seasonal_naive
random_forest_lags,0.9595029691116932,1.1528080599236539,0.0899244558320835,Manzanares,temp_max,seasonal_naive
sarima,1.0178831283286471,1.1809135150777152,0.392399958369047,Manzanares,temp_max,seasonal_naive
sarima,6.769080454334914,10.296061138473094,-0.5042532942682438,Manzanares,et_real_mm,sarima
seasonal_naive,8.36348831932905,10.969721552653496,-3.8279888200409977,Manzanares,et_real_mm,sarima
random_forest_lags,9.036308657451029,11.751300160189954,-4.851175232293866,Manzanares,et_real_mm,sarima
sarima,6.42196850829971,7.8942775180746825,-4.25739085141308,Manzanares,et_potencial_mm,sarima
seasonal_naive,7.345227980409651,8.800830357303044,-5.7545398535417585,Manzanares,et_potencial_mm,sarima
random_forest_lags,7.439869807474612,9.423410203285371,-5.840497243442496,Manzanares,et_potencial_mm,sarima
random_forest_lags,0.08228725089638654,0.0986957404371744,-0.043975546698216225,Manzanares,ndvi_mean,random_forest_lags
sarima,0.08623309337709179,0.09990522428846993,-0.05328378949271443,Manzanares,ndvi_mean,random_forest_lags
seasonal_naive,0.08766376178790412,0.1015396899571168,-0.055162023589286235,Manzanares,ndvi_mean,random_forest_lags
random_forest_lags,0.04137488941844259,0.07246940978818676,-0.018367519342750993,Manzanares,ndvi_min,random_forest_lags
seasonal_naive,0.04184290373369321,0.07479062935680204,-0.02904861673414305,Manzanares,ndvi_min,random_forest_lags
sarima,0.0409286459407682,0.07605497915188113,-0.02649722979521329,Manzanares,ndvi_min,random_forest_lags
sarima,0.007938745854876198,0.013187230001031221,0.0016193647759331843,Manzanares,ndvi_max,sarima
random_forest_lags,0.0073303294934208415,0.01357027888314929,0.004469129528302896,Manzanares,ndvi_max,sarima
seasonal_naive,0.008827789023841669,0.014133445869256318,0.0014313427800269896,Manzanares,ndvi_max,sarima
seasonal_naive,54.61161132140399,87.9683882227281,-4.782781457485578,Marmato,precip_mm,seasonal_naive
random_forest_lags,59.331548509281575,95.76195890210242,-24.897573289797755,Marmato,precip_mm,seasonal_naive
sarima,58.82827607814742,97.26318593141498,-41.69023922982653,Marmato,precip_mm,seasonal_naive
seasonal_naive,1.835253078219296,3.0632952892861627,-0.19961374354749672,Marmato,precip_mean_mm,seasonal_naive
sarima,1.968699219550898,3.371133809854796,-1.4185323260667937,Marmato,precip_mean_mm,seasonal_naive
random_forest_lags,2.019272126342069,3.3730554595105984,-0.9799894365553361,Marmato,precip_mean_mm,seasonal_naive
seasonal_naive,10.516864908329099,15.13716540468152,-4.4555203903254,Marmato,precip_max_mm,seasonal_naive
sarima,10.648922987211778,15.293290474944573,-5.113983367816403,Marmato,precip_max_mm,seasonal_naive
random_forest_lags,11.20668976512908,15.884644931274835,-4.498524235906906,Marmato,precip_max_mm,seasonal_naive
sarima,0.53890605718409,0.6380575170189997,0.10961240650787897,Marmato,temp_mean,sarima
random_forest_lags,0.6203013028359922,0.7259822409330107,-0.02892341881125933,Marmato,temp_mean,sarima
seasonal_naive,0.5763872132033654,0.7556585204932352,-0.41589139360940375,Marmato,temp_mean,sarima
sarima,0.5456618800388404,0.6891798782412679,-0.4481538827674034,Marmato,temp_min,sarima
seasonal_naive,0.5466055155765676,0.6894925046256904,-0.4491800624831971,Marmato,temp_min,sarima
random_forest_lags,0.6087327425092067,0.7671702169907991,-0.4689920678874953,Marmato,temp_min,sarima
random_forest_lags,1.00182306567111,1.1388113525858568,0.24275411810783035,Marmato,temp_max,random_forest_lags
seasonal_naive,0.9676586396512925,1.1791968307529808,-0.4048091152258084,Marmato,temp_max,random_forest_lags
sarima,1.0864544995932857,1.2817940256788583,0.6084700935866111,Marmato,temp_max,random_forest_lags
seasonal_naive,10.515319380440351,15.085319835832738,-0.4997535842293888,Marmato,et_real_mm,seasonal_naive
sarima,9.599321888657563,15.254338604463957,2.492157322613666,Marmato,et_real_mm,seasonal_naive
random_forest_lags,12.114166412361664,16.10612023530911,-2.1979018285289933,Marmato,et_real_mm,seasonal_naive
seasonal_naive,7.389133171189626,9.125836706000252,-5.7299571172555055,Marmato,et_potencial_mm,seasonal_naive
sarima,7.519781056848898,9.213688560676571,-5.798998363267505,Marmato,et_potencial_mm,seasonal_naive
random_forest_lags,8.51763807628554,10.72856919242272,-7.883173264752158,Marmato,et_potencial_mm,seasonal_naive
seasonal_naive,0.061179183213459574,0.08160478370065183,0.02348827786838589,Marmato,ndvi_mean,seasonal_naive
random_forest_lags,0.06472604813385248,0.08728417436631622,0.03300170459867673,Marmato,ndvi_mean,seasonal_naive
sarima,0.07697483122848928,0.09799121787101761,0.036159358241099795,Marmato,ndvi_mean,seasonal_naive
random_forest_lags,0.08586546319216953,0.11328187499245017,0.0008566130629680097,Marmato,ndvi_min,random_forest_lags
seasonal_naive,0.08576960188933873,0.1142794951265479,0.012724122807017547,Marmato,ndvi_min,random_forest_lags
sarima,0.10583006621794731,0.12719649099443311,0.02440637468880291,Marmato,ndvi_min,random_forest_lags
random_forest_lags,0.023764693045547958,0.028859247228497743,-0.006101288113661669,Marmato,ndvi_max,random_forest_lags
sarima,0.026424368012481776,0.031003867766068033,-0.00956821692008029,Marmato,ndvi_max,random_forest_lags
seasonal_naive,0.027268117408906875,0.031176129924464734,-0.005579385964912283,Marmato,ndvi_max,random_forest_lags
random_forest_lags,91.27902475911388,134.55227869690583,-11.246357359590432,Marquetalia,precip_mm,random_forest_lags
sarima,88.61435468296978,140.98617483173868,-20.26006305346307,Marquetalia,precip_mm,random_forest_lags
seasonal_naive,89.30692004347695,141.27628879901553,-15.671335205515398,Marquetalia,precip_mm,random_forest_lags
random_forest_lags,3.1080212178473445,4.814816862315841,-0.7075466375314073,Marquetalia,precip_mean_mm,random_forest_lags
sarima,2.9867369333760965,4.892741591384506,-0.7239535942113545,Marquetalia,precip_mean_mm,random_forest_lags
seasonal_naive,3.009343994917657,4.901097287753995,-0.5671711250832687,Marquetalia,precip_mean_mm,random_forest_lags
seasonal_naive,15.846353636886555,19.70590139479943,-4.324266579891108,Marquetalia,precip_max_mm,seasonal_naive
sarima,16.19852527835578,21.13192143918481,0.5403549960438323,Marquetalia,precip_max_mm,seasonal_naive
random_forest_lags,17.934523157139058,22.59335166937765,-4.670156911100166,Marquetalia,precip_max_mm,seasonal_naive
random_forest_lags,0.5803781369860503,0.6389023508060268,0.08225856118611861,Marquetalia,temp_mean,random_forest_lags
seasonal_naive,0.6214996145809367,0.7504659344643113,-0.3869237157597105,Marquetalia,temp_mean,random_forest_lags
sarima,0.8078617867166915,0.992097697396027,0.734787735856385,Marquetalia,temp_mean,random_forest_lags
random_forest_lags,0.6312643041680108,0.8072614950420276,-0.19526719226730227,Marquetalia,temp_min,random_forest_lags
seasonal_naive,0.6975683521084647,0.8828143556949571,-0.2508706043811101,Marquetalia,temp_min,random_forest_lags
sarima,0.7166674792323318,0.8983777124480261,0.28260572101080533,Marquetalia,temp_min,random_forest_lags
seasonal_naive,1.0299016276275461,1.3240493889012503,-0.3707401828035012,Marquetalia,temp_max,seasonal_naive
sarima,1.1772833923985153,1.3961245464435053,0.48244295603443016,Marquetalia,temp_max,seasonal_naive
random_forest_lags,1.2237801313397638,1.4789441115965616,0.16948933284833737,Marquetalia,temp_max,seasonal_naive
sarima,8.414243489637657,12.275598169440489,-1.4208037483720881,Marquetalia,et_real_mm,sarima
random_forest_lags,9.385700283332508,12.820833778674517,-3.9998481087815763,Marquetalia,et_real_mm,sarima
seasonal_naive,9.479490224425177,12.87486250993578,-4.073083608701641,Marquetalia,et_real_mm,sarima
sarima,7.1453967064728445,8.624622160945991,-4.829751005309261,Marquetalia,et_potencial_mm,sarima
seasonal_naive,8.126396203359496,9.580758853955908,-6.377773044885032,Marquetalia,et_potencial_mm,sarima
random_forest_lags,7.658961074632557,9.79273383660657,-5.912783178269062,Marquetalia,et_potencial_mm,sarima
random_forest_lags,0.06659615511753617,0.09060003409314563,-0.019913079042465785,Marquetalia,ndvi_mean,random_forest_lags
seasonal_naive,0.0679812824527437,0.09086852872497457,-0.0326404921176757,Marquetalia,ndvi_mean,random_forest_lags
sarima,0.08362864022801392,0.1004905675595381,-0.021578541664830832,Marquetalia,ndvi_mean,random_forest_lags
sarima,0.07728437761961326,0.119654669372702,-0.026688572464331355,Marquetalia,ndvi_min,sarima
seasonal_naive,0.07708443544759334,0.11966798616512837,-0.026506207827260465,Marquetalia,ndvi_min,sarima
random_forest_lags,0.08790258029357861,0.12685570312081648,0.008690971311602326,Marquetalia,ndvi_min,sarima
seasonal_naive,0.015079712100764744,0.01962747752666829,0.0020033738191632677,Marquetalia,ndvi_max,seasonal_naive
random_forest_lags,0.017513964651009496,0.02107606228440309,-0.0034511635834594823,Marquetalia,ndvi_max,seasonal_naive
sarima,0.016198876778325273,0.023974755119747573,0.003168048033437437,Marquetalia,ndvi_max,seasonal_naive
sarima,47.17059497630784,86.38080933961254,-20.75788920779161,Marulanda,precip_mm,sarima
seasonal_naive,47.17483038830637,86.80932549436871,-20.420890520852854,Marulanda,precip_mm,sarima
random_forest_lags,58.011602813112525,95.83873892752655,-23.184430973650496,Marulanda,precip_mm,sarima
sarima,1.597221422859789,3.0232264284068626,-0.739406870406781,Marulanda,precip_mean_mm,sarima
seasonal_naive,1.594664598042675,3.035815524165258,-0.7124412987862108,Marulanda,precip_mean_mm,sarima
random_forest_lags,1.9954737462452505,3.430863790673515,-1.3642793833930098,Marulanda,precip_mean_mm,sarima
sarima,12.504568552068857,16.965910450536093,-3.0808868656804314,Marulanda,precip_max_mm,sarima
random_forest_lags,12.48507864200448,17.4591314196393,-4.471964567690193,Marulanda,precip_max_mm,sarima
seasonal_naive,13.008649844733336,17.964940037119053,-5.571140901317502,Marulanda,precip_max_mm,sarima
sarima,0.3872270821321313,0.4984043274041063,-0.20180046889072545,Marulanda,temp_mean,sarima
random_forest_lags,0.46554674664247947,0.5376109437553244,0.08158435979016264,Marulanda,temp_mean,sarima
seasonal_naive,0.45786109324399926,0.5899497223837638,-0.2883616797255835,Marulanda,temp_mean,sarima
sarima,0.4976337482672398,0.6200284958685379,-0.13232128406304883,Marulanda,temp_min,sarima
seasonal_naive,0.5096254461094266,0.6306328437821751,-0.15707003018019172,Marulanda,temp_min,sarima
random_forest_lags,0.5367724301924864,0.6558570249792084,-0.0898864395622506,Marulanda,temp_min,sarima
random_forest_lags,0.7647790804958567,0.896104128328461,-0.17072137960893252,Marulanda,temp_max,random_forest_lags
seasonal_naive,0.8245867376763834,0.9620425199519134,-0.2576335909500258,Marulanda,temp_max,random_forest_lags
sarima,0.9581840580640044,1.1456248487290652,0.6309247750232798,Marulanda,temp_max,random_forest_lags
sarima,5.787379032399959,8.299259172741518,1.0064773403829286,Marulanda,et_real_mm,sarima
seasonal_naive,6.744963552226021,8.524669510823834,-2.3248992483805644,Marulanda,et_real_mm,sarima
random_forest_lags,7.255338486888764,8.917289808067224,-3.0641728181297125,Marulanda,et_real_mm,sarima
sarima,5.741850424902772,7.124660379112753,-3.95287418392979,Marulanda,et_potencial_mm,sarima
seasonal_naive,6.546030818869615,7.972033486202944,-5.328258356821451,Marulanda,et_potencial_mm,sarima
random_forest_lags,7.476398501404778,9.302092074391714,-6.299718941234356,Marulanda,et_potencial_mm,sarima
random_forest_lags,0.07612648084168136,0.10218286621667434,-0.05239614488527896,Marulanda,ndvi_mean,random_forest_lags
sarima,0.08439253331235162,0.11009168162507053,-0.058337175015879345,Marulanda,ndvi_mean,random_forest_lags
seasonal_naive,0.08536517851022131,0.1105901288039027,-0.059400649183648804,Marulanda,ndvi_mean,random_forest_lags
seasonal_naive,0.012784086819613134,0.02045164542764335,-0.007809682860998651,Marulanda,ndvi_min,seasonal_naive
random_forest_lags,0.015504656250881231,0.02412720517178575,-0.01057057409482643,Marulanda,ndvi_min,seasonal_naive
sarima,0.01626168214224472,0.024720017866643167,-0.007192553708598093,Marulanda,ndvi_min,seasonal_naive
seasonal_naive,0.002791081871345046,0.003323450232814194,-0.001050775978407581,Marulanda,ndvi_max,seasonal_naive
sarima,0.0026557432333847355,0.003380176182744041,-0.0005201646846649596,Marulanda,ndvi_max,seasonal_naive
random_forest_lags,0.0026382101449273134,0.0035162412082977413,-0.0005240193810661012,Marulanda,ndvi_max,seasonal_naive
seasonal_naive,46.62279792330021,74.98664653488616,-9.347378706325157,Neira,precip_mm,seasonal_naive
sarima,46.46411985287164,75.27172765965413,-12.038173828418136,Neira,precip_mm,seasonal_naive
random_forest_lags,48.73171883542254,79.21787505174652,-16.478684791013322,Neira,precip_mm,seasonal_naive
seasonal_naive,1.5664745757054719,2.60706477992221,-0.3417937593993364,Neira,precip_mean_mm,seasonal_naive
sarima,1.5603542551117942,2.616731298051781,-0.44324321003709094,Neira,precip_mean_mm,seasonal_naive
random_forest_lags,1.627689478243536,2.764704467887495,-0.4391189110443686,Neira,precip_mean_mm,seasonal_naive
sarima,11.689972412469952,15.332874053700756,-3.178195653961939,Neira,precip_max_mm,sarima
seasonal_naive,10.976525508721947,16.053039818479448,-4.028318000232392,Neira,precip_max_mm,sarima
random_forest_lags,10.63779777529439,17.02635822212096,-6.107587483227979,Neira,precip_max_mm,sarima
random_forest_lags,0.41912799944176693,0.5588464800976296,-0.28023903233942254,Neira,temp_mean,random_forest_lags
sarima,0.52368133322672,0.6412114744182595,-0.5056098370296227,Neira,temp_mean,random_forest_lags
seasonal_naive,0.6004034044023769,0.7329521300275836,-0.5852611009942854,Neira,temp_mean,random_forest_lags
sarima,0.4975738077397669,0.5903553684228483,-0.27411062376288425,Neira,temp_min,sarima
seasonal_naive,0.5728516604692829,0.6944981507588017,-0.4569379153625021,Neira,temp_min,sarima
random_forest_lags,0.6732718811065463,0.8302103575338781,-0.46962348736693965,Neira,temp_min,sarima
sarima,0.7463228047233808,0.8933285177764193,-0.05352786443105154,Neira,temp_max,sarima
random_forest_lags,0.9627711160164052,1.1885921118297582,-0.8133597151425571,Neira,temp_max,sarima
seasonal_naive,1.0447475897422087,1.2677960292678125,-0.9224123172572877,Neira,temp_max,sarima
sarima,5.3564371498080305,6.8215605049307415,0.04966022671208137,Neira,et_real_mm,sarima
seasonal_naive,6.856161202529516,7.88832043125745,-4.02771969773215,Neira,et_real_mm,sarima
random_forest_lags,8.008150358037227,9.387292216173321,-5.26783341829552,Neira,et_real_mm,sarima
sarima,5.856327953558984,7.278181317487629,-3.871299476533786,Neira,et_potencial_mm,sarima
seasonal_naive,6.473557014895332,8.03131086261669,-5.171699501811598,Neira,et_potencial_mm,sarima
random_forest_lags,6.096199046880336,8.219672220003478,-4.104421329688489,Neira,et_potencial_mm,sarima
sarima,0.04918389678095972,0.06535487520929262,0.027749222263380426,Neira,ndvi_mean,sarima
seasonal_naive,0.07466756728316108,0.08171593256888415,-0.06606681992265041,Neira,ndvi_mean,sarima
random_forest_lags,0.07891974934673361,0.08857273524119497,-0.0667891052674199,Neira,ndvi_mean,sarima
random_forest_lags,0.018467200102177124,0.02792385118307924,-0.011211339739300604,Neira,ndvi_min,random_forest_lags
seasonal_naive,0.01776831983805668,0.028197420037622264,-0.011914338731443994,Neira,ndvi_min,random_forest_lags
sarima,0.01728276899783173,0.028484576846457513,-0.010041133904312192,Neira,ndvi_min,random_forest_lags
sarima,0.005396884181073527,0.015312095202348186,0.0015286795740464799,Neira,ndvi_max,sarima
seasonal_naive,0.005074392712550617,0.015401470363868384,0.0015229757085019956,Neira,ndvi_max,sarima
random_forest_lags,0.004835115227531097,0.015608969437478292,0.003103829332081574,Neira,ndvi_max,sarima
seasonal_naive,79.44822570948938,114.63968368262518,-12.611682758539404,Norcasia,precip_mm,seasonal_naive
sarima,81.1556766775616,115.96955848892749,-23.09090268475836,Norcasia,precip_mm,seasonal_naive
random_forest_lags,90.22351289401989,118.43240724318309,-13.963975069005961,Norcasia,precip_mm,seasonal_naive
seasonal_naive,2.660400956726215,3.9350541626167206,-0.4542123820092466,Norcasia,precip_mean_mm,seasonal_naive
sarima,2.7173822773572307,3.9806146867264176,-0.8029193800272073,Norcasia,precip_mean_mm,seasonal_naive
random_forest_lags,2.9779382597426243,4.090818986104124,-0.6427020495305935,Norcasia,precip_mean_mm,seasonal_naive
sarima,14.02192502881843,18.35574155790555,-2.2943165606530376,Norcasia,precip_max_mm,sarima
random_forest_lags,14.318029553793753,18.678976210846532,-3.786616558758406,Norcasia,precip_max_mm,sarima
seasonal_naive,14.761861571279315,19.4620185014661,-5.196533137228231,Norcasia,precip_max_mm,sarima
random_forest_lags,0.7597409874115331,0.9398350035692807,-0.29447261667783253,Norcasia,temp_mean,random_forest_lags
seasonal_naive,0.7859834141310593,1.0676083868704989,-0.5992043675778029,Norcasia,temp_mean,random_forest_lags
sarima,1.2446967883074829,1.4282022787867485,1.0876790378997452,Norcasia,temp_mean,random_forest_lags
sarima,0.494636608992109,0.6644964463180552,-0.2476792701893689,Norcasia,temp_min,sarima
random_forest_lags,0.5465008603001004,0.7097407528017167,-0.19918303260119538,Norcasia,temp_min,sarima
seasonal_naive,0.5542257518317152,0.7421556485549753,-0.4115038255890519,Norcasia,temp_min,sarima
random_forest_lags,1.3177394896220584,1.591503938870449,0.33906101567822017,Norcasia,temp_max,random_forest_lags
seasonal_naive,1.3466026466868821,1.7813108628187762,-0.8998035139494694,Norcasia,temp_max,random_forest_lags
sarima,1.673978082589509,1.9519259242845193,1.1239869317646844,Norcasia,temp_max,random_forest_lags
sarima,14.547283359674793,20.9258454281072,-2.3444224175911166,Norcasia,et_real_mm,sarima
seasonal_naive,14.376221575435729,21.080082443350985,-1.5877638208060976,Norcasia,et_real_mm,sarima
random_forest_lags,14.181304184715259,21.346968489624633,-0.9276240314355775,Norcasia,et_real_mm,sarima
sarima,8.781862131016899,10.176386491612956,-6.301584512169799,Norcasia,et_potencial_mm,sarima
random_forest_lags,10.009957969719654,11.680353317426949,-8.273900893097798,Norcasia,et_potencial_mm,sarima
seasonal_naive,10.457448767701527,12.12463982459262,-9.101077239923745,Norcasia,et_potencial_mm,sarima
random_forest_lags,0.04004105240286359,0.06627086662418925,0.0040096012955179745,Norcasia,ndvi_mean,random_forest_lags
seasonal_naive,0.041138822196677374,0.06681308053848713,-0.0002359530460413932,Norcasia,ndvi_mean,random_forest_lags
sarima,0.05402889659658291,0.07866422386722474,0.004150299431904406,Norcasia,ndvi_mean,random_forest_lags
seasonal_naive,0.08032496626180835,0.10728302568748767,-0.01681572199730094,Norcasia,ndvi_min,seasonal_naive
sarima,0.08017361968385815,0.10728933934255154,-0.017030493636382524,Norcasia,ndvi_min,seasonal_naive
random_forest_lags,0.08165216592914479,0.1075812461980689,-0.009990165385571351,Norcasia,ndvi_min,seasonal_naive
sarima,0.012161888523804574,0.01809513705600045,-0.00010901785517208884,Norcasia,ndvi_max,sarima
seasonal_naive,0.011690013495276643,0.018665981508789817,0.0006643724696356537,Norcasia,ndvi_max,sarima
random_forest_lags,0.012542253921536496,0.020630073754517367,0.001207195008753979,Norcasia,ndvi_max,sarima
seasonal_naive,61.890373001851984,99.29240512727749,-13.291615421111661,Palestina,precip_mm,seasonal_naive
sarima,61.32615513907512,100.56800288255056,-21.780957541464716,Palestina,precip_mm,seasonal_naive
random_forest_lags,66.5775630368333,107.11544058819851,-26.263956915452727,Palestina,precip_mm,seasonal_naive
seasonal_naive,2.075544516612809,3.451610369438823,-0.48193983803006957,Palestina,precip_mean_mm,seasonal_naive
sarima,2.057428040531698,3.4968060184260215,-0.7685291943050121,Palestina,precip_mean_mm,seasonal_naive
random_forest_lags,2.236310590613796,3.7754048875197785,-0.9947139317135515,Palestina,precip_mean_mm,seasonal_naive
sarima,10.868485802410046,20.926014588491245,-2.583553181698981,Palestina,precip_max_mm,sarima
seasonal_naive,10.90472087579203,21.05719653976362,-3.042353549524482,Palestina,precip_max_mm,sarima
random_forest_lags,11.196738654846362,21.21758340171133,-2.9662241230701745,Palestina,precip_max_mm,sarima
sarima,0.3043094673148843,0.35564113495135563,0.033915297825017114,Palestina,temp_mean,sarima
random_forest_lags,0.39301517258127355,0.5126493211816792,-0.35408480749106996,Palestina,temp_mean,sarima
seasonal_naive,0.6320738754510741,0.7211676908063207,-0.6320738754510741,Palestina,temp_mean,sarima
sarima,0.3454270799709125,0.42169958774859295,-0.11796649412518392,Palestina,temp_min,sarima
random_forest_lags,0.6146618228772447,0.7141934422334583,-0.5179548346005757,Palestina,temp_min,sarima
seasonal_naive,0.6347042111991303,0.7332393541477017,-0.6147566527801496,Palestina,temp_min,sarima
sarima,1.140676914203805,1.6315240424099575,-0.44380810854991926,Palestina,temp_max,sarima
random_forest_lags,1.1877777755382213,1.68454262477813,-0.5089684849621837,Palestina,temp_max,sarima
seasonal_naive,1.2116261013765313,1.69336396474955,-0.6717301925130634,Palestina,temp_max,sarima
sarima,5.8502880362598875,7.092898027163197,-2.780017068389984,Palestina,et_real_mm,sarima
seasonal_naive,7.99763236390753,9.67266818399286,-7.177191565166955,Palestina,et_real_mm,sarima
random_forest_lags,9.173567002409646,11.051314320737212,-8.571499553758716,Palestina,et_real_mm,sarima
sarima,5.941093848745555,7.402584596568933,-3.880162950793895,Palestina,et_potencial_mm,sarima
seasonal_naive,6.420618250614527,7.9835312563230145,-4.942033998950479,Palestina,et_potencial_mm,sarima
random_forest_lags,6.8155042418201885,8.770129110806339,-5.719745624579271,Palestina,et_potencial_mm,sarima
seasonal_naive,0.02273923321509646,0.03281259472894937,0.004886710025811181,Palestina,ndvi_mean,seasonal_naive
random_forest_lags,0.026037355636784967,0.034964342511586685,0.004906225705910727,Palestina,ndvi_mean,seasonal_naive
sarima,0.02631789198676913,0.03678067710960734,0.0038045188364872473,Palestina,ndvi_mean,seasonal_naive
random_forest_lags,0.06416277902024173,0.08417785919228596,-0.0020361841480300074,Palestina,ndvi_min,random_forest_lags
seasonal_naive,0.06384581646423751,0.08792275091668576,-0.007242712550607286,Palestina,ndvi_min,random_forest_lags
sarima,0.09058548676646835,0.10336871085472074,0.03210413837725803,Palestina,ndvi_min,random_forest_lags
seasonal_naive,0.02165842330184437,0.02662910593441186,-0.0011162280701754522,Palestina,ndvi_max,seasonal_naive
random_forest_lags,0.022211688612439953,0.030218143270116498,0.008618952291461491,Palestina,ndvi_max,seasonal_naive
sarima,0.0294549188774834,0.03214060357201401,-0.013471169931116566,Palestina,ndvi_max,seasonal_naive
